"period","site","variable","mean(2013-2019).vs.mean(2020)","std(2013-2019).vs.std(2020)"
"fases","Oviedo","o3",8.54850496401695,9.34908668080294
"normalidad","Oviedo","o3",12.6308532116479,9.37144260874251
"new.lockdown","Oviedo","o3",22.5477812485789,32.7928074120033
"pre.lckdwn","Oviedo","pm10",9.06402211389904,36.4202913121575
"lckdwn","Oviedo","pm10",-8.64881735878858,24.8218157250111
"fases","Oviedo","pm10",-7.14927607239999,19.349802745781
"normalidad","Oviedo","pm10",-6.50455891902089,22.3161862530663
"new.lockdown","Oviedo","pm10",-23.0624181625376,19.7970412674657
"pre.lckdwn","Oviedo","pm2.5",-11.8282459595242,-9.99049594590391
"lckdwn","Oviedo","pm2.5",-4.49630046351837,9.42785328466381
"fases","Oviedo","pm2.5",-24.5695147217771,11.6836063617503
"normalidad","Oviedo","pm2.5",-29.8208405853244,13.1651754022155
"new.lockdown","Oviedo","pm2.5",-25.8652489608688,5.4645492541696
"pre.lckdwn","Palma","no",2.82628213149541,27.1004737939188
"lckdwn","Palma","no",-74.2857916652815,3.14938969958751
"fases","Palma","no",-50.6330086378765,13.1009742829175
"normalidad","Palma","no",-28.2886987938689,20.8943062949193
"new.lockdown","Palma","no",-47.3054561682674,16.6536584636516
"pre.lckdwn","Palma","no2",-6.89008138425469,15.0270173622475
"lckdwn","Palma","no2",-69.3889468744703,5.76241496065521
"fases","Palma","no2",-57.3206861117181,11.1132498758162
"normalidad","Palma","no2",-32.365126916475,14.3219062562425
"new.lockdown","Palma","no2",-30.1988411587982,18.3151325081103
"pre.lckdwn","Palma","o3",-4.1798359920899,23.1144576165577
"lckdwn","Palma","o3",32.0927731698635,2.87481151859209
"fases","Palma","o3",17.8719707928082,8.86670764628088
"normalidad","Palma","o3",16.9056096722077,6.08821667118457
"new.lockdown","Palma","o3",39.96984208337,15.5617890195502
"pre.lckdwn","Palma","pm10",9.81485265843097,-50.2781828402637
"lckdwn","Palma","pm10",0.505725588456078,16.5629824894405
"fases","Palma","pm10",6.24819583224657,14.6473747604442
"normalidad","Palma","pm10",-1.5152443825429,42.703144962388
"new.lockdown","Palma","pm10",0.95374077339998,26.5211683153616
"pre.lckdwn","Pamplona","no",-4.31534726244233,25.6435586283012
"lckdwn","Pamplona","no",-66.4959880320369,10.0560453951175
"fases","Pamplona","no",-32.6294765049558,19.8236487681056
"normalidad","Pamplona","no",-41.7212644352217,2.67400610395446
"new.lockdown","Pamplona","no",NA,NA
"pre.lckdwn","Pamplona","no2",2.23167756971764,15.2930647540244
"lckdwn","Pamplona","no2",-47.5588827739528,11.0324601744005
"fases","Pamplona","no2",-40.8791077403689,15.8897382195886
"normalidad","Pamplona","no2",-29.1722896999566,18.8296853982137
"new.lockdown","Pamplona","no2",NA,NA
"pre.lckdwn","Pamplona","o3",-32.9951190827318,15.4722781937682
"lckdwn","Pamplona","o3",-23.0725245157392,17.9013844508422
"fases","Pamplona","o3",-16.7495155658852,16.94967537661
"normalidad","Pamplona","o3",16.5031377985592,6.02901455619735
"new.lockdown","Pamplona","o3",NA,NA
"pre.lckdwn","Pamplona","pm10",8.84661820016436,24.2041475330043
"lckdwn","Pamplona","pm10",-14.0746249043259,12.4148083706961
"fases","Pamplona","pm10",-27.7463610163327,16.7094186630674
"normalidad","Pamplona","pm10",-26.0441647039866,16.4700515100312
"new.lockdown","Pamplona","pm10",NA,NA
"pre.lckdwn","Sabadell","no",-24.0059206812909,27.8697664266348
"lckdwn","Sabadell","no",-68.6520332529708,11.7566473382251
"fases","Sabadell","no",-49.0330409130758,14.683279014386
"normalidad","Sabadell","no",-31.0677148440604,11.6878709337967
"new.lockdown","Sabadell","no",-43.3821525286944,25.9229983251102
"pre.lckdwn","Sabadell","no2",-24.9222482989216,17.4258066484738
"lckdwn","Sabadell","no2",-63.6604479349093,9.81438841133732
"fases","Sabadell","no2",-49.4958087273467,13.5882975496492
"normalidad","Sabadell","no2",-24.3374338097897,12.2158253560551
"new.lockdown","Sabadell","no2",-33.2949783010456,16.6443092044399
"pre.lckdwn","Sabadell","o3",-18.465434434663,6.72633619606818
"lckdwn","Sabadell","o3",2.70141558889549,3.79860021310375
"fases","Sabadell","o3",2.39071269253933,1.09649948601585
"normalidad","Sabadell","o3",-1.99012371558529,-2.05101081277981
"new.lockdown","Sabadell","o3",12.8960542337325,16.9762698523491
"pre.lckdwn","Salamanca","no",-12.9495933162708,49.352880877336
"lckdwn","Salamanca","no",-61.756418462115,7.47565012829299
"fases","Salamanca","no",-56.2402391664432,5.37528554070402
"normalidad","Salamanca","no",-26.4026430345753,35.7331989951576
"new.lockdown","Salamanca","no",-40.9671001054804,27.347116653552
"pre.lckdwn","Salamanca","no2",-9.82458051411761,26.2415689255176
"lckdwn","Salamanca","no2",-59.4967410377086,18.9754881349765
"fases","Salamanca","no2",-62.1129714488329,14.346028002601
"normalidad","Salamanca","no2",-30.4854051342334,27.352867569791
"new.lockdown","Salamanca","no2",-25.5478121038474,24.2339503912331
"pre.lckdwn","Salamanca","pm10",-10.4545221092978,53.7121506035266
"lckdwn","Salamanca","pm10",-24.1639372037131,43.6409957332361
"fases","Salamanca","pm10",-17.684402069434,24.4350657611843
"normalidad","Salamanca","pm10",-19.3792187124175,27.3849711388637
"new.lockdown","Salamanca","pm10",-49.1095593856419,41.6381974390545
"pre.lckdwn","San Sebastián","no",-27.3780234289778,33.7457113321196
"lckdwn","San Sebastián","no",-74.6818448118554,18.4540132827917
"fases","San Sebastián","no",-67.8995340085452,13.1072436805006
"normalidad","San Sebastián","no",-45.9241436240723,17.2610829260893
"new.lockdown","San Sebastián","no",-46.2773867852923,28.2443072417225
"pre.lckdwn","San Sebastián","no2",-17.0109202183377,16.7514094604043
"lckdwn","San Sebastián","no2",-57.6392803645706,11.8650470623398
"fases","San Sebastián","no2",-47.7492936625995,10.8550639888848
"normalidad","San Sebastián","no2",-26.5400883506073,18.304354354784
"new.lockdown","San Sebastián","no2",-24.5519089102993,19.796905909574
"pre.lckdwn","San Sebastián","o3",-5.06656333559683,19.508724092507
"lckdwn","San Sebastián","o3",-0.136925788592272,15.5038505755997
"fases","San Sebastián","o3",0.5440464250981,14.3174497424842
"normalidad","San Sebastián","o3",8.54131250208752,13.0115073794674
"new.lockdown","San Sebastián","o3",15.5552791305224,14.7796995525452
"pre.lckdwn","San Sebastián","pm10",28.6214084221127,40.0241995768328
"lckdwn","San Sebastián","pm10",-10.1828523376379,20.2836768460665
"fases","San Sebastián","pm10",-5.65491694992756,20.6195307853605
"normalidad","San Sebastián","pm10",-8.34569621826814,23.2677503713552
"new.lockdown","San Sebastián","pm10",-8.23769067205357,38.2981495562256
"pre.lckdwn","San Sebastián","pm2.5",8.32131803175992,22.8110573512243
"lckdwn","San Sebastián","pm2.5",4.10671284334445,13.3045631738366
"fases","San Sebastián","pm2.5",3.27006746380353,30.9374480554379
"normalidad","San Sebastián","pm2.5",-9.8943213125239,24.872612516806
"new.lockdown","San Sebastián","pm2.5",-18.3654877355316,23.4479027149035
"pre.lckdwn","Santander","no",13.6231994530283,49.7760901632528
"lckdwn","Santander","no",-59.0987940461054,9.85818314714
"fases","Santander","no",-53.3031414944726,20.4662835814238
"normalidad","Santander","no",-44.7843646186506,12.0915678894199
"new.lockdown","Santander","no",-64.2949533967051,20.3360122275855
"pre.lckdwn","Santander","no2",3.25350805592314,11.8836019806828
"lckdwn","Santander","no2",-48.4162617336471,19.5478727626293
"fases","Santander","no2",-40.148276009586,15.454167352387
"normalidad","Santander","no2",-50.362529234155,10.0029349560245
"new.lockdown","Santander","no2",-66.8385341464508,8.97677277997747
"pre.lckdwn","Santander","pm10",52.0716019175759,42.5666892906487
"lckdwn","Santander","pm10",-2.69387556637219,25.570028969533
"fases","Santander","pm10",11.4256008750443,18.2308499919951
"normalidad","Santander","pm10",4.28260851324769,20.0752867020837
"new.lockdown","Santander","pm10",-10.820337750041,35.5969974264197
"pre.lckdwn","Sevilla","no",-9.67054408789575,30.1187110006479
"lckdwn","Sevilla","no",-73.9600504035337,5.49259325693049
"fases","Sevilla","no",-66.7590313287865,10.2806040302854
"normalidad","Sevilla","no",-43.4055843274793,24.7423550730754
"new.lockdown","Sevilla","no",-52.6065354531322,18.7818656739952
"pre.lckdwn","Sevilla","no2",-18.2164022998877,10.1215599417207
"lckdwn","Sevilla","no2",-61.1184158940237,6.89412619884844
"fases","Sevilla","no2",-50.843051362199,10.5919881338393
"normalidad","Sevilla","no2",-18.5367476838941,13.5291627425936
"new.lockdown","Sevilla","no2",-34.2741670121567,16.7396224345955
"pre.lckdwn","Sevilla","o3",-21.7943921680585,22.2321197525963
"lckdwn","Sevilla","o3",20.6114696501736,4.89276802008364
"fases","Sevilla","o3",5.21945961294545,12.0445712617108
"normalidad","Sevilla","o3",17.241992710125,3.48034885615704
"new.lockdown","Sevilla","o3",33.2785930515603,24.988816431173
"pre.lckdwn","Tarrasa","no",-12.9886038932147,42.1087211750203
"lckdwn","Tarrasa","no",-74.7964608268998,12.3175366814017
"fases","Tarrasa","no",-56.3875888052001,14.9152001407101
"normalidad","Tarrasa","no",-35.4639290599858,13.1957167250701
"new.lockdown","Tarrasa","no",-44.8177180490547,29.1808269168821
"pre.lckdwn","Tarrasa","no2",-19.8587125295157,18.0525708374945
"lckdwn","Tarrasa","no2",-64.1787860760276,8.9957931875152
"fases","Tarrasa","no2",-51.6246400715164,12.5163191422666
"normalidad","Tarrasa","no2",-30.4225678175503,13.5798083548622
"new.lockdown","Tarrasa","no2",-35.5797296252455,18.1321399866162
"pre.lckdwn","Tarrasa","o3",-13.3284999343961,12.0279493865095
"lckdwn","Tarrasa","o3",5.56896626729845,1.53676186396753
"fases","Tarrasa","o3",-4.05957370856652,2.1047237522301
"normalidad","Tarrasa","o3",-6.772916905018,-2.28381280178297
"new.lockdown","Tarrasa","o3",12.1700364448027,12.6242265383004
"pre.lckdwn","Valencia","no",6.07627608306956,66.2346681342561
"lckdwn","Valencia","no",-70.4236587793025,9.9539983839492
"fases","Valencia","no",-53.2542168122403,12.3782583601671
"normalidad","Valencia","no",-35.9905515328955,14.3858631419426
"new.lockdown","Valencia","no",-43.7679864432077,35.0710861548941
"pre.lckdwn","Valencia","no2",-12.3952968157062,23.1102788577733
"lckdwn","Valencia","no2",-68.4796609524163,8.93650126677337
"fases","Valencia","no2",-54.3620984010579,13.4696931734362
"normalidad","Valencia","no2",-24.7082305813319,15.0060060319022
"new.lockdown","Valencia","no2",-29.7139364493059,24.3828369376932
"pre.lckdwn","Valencia","o3",-20.5362476108455,16.2392752497381
"lckdwn","Valencia","o3",1.56497118790815,8.68392607749831
"fases","Valencia","o3",-1.56309643333961,9.75681453893831
"normalidad","Valencia","o3",9.45132251622759,5.20008843926744
"new.lockdown","Valencia","o3",17.5790532664151,27.3602007340524
"pre.lckdwn","Valencia","pm10",26.8958234112381,58.9635687492671
"lckdwn","Valencia","pm10",-42.0764383243628,10.7864733070632
"fases","Valencia","pm10",-37.8458950684215,22.6517650822397
"normalidad","Valencia","pm10",-0.278167990329016,26.260868309762
"new.lockdown","Valencia","pm10",-37.9816432582156,22.9089520669004
"pre.lckdwn","Valencia","pm2.5",54.1206858860982,54.8004465213439
"lckdwn","Valencia","pm2.5",-19.2385402387233,15.6449923329224
"fases","Valencia","pm2.5",-39.0984489595363,19.2371390408111
"normalidad","Valencia","pm2.5",-24.9197822599771,22.3806007181624
"new.lockdown","Valencia","pm2.5",-44.9125840603817,22.2935560037334
"pre.lckdwn","Valladolid","no",-26.0367318097234,29.4307035731983
"lckdwn","Valladolid","no",-41.8675294333992,4.93676103379927
"fases","Valladolid","no",-37.1960541938043,10.8269333692186
"normalidad","Valladolid","no",-32.4653535055891,11.6748790189055
"new.lockdown","Valladolid","no",-44.1829809884417,27.8751821039098
"pre.lckdwn","Valladolid","no2",-18.3200399968382,18.4354661936364
"lckdwn","Valladolid","no2",-44.7772212346324,11.6690758276881
"fases","Valladolid","no2",-49.1079425533821,16.018154101111
"normalidad","Valladolid","no2",-23.8497119991961,24.1258513631816
"new.lockdown","Valladolid","no2",-17.6219290501234,22.4926848000195
"pre.lckdwn","Valladolid","o3",-18.0911385978634,21.929719324695
"lckdwn","Valladolid","o3",-11.0368597948892,9.8675657940172
"fases","Valladolid","o3",-6.79838590677737,10.832129492834
"normalidad","Valladolid","o3",-5.74383542017758,2.11883469701927
"new.lockdown","Valladolid","o3",7.57294060798921,23.8549267560034
"pre.lckdwn","Valladolid","pm10",37.3221903751358,27.6564979424814
"lckdwn","Valladolid","pm10",2.34981601907799,38.3263109253726
"fases","Valladolid","pm10",15.7469336453816,22.2546772038907
"normalidad","Valladolid","pm10",16.9659516233237,33.419936275674
"new.lockdown","Valladolid","pm10",-17.709839245465,48.2896913961312
"pre.lckdwn","Valladolid","pm2.5",-1.85202107756173,20.9326751169562
"lckdwn","Valladolid","pm2.5",-8.79767893635338,9.25748596130401
"fases","Valladolid","pm2.5",3.84479227709822,15.8716092819137
"normalidad","Valladolid","pm2.5",-6.27220835014627,17.6167345644864
"new.lockdown","Valladolid","pm2.5",-26.988609013273,19.6224687404643
"pre.lckdwn","Vigo","no",-11.584092275397,35.8406029009109
"lckdwn","Vigo","no",-55.1473964277608,11.4179089018589
"fases","Vigo","no",-40.7986883906147,20.102655491156
"normalidad","Vigo","no",-26.0481458836225,27.0493677603499
"new.lockdown","Vigo","no",-37.9727941368013,33.9712752887659
"pre.lckdwn","Vigo","no2",-0.0732375949083113,25.4151012393669
"lckdwn","Vigo","no2",-44.0866141179554,16.2502930919421
"fases","Vigo","no2",-34.9244766358481,18.6146125634826
"normalidad","Vigo","no2",-15.5299250298501,20.8710976242241
"new.lockdown","Vigo","no2",-37.5466465821781,16.6892242487061
"pre.lckdwn","Vigo","o3",-15.0401865530641,19.5657089554645
"lckdwn","Vigo","o3",-7.00208113535013,11.9350777344727
"fases","Vigo","o3",-12.4707288608258,10.6230400233896
"normalidad","Vigo","o3",-24.3282939693871,16.5160126265793
"new.lockdown","Vigo","o3",-23.8789651542985,15.6099228591538
"pre.lckdwn","Vigo","pm10",-12.2925343156992,27.5702794210372
"lckdwn","Vigo","pm10",-29.7195086502786,18.5809131645989
"fases","Vigo","pm10",-22.973436596367,17.3548690146146
"normalidad","Vigo","pm10",-21.1027935836768,3.83006930179653
"new.lockdown","Vigo","pm10",1.81963174677539,20.4829081525341
"pre.lckdwn","Vigo","pm2.5",12.9021227796835,26.7392068050767
"lckdwn","Vigo","pm2.5",-0.658334915647141,18.3509238360789
"fases","Vigo","pm2.5",-4.09444533473544,17.7616700934986
"normalidad","Vigo","pm2.5",-26.0914708719875,14.2908314966503
"new.lockdown","Vigo","pm2.5",-21.3518770328138,19.3607376023862
"pre.lckdwn","Vitoria","no",-2.92930134493552,67.3142471832104
"lckdwn","Vitoria","no",-65.6309478797511,22.9156456198907
"fases","Vitoria","no",-67.9620008783808,12.30723798563
"normalidad","Vitoria","no",-42.8425944231922,18.8468386523724
"new.lockdown","Vitoria","no",-42.6138752186072,47.7521889094493
"pre.lckdwn","Vitoria","no2",-18.3684589258891,25.1318696972792
"lckdwn","Vitoria","no2",-58.8551218823335,14.1829648280289
"fases","Vitoria","no2",-56.1682380544535,12.9469865877816
"normalidad","Vitoria","no2",-31.3404906777225,15.9720751725067
"new.lockdown","Vitoria","no2",-29.8308846297734,23.9984254663381
"pre.lckdwn","Vitoria","pm10",28.2249191003034,45.8198517903668
"lckdwn","Vitoria","pm10",-7.63027670794443,19.2593509612849
"fases","Vitoria","pm10",-15.0799221271624,19.58799485967
"normalidad","Vitoria","pm10",-22.1754460126236,23.9035297428079
"new.lockdown","Vitoria","pm10",-22.5734954782372,31.1666090938827
"pre.lckdwn","Vitoria","pm2.5",19.6799701883731,24.4779543774405
"lckdwn","Vitoria","pm2.5",5.45032040635215,14.9638574920198
"fases","Vitoria","pm2.5",-3.66916070449654,21.7011370519698
"normalidad","Vitoria","pm2.5",-17.7206036082162,17.6938184494957
"new.lockdown","Vitoria","pm2.5",-17.9865028603705,27.1623250324904
"pre.lckdwn","Zaragoza","no",-14.598391362304,15.6945934489912
"lckdwn","Zaragoza","no",-55.4328547925921,11.3151403679087
"fases","Zaragoza","no",-50.3489633882251,7.22024756612382
"normalidad","Zaragoza","no",-32.9940344928407,10.7702378457481
"new.lockdown","Zaragoza","no",-27.7263104148054,27.1857632786908
"pre.lckdwn","Zaragoza","no2",-3.07009832782725,11.0819036467313
"lckdwn","Zaragoza","no2",-44.0610853950824,4.24555998345713
"fases","Zaragoza","no2",-36.9957444877332,11.7179682444104
"normalidad","Zaragoza","no2",-27.147149764712,16.5340041472585
"new.lockdown","Zaragoza","no2",-4.00203236609671,14.9580691204945
"pre.lckdwn","Zaragoza","o3",-22.9728270829779,22.912424917292
"lckdwn","Zaragoza","o3",-0.795834337542748,11.3341865271928
"fases","Zaragoza","o3",2.40021746009435,11.7007474923465
"normalidad","Zaragoza","o3",3.61011423101702,1.2344018637299
"new.lockdown","Zaragoza","o3",7.98381240244035,35.2020849473942
"pre.lckdwn","Zaragoza","pm10",-15.1975311677048,17.6497551302635
"lckdwn","Zaragoza","pm10",-36.0670179612987,9.49331957774018
"fases","Zaragoza","pm10",-37.4471443484724,14.079329052437
"normalidad","Zaragoza","pm10",-29.9114137329088,19.7119912099022
"new.lockdown","Zaragoza","pm10",-34.7868925442798,20.4883553621611
