fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,siteAQ
2016-12-31,1249X,OVIEDO,ASTURIAS,336,5.4,0.0,-0.1,06:50,10.9,14:50,22.0,1.4,3.6,07:20,8.4,991.6,0.0,988.3,24.0,es1269a
2017-01-01,1249X,OVIEDO,ASTURIAS,336,4.7,0.0,-0.2,08:10,9.6,15:10,99.0,2.2,4.2,-2,7.9,988.3,0.0,976.3,22.0,es1269a
2017-01-02,1249X,OVIEDO,ASTURIAS,336,7.6,0.0,4.0,00:40,11.1,14:00,6.0,1.7,4.2,10:40,0.9,981.3,24.0,975.9,2.0,es1269a
2017-01-03,1249X,OVIEDO,ASTURIAS,336,8.3,0.0,5.5,07:00,11.1,15:10,10.0,1.7,4.7,13:50,4.5,987.0,24.0,980.6,2.0,es1269a
2017-01-04,1249X,OVIEDO,ASTURIAS,336,8.8,0.0,5.2,-2,12.4,15:20,27.0,1.4,4.7,12:50,0.4,988.0,-2.0,986.3,2.0,es1269a
2017-01-05,1249X,OVIEDO,ASTURIAS,336,8.8,0.0,4.2,23:59,13.3,13:40,99.0,1.7,5.6,-2,6.1,989.2,22.0,987.4,14.0,es1269a
2017-01-06,1249X,OVIEDO,ASTURIAS,336,4.6,0.0,1.4,23:59,7.9,15:40,99.0,0.8,3.1,-2,3.9,991.3,-2.0,988.9,1.0,es1269a
2017-01-07,1249X,OVIEDO,ASTURIAS,336,3.9,0.0,-1.1,06:00,8.9,15:00,18.0,1.7,3.3,07:10,8.5,992.2,11.0,990.7,15.0,es1269a
2017-01-08,1249X,OVIEDO,ASTURIAS,336,5.3,0.0,0.0,05:40,10.6,15:00,99.0,1.4,3.6,-2,8.5,992.5,11.0,990.7,-2.0,es1269a
2017-01-09,1249X,OVIEDO,ASTURIAS,336,7.5,2.6,1.4,04:50,13.6,15:30,19.0,1.7,3.9,20:30,7.5,991.1,3.0,985.3,24.0,es1269a
2017-01-10,1249X,OVIEDO,ASTURIAS,336,8.6,8.4,8.0,05:30,9.1,00:00,35.0,2.8,7.8,04:30,0.0,986.9,24.0,983.4,6.0,es1269a
