fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin,sol,siteAQ
2018-09-09,1495,VIGO AEROPUERTO,PONTEVEDRA,261,20.0,0.6,15.1,06:23,24.8,11:20,28.0,2.5,9.7,17:36,992.6,-2.0,988.2,2.0,11.2,es1137a
2018-09-10,1495,VIGO AEROPUERTO,PONTEVEDRA,261,22.8,0.0,16.1,06:23,29.5,13:14,28.0,2.5,8.3,16:46,993.6,-2.0,991.6,16.0,11.6,es1137a
2018-09-11,1495,VIGO AEROPUERTO,PONTEVEDRA,261,24.5,0.6,17.2,06:45,31.8,11:59,24.0,3.3,10.3,15:23,992.2,-2.0,989.6,17.0,,es1137a
2018-09-12,1495,VIGO AEROPUERTO,PONTEVEDRA,261,23.2,0.0,17.5,22:47,28.9,14:47,99.0,2.5,6.7,-2,992.0,-2.0,989.6,2.0,11.3,es1137a
2018-09-13,1495,VIGO AEROPUERTO,PONTEVEDRA,261,22.6,0.0,15.6,06:27,29.7,13:32,24.0,1.9,8.9,14:46,991.1,-2.0,987.9,18.0,11.3,es1137a
2018-09-14,1495,VIGO AEROPUERTO,PONTEVEDRA,261,22.7,0.0,16.0,06:41,29.4,12:31,28.0,2.5,8.3,15:58,988.8,-2.0,986.8,18.0,10.9,es1137a
2018-09-15,1495,VIGO AEROPUERTO,PONTEVEDRA,261,21.8,0.0,16.2,-2,27.5,14:09,28.0,2.8,7.2,19:50,990.1,-2.0,987.3,2.0,11.2,es1137a
2018-09-16,1495,VIGO AEROPUERTO,PONTEVEDRA,261,19.6,0.0,13.9,06:06,25.3,15:50,99.0,1.9,5.0,-2,990.9,-2.0,987.1,24.0,7.7,es1137a
2018-09-17,1495,VIGO AEROPUERTO,PONTEVEDRA,261,21.2,0.2,15.5,20:10,26.9,12:37,25.0,3.1,10.3,15:53,987.3,-2.0,985.2,16.0,,es1137a
2018-09-18,1495,VIGO AEROPUERTO,PONTEVEDRA,261,18.4,0.1,14.2,23:30,22.5,12:16,27.0,2.5,9.7,17:29,990.4,-2.0,985.9,4.0,6.9,es1137a
2018-09-19,1495,VIGO AEROPUERTO,PONTEVEDRA,261,19.0,0.0,12.7,02:40,25.3,11:10,26.0,3.3,10.3,16:46,992.7,-2.0,990.1,2.0,10.5,es1137a
2018-09-20,1495,VIGO AEROPUERTO,PONTEVEDRA,261,19.0,0.1,14.6,07:05,23.3,14:06,29.0,1.1,8.3,15:36,991.6,0.0,989.9,15.0,4.8,es1137a
2018-09-21,1495,VIGO AEROPUERTO,PONTEVEDRA,261,20.4,0.0,16.2,03:24,24.7,13:41,27.0,2.2,10.3,15:55,992.6,-2.0,990.0,3.0,6.3,es1137a
2018-09-22,1495,VIGO AEROPUERTO,PONTEVEDRA,261,20.8,0.0,16.0,-2,25.6,13:36,26.0,3.3,9.2,16:33,994.1,-2.0,991.7,3.0,10.6,es1137a
2018-09-23,1495,VIGO AEROPUERTO,PONTEVEDRA,261,22.0,0.0,15.0,05:48,29.1,14:45,99.0,3.6,10.8,-2,994.7,-2.0,992.8,3.0,,es1137a
2018-09-24,1495,VIGO AEROPUERTO,PONTEVEDRA,261,23.3,0.0,15.7,06:00,30.9,14:22,99.0,1.7,7.2,23:19,994.1,0.0,990.1,18.0,10.8,es1137a
2018-09-25,1495,VIGO AEROPUERTO,PONTEVEDRA,261,22.8,0.0,14.2,06:21,31.5,14:41,99.0,2.8,7.8,-2,991.4,-2.0,988.5,17.0,10.7,es1137a
2018-09-26,1495,VIGO AEROPUERTO,PONTEVEDRA,261,23.3,0.0,16.0,05:24,30.6,14:34,27.0,3.3,8.9,16:37,994.8,-2.0,989.1,4.0,10.5,es1137a
2018-09-27,1495,VIGO AEROPUERTO,PONTEVEDRA,261,22.2,0.0,17.2,23:33,27.2,11:01,99.0,3.6,10.8,-2,996.3,-2.0,993.7,24.0,9.5,es1137a
2018-09-28,1495,VIGO AEROPUERTO,PONTEVEDRA,261,18.3,0.0,13.9,-2,22.7,12:29,28.0,4.2,9.7,15:50,993.7,0.0,988.2,24.0,7.5,es1137a
2018-09-29,1495,VIGO AEROPUERTO,PONTEVEDRA,261,18.8,0.0,12.4,05:33,25.3,13:34,22.0,1.7,7.8,15:51,988.2,0.0,985.5,16.0,,es1137a
2018-09-30,1495,VIGO AEROPUERTO,PONTEVEDRA,261,19.7,0.0,12.4,06:13,27.0,11:33,27.0,1.9,8.9,12:47,991.0,-2.0,986.3,3.0,10.4,es1137a
2018-10-01,1495,VIGO AEROPUERTO,PONTEVEDRA,261,19.8,0.0,11.7,05:51,27.8,15:31,10.0,2.5,8.9,16:14,992.8,-2.0,990.4,0.0,10.3,es1137a
2018-10-02,1495,VIGO AEROPUERTO,PONTEVEDRA,261,20.0,0.0,11.5,07:00,28.5,16:05,26.0,3.1,9.7,04:45,993.3,-2.0,990.6,16.0,10.3,es1137a
2018-10-03,1495,VIGO AEROPUERTO,PONTEVEDRA,261,20.6,0.0,12.5,06:37,28.6,12:43,27.0,3.3,8.3,15:46,992.8,-2.0,990.6,24.0,10.5,es1137a
2018-10-04,1495,VIGO AEROPUERTO,PONTEVEDRA,261,21.8,0.0,15.0,23:42,28.6,11:38,99.0,2.5,9.2,-2,990.6,0.0,987.2,18.0,10.6,es1137a
2018-10-05,1495,VIGO AEROPUERTO,PONTEVEDRA,261,16.4,0.0,11.6,23:39,21.3,-2,27.0,3.6,8.9,11:51,987.4,0.0,985.3,16.0,,es1137a
2018-10-06,1495,VIGO AEROPUERTO,PONTEVEDRA,261,13.6,0.0,9.2,23:04,17.9,13:56,99.0,4.2,10.3,-2,992.8,-2.0,986.1,3.0,5.7,es1137a
2018-10-07,1495,VIGO AEROPUERTO,PONTEVEDRA,261,14.0,0.0,8.0,04:42,20.0,13:32,4.0,5.0,13.9,09:56,992.8,1.0,988.9,-2.0,10.4,es1137a
2018-10-08,1495,VIGO AEROPUERTO,PONTEVEDRA,261,16.0,0.0,7.8,06:36,24.3,13:21,28.0,3.6,9.2,16:54,988.9,0.0,983.9,24.0,10.2,es1137a
2018-10-09,1495,VIGO AEROPUERTO,PONTEVEDRA,261,18.3,0.0,10.5,05:26,26.1,12:55,27.0,3.1,10.3,19:53,983.9,0.0,976.1,24.0,10.0,es1137a
2018-10-10,1495,VIGO AEROPUERTO,PONTEVEDRA,261,16.4,21.3,10.5,07:08,22.2,11:35,20.0,5.8,13.9,20:53,976.1,0.0,972.7,15.0,10.0,es1137a
2018-10-11,1495,VIGO AEROPUERTO,PONTEVEDRA,261,16.8,0.4,14.0,01:14,19.6,14:09,18.0,5.0,15.3,03:43,984.0,24.0,971.1,3.0,,es1137a
2018-10-12,1495,VIGO AEROPUERTO,PONTEVEDRA,261,16.6,2.6,14.3,00:01,18.8,22:13,18.0,9.4,16.4,16:19,987.3,-2.0,983.7,2.0,0.2,es1137a
2018-10-13,1495,VIGO AEROPUERTO,PONTEVEDRA,261,17.4,16.3,10.6,23:52,24.1,13:34,36.0,3.9,16.1,19:55,985.4,0.0,975.2,22.0,6.0,es1137a
2018-10-14,1495,VIGO AEROPUERTO,PONTEVEDRA,261,12.5,6.8,9.4,01:53,15.6,12:36,35.0,3.3,11.7,01:14,984.4,-2.0,976.6,0.0,4.4,es1137a
2018-10-15,1495,VIGO AEROPUERTO,PONTEVEDRA,261,13.0,6.5,10.5,01:31,15.5,13:54,19.0,2.2,16.4,01:42,982.4,24.0,972.6,6.0,0.0,es1137a
2018-10-16,1495,VIGO AEROPUERTO,PONTEVEDRA,261,16.6,0.0,12.3,23:58,20.9,13:08,99.0,1.7,8.9,-2,989.0,-2.0,982.4,0.0,7.3,es1137a
2018-10-17,1495,VIGO AEROPUERTO,PONTEVEDRA,261,13.0,7.5,11.0,07:50,15.1,11:01,99.0,1.7,7.8,-2,988.6,0.0,982.9,24.0,0.5,es1137a
2018-10-18,1495,VIGO AEROPUERTO,PONTEVEDRA,261,16.2,0.0,11.6,05:54,20.8,14:15,3.0,3.9,12.8,17:37,986.2,-2.0,981.8,4.0,8.3,es1137a
2018-10-19,1495,VIGO AEROPUERTO,PONTEVEDRA,261,18.0,0.0,12.9,02:02,23.0,12:50,2.0,3.1,12.5,02:24,988.1,-2.0,984.7,5.0,9.8,es1137a
2018-10-20,1495,VIGO AEROPUERTO,PONTEVEDRA,261,18.4,0.0,12.5,05:09,24.4,13:36,9.0,2.2,10.3,23:34,990.2,-2.0,987.3,17.0,10.0,es1137a
2018-10-21,1495,VIGO AEROPUERTO,PONTEVEDRA,261,21.4,0.0,17.2,23:58,25.6,14:00,11.0,3.1,14.4,07:35,990.6,-2.0,988.0,16.0,4.9,es1137a
2018-10-22,1495,VIGO AEROPUERTO,PONTEVEDRA,261,19.3,0.0,14.2,07:10,24.4,14:30,4.0,3.3,10.8,19:45,993.5,-2.0,990.4,1.0,8.7,es1137a
2018-10-23,1495,VIGO AEROPUERTO,PONTEVEDRA,261,18.6,0.0,12.6,06:05,24.7,15:36,,1.7,,,996.1,-2.0,992.9,6.0,,es1137a
2018-10-24,1495,VIGO AEROPUERTO,PONTEVEDRA,261,17.6,0.0,11.6,07:04,23.5,14:00,21.0,3.1,4.7,-2,996.4,-2.0,991.4,24.0,9.1,es1137a
2018-10-25,1495,VIGO AEROPUERTO,PONTEVEDRA,261,16.0,0.0,10.3,07:12,21.8,14:06,27.0,2.2,6.7,16:55,991.5,0.0,985.5,24.0,8.2,es1137a
2018-10-26,1495,VIGO AEROPUERTO,PONTEVEDRA,261,15.0,0.0,11.3,07:14,18.6,12:29,3.0,3.1,12.8,18:05,986.8,-2.0,983.6,16.0,7.6,es1137a
2018-10-27,1495,VIGO AEROPUERTO,PONTEVEDRA,261,7.8,1.3,2.8,23:40,12.8,12:22,99.0,5.8,16.1,-2,987.8,-2.0,979.9,24.0,5.4,es1137a
2018-10-28,1495,VIGO AEROPUERTO,PONTEVEDRA,261,6.7,0.1,2.2,03:09,11.2,13:04,99.0,3.3,13.9,-2,983.7,-2.0,979.9,0.0,8.2,es1137a
2018-10-29,1495,VIGO AEROPUERTO,PONTEVEDRA,261,7.2,20.7,2.7,03:27,11.8,14:07,18.0,2.8,11.1,22:15,983.3,0.0,967.1,24.0,,es1137a
2018-10-30,1495,VIGO AEROPUERTO,PONTEVEDRA,261,8.6,2.5,7.1,06:15,10.0,11:27,15.0,1.9,10.8,00:43,974.6,24.0,965.8,3.0,1.5,es1137a
2018-10-31,1495,VIGO AEROPUERTO,PONTEVEDRA,261,9.0,0.5,6.4,06:13,11.7,15:17,36.0,2.2,7.2,19:51,981.9,-2.0,972.4,9.0,0.9,es1137a
2018-11-01,1495,VIGO AEROPUERTO,PONTEVEDRA,261,10.7,21.2,7.5,05:18,13.9,23:32,25.0,2.8,8.3,-2,990.1,-2.0,981.7,0.0,0.2,es1137a
2018-11-02,1495,VIGO AEROPUERTO,PONTEVEDRA,261,14.3,0.5,12.4,22:41,16.2,13:51,26.0,2.5,10.3,15:43,996.5,-2.0,989.9,0.0,1.1,es1137a
2018-11-03,1495,VIGO AEROPUERTO,PONTEVEDRA,261,11.7,0.0,10.8,08:43,12.6,00:31,19.0,0.8,5.0,23:06,996.3,0.0,988.3,24.0,0.0,es1137a
2018-11-04,1495,VIGO AEROPUERTO,PONTEVEDRA,261,10.3,17.9,8.8,-2,11.8,17:00,18.0,5.3,11.1,10:55,988.3,0.0,969.9,24.0,,es1137a
2018-11-05,1495,VIGO AEROPUERTO,PONTEVEDRA,261,9.8,3.9,7.0,07:02,12.6,12:58,33.0,3.9,12.5,11:48,980.1,-2.0,969.0,3.0,3.2,es1137a
2018-11-06,1495,VIGO AEROPUERTO,PONTEVEDRA,261,10.7,49.7,8.5,-2,12.9,22:34,19.0,7.5,19.7,18:56,979.9,0.0,971.1,20.0,0.0,es1137a
2018-11-07,1495,VIGO AEROPUERTO,PONTEVEDRA,261,11.0,0.1,8.5,19:15,13.6,12:05,25.0,3.6,18.9,00:32,986.1,-2.0,974.6,0.0,6.9,es1137a
2018-11-08,1495,VIGO AEROPUERTO,PONTEVEDRA,261,8.8,17.1,7.1,22:08,10.4,15:16,21.0,3.6,15.0,12:30,986.8,-2.0,978.6,13.0,0.4,es1137a
2018-11-09,1495,VIGO AEROPUERTO,PONTEVEDRA,261,11.0,50.6,6.9,06:22,15.1,23:58,20.0,8.1,18.6,23:06,987.7,-2.0,978.7,24.0,0.0,es1137a
2018-11-10,1495,VIGO AEROPUERTO,PONTEVEDRA,261,13.6,7.6,11.9,01:09,15.4,10:52,22.0,5.3,19.7,00:19,980.1,-2.0,977.9,2.0,1.6,es1137a
2018-11-11,1495,VIGO AEROPUERTO,PONTEVEDRA,261,12.0,3.9,8.9,23:37,15.0,03:22,22.0,3.3,21.7,03:33,980.1,-2.0,976.4,3.0,0.0,es1137a
2018-11-12,1495,VIGO AEROPUERTO,PONTEVEDRA,261,10.2,0.0,5.9,07:17,14.6,14:37,99.0,1.4,6.7,08:06,992.6,-2.0,980.1,0.0,7.8,es1137a
2018-11-13,1495,VIGO AEROPUERTO,PONTEVEDRA,261,8.8,0.0,4.3,07:44,13.4,14:48,99.0,1.7,5.8,-2,995.1,-2.0,992.1,24.0,5.8,es1137a
2018-11-14,1495,VIGO AEROPUERTO,PONTEVEDRA,261,12.7,0.2,7.1,06:30,18.3,14:19,25.0,3.3,9.2,05:49,992.1,0.0,984.4,24.0,9.0,es1137a
2018-11-15,1495,VIGO AEROPUERTO,PONTEVEDRA,261,15.6,0.0,10.8,00:44,20.4,14:27,18.0,1.4,7.2,00:13,986.8,-2.0,983.8,4.0,6.8,es1137a
2018-11-16,1495,VIGO AEROPUERTO,PONTEVEDRA,261,14.8,0.0,10.1,06:34,19.6,13:45,19.0,3.1,7.2,06:37,987.0,-2.0,982.4,24.0,8.5,es1137a
2018-11-17,1495,VIGO AEROPUERTO,PONTEVEDRA,261,15.7,0.0,11.7,04:29,19.7,14:03,11.0,2.8,9.7,20:32,982.4,0.0,975.2,24.0,4.9,es1137a
2018-11-18,1495,VIGO AEROPUERTO,PONTEVEDRA,261,15.5,3.0,12.2,22:48,18.8,10:05,12.0,1.7,11.4,06:17,975.2,0.0,971.2,16.0,1.0,es1137a
2018-11-19,1495,VIGO AEROPUERTO,PONTEVEDRA,261,13.2,4.0,10.8,07:19,15.5,12:23,32.0,0.8,5.8,15:53,974.2,-2.0,971.3,0.0,0.8,es1137a
2018-11-20,1495,VIGO AEROPUERTO,PONTEVEDRA,261,10.7,3.0,8.4,21:16,13.0,13:26,99.0,2.2,8.9,-2,974.0,-2.0,969.3,7.0,1.5,es1137a
2018-11-21,1495,VIGO AEROPUERTO,PONTEVEDRA,261,8.8,15.2,6.7,21:30,11.0,11:24,17.0,4.2,10.8,21:06,979.9,-2.0,973.8,5.0,1.8,es1137a
2018-11-22,1495,VIGO AEROPUERTO,PONTEVEDRA,261,8.6,12.4,6.9,05:21,10.3,11:40,17.0,6.1,13.3,13:09,981.4,-2.0,979.2,3.0,1.0,es1137a
2018-11-23,1495,VIGO AEROPUERTO,PONTEVEDRA,261,9.1,17.2,6.4,-2,11.8,-2,19.0,3.6,9.2,12:18,983.4,-2.0,981.1,0.0,2.5,es1137a
2018-11-24,1495,VIGO AEROPUERTO,PONTEVEDRA,261,10.2,15.6,8.3,23:30,12.2,19:36,99.0,6.4,16.4,-2,983.3,0.0,975.4,17.0,,es1137a
2018-11-25,1495,VIGO AEROPUERTO,PONTEVEDRA,261,7.2,12.4,4.3,06:43,10.2,23:35,31.0,2.8,13.3,21:00,981.6,-2.0,973.4,20.0,2.4,es1137a
2018-11-26,1495,VIGO AEROPUERTO,PONTEVEDRA,261,9.7,0.0,6.6,19:24,12.8,12:16,26.0,1.4,18.6,02:14,993.8,-2.0,980.7,2.0,,es1137a
2018-11-27,1495,VIGO AEROPUERTO,PONTEVEDRA,261,9.4,0.0,6.7,00:25,12.2,14:54,17.0,5.6,10.8,14:17,993.6,0.0,990.6,17.0,0.8,es1137a
2018-11-28,1495,VIGO AEROPUERTO,PONTEVEDRA,261,12.2,6.5,10.5,-2,13.8,14:16,19.0,7.2,17.5,23:32,991.3,-2.0,985.4,24.0,0.9,es1137a
2018-11-29,1495,VIGO AEROPUERTO,PONTEVEDRA,261,11.8,4.1,9.5,22:45,14.2,12:49,17.0,3.6,15.3,01:31,989.3,-2.0,983.1,4.0,2.1,es1137a
2018-11-30,1495,VIGO AEROPUERTO,PONTEVEDRA,261,10.9,0.1,7.7,05:38,14.1,14:08,99.0,2.8,6.1,-2,994.1,-2.0,989.1,1.0,4.9,es1137a
2018-12-01,1495,VIGO AEROPUERTO,PONTEVEDRA,261,11.2,0.0,9.0,01:34,13.5,14:42,19.0,5.0,10.3,-2,993.7,-2.0,991.4,15.0,0.2,es1137a
2018-12-02,1495,VIGO AEROPUERTO,PONTEVEDRA,261,12.9,4.2,11.7,-2,14.1,14:53,19.0,6.1,13.3,12:32,992.6,-2.0,990.6,15.0,0.0,es1137a
2018-12-03,1495,VIGO AEROPUERTO,PONTEVEDRA,261,13.3,19.8,12.7,-2,13.9,14:10,18.0,3.9,10.8,05:23,992.6,11.0,989.8,5.0,0.0,es1137a
2018-12-04,1495,VIGO AEROPUERTO,PONTEVEDRA,261,13.4,0.0,10.0,23:08,16.9,13:17,99.0,1.7,7.2,-2,992.6,-2.0,990.1,14.0,6.0,es1137a
2018-12-05,1495,VIGO AEROPUERTO,PONTEVEDRA,261,12.0,4.3,9.4,03:33,14.6,14:06,99.0,3.6,8.9,-2,998.5,-2.0,992.0,1.0,0.9,es1137a
2018-12-06,1495,VIGO AEROPUERTO,PONTEVEDRA,261,13.3,0.5,10.3,23:13,16.3,14:50,99.0,1.7,5.0,-2,1001.1,-2.0,998.3,0.0,4.8,es1137a
2018-12-07,1495,VIGO AEROPUERTO,PONTEVEDRA,261,10.0,2.1,7.5,23:24,12.6,15:25,28.0,2.5,7.8,15:29,1001.1,-2.0,998.2,4.0,0.0,es1137a
2018-12-08,1495,VIGO AEROPUERTO,PONTEVEDRA,261,9.2,0.7,5.4,09:25,13.0,13:54,22.0,1.9,5.0,11:51,1002.2,-2.0,1000.4,4.0,5.1,es1137a
2018-12-09,1495,VIGO AEROPUERTO,PONTEVEDRA,261,12.2,0.0,8.9,20:49,15.5,14:49,35.0,1.9,6.1,16:50,1002.5,-2.0,1000.2,16.0,3.6,es1137a
2018-12-10,1495,VIGO AEROPUERTO,PONTEVEDRA,261,10.0,0.0,6.2,07:27,13.7,15:25,99.0,3.3,7.2,-2,1001.0,0.0,992.6,24.0,6.8,es1137a
2018-12-11,1495,VIGO AEROPUERTO,PONTEVEDRA,261,10.7,0.1,7.3,07:29,14.1,12:25,19.0,3.1,7.8,01:55,993.8,-2.0,990.3,5.0,2.6,es1137a
2018-12-12,1495,VIGO AEROPUERTO,PONTEVEDRA,261,11.0,27.7,8.8,07:14,13.1,23:49,99.0,4.4,16.1,-2,993.0,1.0,977.1,23.0,0.0,es1137a
2018-12-13,1495,VIGO AEROPUERTO,PONTEVEDRA,261,9.3,9.1,5.5,23:03,13.1,00:28,25.0,3.3,17.5,00:29,991.7,-2.0,976.8,0.0,2.5,es1137a
2018-12-14,1495,VIGO AEROPUERTO,PONTEVEDRA,261,8.2,19.2,5.7,02:04,10.8,23:59,99.0,4.2,10.3,-2,995.5,-2.0,991.1,1.0,0.0,es1137a
2018-12-15,1495,VIGO AEROPUERTO,PONTEVEDRA,261,12.2,30.0,10.7,00:11,13.8,17:27,99.0,6.4,15.0,-2,993.0,0.0,987.7,24.0,0.0,es1137a
2018-12-16,1495,VIGO AEROPUERTO,PONTEVEDRA,261,9.6,6.7,7.2,-2,11.9,11:24,26.0,3.1,21.1,09:06,996.3,-2.0,986.4,6.0,2.9,es1137a
2018-12-17,1495,VIGO AEROPUERTO,PONTEVEDRA,261,8.8,1.6,6.9,-2,10.6,14:30,99.0,4.2,10.8,-2,996.6,-2.0,989.9,24.0,0.1,es1137a
2018-12-18,1495,VIGO AEROPUERTO,PONTEVEDRA,261,10.1,29.5,8.5,05:30,11.7,15:43,19.0,5.8,18.9,08:41,989.9,0.0,981.4,9.0,1.1,es1137a
2018-12-19,1495,VIGO AEROPUERTO,PONTEVEDRA,261,10.5,5.5,8.3,06:37,12.7,12:50,21.0,3.6,13.3,02:12,992.8,-2.0,987.9,2.0,1.9,es1137a
2018-12-20,1495,VIGO AEROPUERTO,PONTEVEDRA,261,11.5,2.8,10.0,03:36,13.0,13:44,99.0,3.3,8.9,23:32,996.5,-2.0,992.1,1.0,0.2,es1137a
2018-12-21,1495,VIGO AEROPUERTO,PONTEVEDRA,261,11.8,7.5,11.0,03:30,12.6,15:33,99.0,5.6,11.4,-2,999.9,-2.0,995.5,4.0,0.0,es1137a
2018-12-22,1495,VIGO AEROPUERTO,PONTEVEDRA,261,12.3,0.0,10.3,22:46,14.3,14:30,17.0,3.1,8.9,09:39,1001.1,-2.0,998.2,24.0,0.6,es1137a
2018-12-23,1495,VIGO AEROPUERTO,PONTEVEDRA,261,11.4,0.0,8.2,07:38,14.7,13:32,19.0,3.6,7.8,09:53,998.5,-2.0,996.6,18.0,6.7,es1137a
2018-12-24,1495,VIGO AEROPUERTO,PONTEVEDRA,261,10.0,0.0,5.9,07:34,14.0,14:02,22.0,1.9,7.2,-2,998.5,-2.0,996.1,-2.0,,es1137a
2018-12-25,1495,VIGO AEROPUERTO,PONTEVEDRA,261,10.4,0.0,6.5,07:51,14.2,15:14,19.0,2.2,6.7,11:17,996.3,0.0,994.3,5.0,5.2,es1137a
2018-12-26,1495,VIGO AEROPUERTO,PONTEVEDRA,261,11.0,0.8,6.4,07:13,15.5,13:50,99.0,3.3,7.2,-2,997.2,-2.0,995.2,0.0,5.8,es1137a
2018-12-27,1495,VIGO AEROPUERTO,PONTEVEDRA,261,10.3,0.5,9.2,06:54,11.4,02:51,99.0,2.8,7.8,-2,998.1,-2.0,994.8,1.0,0.0,es1137a
2018-12-28,1495,VIGO AEROPUERTO,PONTEVEDRA,261,12.0,0.0,8.1,23:16,15.9,14:22,2.0,0.8,4.2,20:13,1000.7,-2.0,997.9,0.0,8.2,es1137a
2018-12-29,1495,VIGO AEROPUERTO,PONTEVEDRA,261,9.8,0.0,5.9,23:54,13.8,15:04,18.0,4.2,8.9,19:55,1000.4,-2.0,998.3,13.0,8.1,es1137a
2018-12-30,1495,VIGO AEROPUERTO,PONTEVEDRA,261,7.7,0.0,2.7,08:19,12.7,14:54,19.0,3.3,8.9,03:44,1000.2,-2.0,998.0,15.0,8.3,es1137a
2018-12-31,1495,VIGO AEROPUERTO,PONTEVEDRA,261,8.4,0.0,3.1,08:22,13.7,13:58,22.0,3.3,7.2,05:52,1000.7,-2.0,998.2,5.0,8.1,es1137a
2019-01-01,1495,VIGO AEROPUERTO,PONTEVEDRA,261,9.6,0.0,3.9,07:00,15.3,14:34,28.0,3.3,7.2,16:40,1002.5,-2.0,999.9,0.0,8.2,es1137a
2019-01-02,1495,VIGO AEROPUERTO,PONTEVEDRA,261,5.6,0.0,0.5,08:19,10.8,14:53,99.0,3.1,8.3,-2,1002.1,0.0,996.9,24.0,6.6,es1137a
2019-01-03,1495,VIGO AEROPUERTO,PONTEVEDRA,261,6.0,0.0,1.0,08:12,11.1,15:20,99.0,2.5,6.7,-2,997.8,-2.0,995.7,5.0,8.3,es1137a
2019-01-04,1495,VIGO AEROPUERTO,PONTEVEDRA,261,6.4,0.0,1.0,06:13,11.7,14:42,21.0,3.1,6.7,07:51,1002.2,-2.0,997.1,0.0,8.2,es1137a
2019-01-05,1495,VIGO AEROPUERTO,PONTEVEDRA,261,6.8,0.0,1.5,07:42,12.2,14:40,99.0,2.8,5.8,-2,1004.5,-2.0,1002.2,0.0,8.2,es1137a
2019-01-06,1495,VIGO AEROPUERTO,PONTEVEDRA,261,6.4,0.0,1.1,07:26,11.6,14:35,99.0,3.3,6.1,-2,1003.0,-2.0,1001.0,14.0,8.4,es1137a
2019-01-07,1495,VIGO AEROPUERTO,PONTEVEDRA,261,6.7,0.0,1.2,08:22,12.2,15:29,18.0,3.1,7.8,22:28,1001.5,-2.0,999.2,16.0,8.3,es1137a
2019-01-08,1495,VIGO AEROPUERTO,PONTEVEDRA,261,6.8,0.0,1.2,07:55,12.5,14:36,99.0,3.1,7.2,-2,1000.7,-2.0,997.4,24.0,8.1,es1137a
2019-01-09,1495,VIGO AEROPUERTO,PONTEVEDRA,261,8.2,0.0,2.2,07:37,14.3,15:43,99.0,2.5,6.1,-2,997.4,0.0,991.1,24.0,8.1,es1137a
2019-01-10,1495,VIGO AEROPUERTO,PONTEVEDRA,261,8.0,0.0,2.7,07:01,13.3,13:51,10.0,2.8,13.9,10:17,993.5,-2.0,989.9,4.0,8.4,es1137a
2019-01-11,1495,VIGO AEROPUERTO,PONTEVEDRA,261,6.8,0.0,1.6,07:05,11.9,15:37,18.0,2.5,6.7,04:23,999.7,-2.0,993.2,0.0,8.4,es1137a
2019-01-12,1495,VIGO AEROPUERTO,PONTEVEDRA,261,6.4,0.0,0.4,08:06,12.5,15:47,99.0,2.5,7.2,-2,1001.6,-2.0,999.1,6.0,8.5,es1137a
2019-01-13,1495,VIGO AEROPUERTO,PONTEVEDRA,261,7.2,0.0,1.6,07:18,12.9,16:05,99.0,1.9,5.0,-2,1000.7,0.0,997.1,24.0,8.3,es1137a
2019-01-14,1495,VIGO AEROPUERTO,PONTEVEDRA,261,7.4,0.0,3.2,07:50,11.5,14:46,20.0,3.1,7.2,13:06,997.1,0.0,991.1,24.0,,es1137a
2019-01-15,1495,VIGO AEROPUERTO,PONTEVEDRA,261,8.3,0.5,3.1,08:13,13.5,14:23,99.0,2.5,6.1,-2,991.1,0.0,988.1,16.0,7.6,es1137a
2019-01-16,1495,VIGO AEROPUERTO,PONTEVEDRA,261,8.8,4.9,7.0,23:37,10.6,15:11,36.0,2.5,7.2,22:16,997.9,19.0,986.9,6.0,0.5,es1137a
2019-01-17,1495,VIGO AEROPUERTO,PONTEVEDRA,261,7.2,0.3,3.7,22:32,10.7,13:05,99.0,3.3,7.2,-2,993.0,-2.0,989.9,0.0,8.1,es1137a
2019-01-18,1495,VIGO AEROPUERTO,PONTEVEDRA,261,5.0,7.9,3.4,07:25,6.6,18:13,99.0,3.1,6.7,15:17,992.5,0.0,987.6,16.0,0.0,es1137a
2019-01-19,1495,VIGO AEROPUERTO,PONTEVEDRA,261,8.8,40.5,5.8,02:08,11.9,-2,36.0,4.4,15.3,20:21,987.7,0.0,976.0,16.0,0.0,es1137a
2019-01-20,1495,VIGO AEROPUERTO,PONTEVEDRA,261,8.6,0.1,5.8,05:25,11.4,14:14,99.0,2.8,10.3,-2,994.5,-2.0,983.9,0.0,,es1137a
2019-01-21,1495,VIGO AEROPUERTO,PONTEVEDRA,261,8.6,0.7,5.2,07:53,11.9,12:41,33.0,2.8,9.2,05:46,996.0,-2.0,993.7,17.0,6.6,es1137a
2019-01-22,1495,VIGO AEROPUERTO,PONTEVEDRA,261,8.0,11.3,5.6,07:30,10.5,12:02,99.0,3.9,11.7,-2,994.3,1.0,987.8,24.0,0.1,es1137a
2019-01-23,1495,VIGO AEROPUERTO,PONTEVEDRA,261,10.4,0.3,9.0,00:27,11.9,16:03,33.0,4.4,11.7,14:09,988.0,11.0,986.4,14.0,0.0,es1137a
2019-01-24,1495,VIGO AEROPUERTO,PONTEVEDRA,261,10.8,0.0,8.6,22:30,12.9,14:37,99.0,4.2,11.7,-2,991.6,-2.0,986.6,4.0,0.2,es1137a
