fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin,siteAQ
2018-06-06,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,21.9,0.0,16.9,05:20,26.9,15:30,28.0,3.3,10.3,16:30,1012.4,23.0,1007.7,15.0,es2031a
2018-06-07,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,24.0,0.0,18.0,05:40,30.0,15:20,15.0,3.9,10.0,12:30,1012.3,-2.0,1009.1,18.0,es2031a
2018-06-08,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,21.0,0.0,16.6,06:00,25.4,17:00,10.0,2.8,7.8,17:00,1010.4,1.0,1005.8,18.0,es2031a
2018-06-09,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,23.0,0.0,18.2,05:30,27.8,17:00,32.0,2.2,7.8,18:10,1009.0,9.0,1005.4,17.0,es2031a
2018-06-10,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,23.2,0.0,17.2,06:00,29.3,15:50,29.0,2.5,10.3,08:30,1008.5,9.0,1005.1,-2.0,es2031a
2018-06-11,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,23.2,0.0,18.4,05:40,28.1,15:30,30.0,3.6,10.8,13:50,1009.4,23.0,1006.8,-2.0,es2031a
2018-06-12,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,24.4,0.0,18.5,05:50,30.4,15:50,28.0,3.1,11.1,14:50,1010.7,24.0,1007.7,18.0,es2031a
2018-06-13,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,26.8,0.0,20.8,06:00,32.7,11:30,25.0,3.6,8.9,08:50,1010.5,0.0,1006.5,18.0,es2031a
2018-06-14,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,25.4,0.0,20.5,23:59,30.2,09:30,12.0,3.6,6.7,10:30,1008.4,-2.0,1005.9,18.0,es2031a
2018-06-15,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,22.3,0.0,17.6,23:59,27.0,09:50,10.0,3.3,6.7,11:50,1009.8,11.0,1007.0,17.0,es2031a
2018-06-16,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,22.4,0.1,17.1,03:40,27.6,13:50,14.0,2.5,6.7,14:20,1010.4,24.0,1007.8,18.0,es2031a
2018-06-17,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,24.5,0.0,19.0,04:00,30.0,10:50,14.0,2.8,6.7,16:00,1014.0,24.0,1010.3,0.0,es2031a
2018-06-18,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,24.9,0.0,19.7,06:10,30.1,13:30,15.0,2.8,7.5,11:50,1014.2,23.0,1011.4,17.0,es2031a
2018-06-19,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,24.3,0.0,19.3,05:20,29.3,11:00,12.0,3.1,8.6,15:30,1014.7,11.0,1013.0,20.0,es2031a
2018-06-20,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,24.0,0.0,19.5,04:00,28.4,11:40,11.0,3.1,7.8,14:40,1014.0,0.0,1010.1,18.0,es2031a
2018-06-21,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,24.5,0.0,19.9,05:20,29.1,10:00,11.0,2.2,7.8,13:20,1012.1,1.0,1010.0,18.0,es2031a
2018-06-22,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,26.0,0.0,21.0,03:00,31.0,11:40,19.0,2.2,7.5,13:10,1011.7,0.0,1008.6,17.0,es2031a
2018-06-23,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,24.2,0.0,19.0,05:40,29.5,12:10,15.0,1.7,6.7,12:00,1010.3,0.0,1007.8,18.0,es2031a
2018-06-24,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,25.4,0.0,19.6,05:30,31.1,14:40,15.0,2.5,7.2,13:40,1010.3,23.0,1007.0,18.0,es2031a
2018-06-25,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,26.2,0.0,21.6,06:00,30.8,12:50,18.0,3.1,7.5,13:30,1011.3,23.0,1008.8,17.0,es2031a
2018-06-26,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,24.8,0.0,20.4,04:50,29.2,15:40,13.0,2.2,6.4,13:50,1011.6,23.0,1009.3,17.0,es2031a
2018-06-27,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,24.4,0.0,20.6,05:40,28.2,14:50,13.0,2.8,6.9,14:20,1011.5,0.0,1006.7,20.0,es2031a
2018-06-28,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,26.2,0.0,21.8,06:20,30.6,15:20,32.0,2.2,7.2,20:40,1007.2,0.0,1001.4,-2.0,es2031a
2018-06-29,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,24.4,0.0,21.4,23:59,27.4,08:30,13.0,3.9,10.0,-2,1003.8,24.0,1001.2,18.0,es2031a
2018-06-30,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,24.6,0.0,20.9,03:20,28.4,19:00,14.0,2.8,6.9,11:10,1004.8,24.0,1002.6,-2.0,es2031a
2018-07-01,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,26.0,0.0,19.3,05:20,32.7,15:20,26.0,2.5,8.6,10:40,1007.9,24.0,1004.3,1.0,es2031a
2018-07-02,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,26.8,0.0,19.8,05:50,33.7,16:00,99.0,3.6,9.2,-2,1009.5,8.0,1007.4,-2.0,es2031a
2018-07-03,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,27.2,0.0,21.3,06:00,33.0,12:00,10.0,3.3,7.5,17:10,1009.7,8.0,1007.2,18.0,es2031a
2018-07-04,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,28.0,0.0,21.9,06:00,34.0,14:10,36.0,2.2,9.4,15:00,1012.7,23.0,1008.2,3.0,es2031a
2018-07-05,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,29.1,0.0,22.2,05:50,36.0,17:00,28.0,3.3,15.8,12:30,1012.9,-2.0,1009.3,18.0,es2031a
2018-07-06,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,24.4,0.0,20.0,05:40,28.7,15:40,14.0,3.1,9.2,12:00,1014.3,22.0,1010.7,18.0,es2031a
2018-07-07,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,26.0,0.0,19.3,05:30,32.6,13:00,14.0,2.8,8.9,15:10,1012.7,0.0,1009.5,18.0,es2031a
2018-07-08,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,26.4,0.0,20.5,06:00,32.4,12:50,13.0,3.1,7.8,15:10,1013.7,23.0,1010.5,-2.0,es2031a
2018-07-09,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,27.0,0.0,21.7,05:30,32.3,10:40,13.0,3.3,6.7,13:20,1013.6,0.0,1010.2,18.0,es2031a
2018-07-10,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,26.9,0.0,22.2,01:50,31.6,21:20,6.0,2.5,8.3,15:30,1011.6,0.0,1006.8,19.0,es2031a
2018-07-11,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,30.4,0.0,23.9,06:00,36.8,11:30,26.0,3.9,7.5,11:00,1008.1,0.0,1004.1,19.0,es2031a
2018-07-12,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,26.8,0.0,23.1,23:00,30.5,09:30,12.0,3.6,8.6,11:00,1008.4,-2.0,1005.6,3.0,es2031a
2018-07-13,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,25.4,0.0,19.8,06:00,31.0,15:00,11.0,3.6,8.6,14:20,1011.2,24.0,1008.0,-2.0,es2031a
2018-07-14,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,26.2,0.0,19.6,05:50,32.7,16:10,6.0,3.1,7.8,19:30,1011.7,-2.0,1009.2,18.0,es2031a
2018-07-15,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,27.3,0.0,19.9,06:00,34.7,15:30,35.0,3.1,9.2,18:50,1012.7,24.0,1008.5,16.0,es2031a
2018-07-16,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,28.6,0.0,20.8,23:59,36.4,16:10,24.0,3.9,10.3,14:00,1012.9,8.0,1008.0,18.0,es2031a
2018-07-17,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,24.1,0.0,19.0,06:00,29.2,12:40,12.0,2.8,7.5,12:40,1010.3,0.0,1007.9,18.0,es2031a
2018-07-18,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,25.7,0.0,19.4,05:50,32.0,11:20,13.0,2.8,6.9,12:40,1009.8,24.0,1008.0,18.0,es2031a
2018-07-19,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,27.0,0.0,21.6,06:00,32.4,11:50,11.0,3.1,6.9,14:50,1009.9,8.0,1006.8,18.0,es2031a
2018-07-20,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,30.8,0.0,22.9,00:10,38.8,15:00,30.0,1.9,8.6,12:00,1008.3,0.0,1003.6,18.0,es2031a
2018-07-21,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,30.6,0.0,23.0,23:59,38.1,14:20,27.0,4.4,8.3,11:50,1007.0,-2.0,1004.0,18.0,es2031a
2018-07-22,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,24.4,0.0,20.6,06:10,28.3,15:20,14.0,3.1,8.6,12:30,1010.2,24.0,1004.4,2.0,es2031a
2018-07-23,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,25.8,0.0,21.7,05:30,29.9,12:00,13.0,3.1,7.2,14:00,1010.9,8.0,1008.4,18.0,es2031a
2018-07-24,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,25.3,0.0,20.3,06:30,30.3,18:00,14.0,2.8,6.4,11:20,1009.8,0.0,1005.1,19.0,es2031a
2018-07-25,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,27.6,0.0,23.1,23:59,32.1,15:50,10.0,3.6,6.9,17:00,1007.7,10.0,1004.7,18.0,es2031a
2018-07-26,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,24.8,0.0,21.1,06:40,28.6,14:40,12.0,2.2,6.7,11:10,1007.8,10.0,1004.9,18.0,es2031a
2018-07-27,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,24.7,0.0,20.5,06:00,28.9,11:40,13.0,2.2,7.2,13:00,1006.9,0.0,1004.9,18.0,es2031a
2018-07-28,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,29.2,0.0,23.1,01:10,35.2,18:00,12.0,2.5,6.7,11:50,1007.9,24.0,1004.9,18.0,es2031a
2018-07-29,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,31.4,0.0,24.6,05:20,38.2,14:50,29.0,3.1,8.9,-2,1008.9,11.0,1006.2,18.0,es2031a
2018-07-30,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,31.5,0.0,23.9,23:59,39.1,14:20,25.0,4.7,11.1,11:20,1008.7,23.0,1006.1,17.0,es2031a
2018-07-31,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,26.4,0.0,21.5,05:00,31.3,11:00,13.0,3.3,7.8,14:40,1008.9,9.0,1006.9,18.0,es2031a
2018-08-01,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,27.5,0.0,22.6,05:40,32.4,10:20,12.0,2.5,6.1,13:50,1010.0,23.0,1007.5,7.0,es2031a
2018-08-02,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,26.6,0.0,22.2,05:50,30.9,13:50,18.0,2.5,7.5,11:30,1011.9,23.0,1009.4,18.0,es2031a
2018-08-03,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,26.8,0.0,22.6,05:50,31.0,13:50,10.0,2.5,6.1,11:40,1011.9,0.0,1008.5,18.0,es2031a
2018-08-04,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,27.1,0.0,23.1,06:20,31.1,12:40,13.0,2.5,6.1,12:30,1011.1,-2.0,1008.7,3.0,es2031a
2018-08-05,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,28.3,0.0,22.5,06:20,34.1,13:50,99.0,2.5,5.6,-2,1010.7,0.0,1008.2,17.0,es2031a
2018-08-06,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,29.2,0.0,22.9,06:00,35.5,13:20,10.0,2.8,5.6,13:30,1009.9,0.0,1005.9,18.0,es2031a
2018-08-07,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,29.6,0.0,23.1,05:40,36.0,11:30,13.0,2.5,7.2,14:30,1007.2,0.0,1003.3,19.0,es2031a
2018-08-08,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,29.4,0.0,24.0,05:40,34.7,12:00,13.0,2.8,7.5,15:50,1008.4,23.0,1004.8,17.0,es2031a
2018-08-09,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,29.4,0.0,23.0,06:50,35.8,13:40,26.0,2.5,7.2,09:40,1008.8,24.0,1006.0,19.0,es2031a
2018-08-10,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,26.8,0.0,23.3,06:30,30.2,17:30,14.0,3.6,10.8,13:40,1014.6,24.0,1008.7,2.0,es2031a
2018-08-11,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,28.8,0.0,25.1,05:00,32.6,13:40,14.0,2.2,8.6,14:00,1014.3,0.0,1010.9,-2.0,es2031a
2018-08-12,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,28.0,0.0,24.2,06:00,31.9,13:30,14.0,2.8,6.9,15:00,1012.4,0.0,1007.3,19.0,es2031a
2018-08-13,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,27.0,0.0,23.3,07:20,30.6,17:50,14.0,3.1,6.9,15:10,1009.0,12.0,1004.7,19.0,es2031a
2018-08-14,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,31.2,0.0,24.7,23:59,37.7,11:40,26.0,3.9,7.8,10:20,1009.9,24.0,1006.6,-2.0,es2031a
2018-08-15,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,27.4,0.0,23.6,02:20,31.3,13:10,99.0,2.8,6.7,-2,1011.3,11.0,1008.7,18.0,es2031a
2018-08-16,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,27.5,0.0,24.0,05:00,31.0,14:30,16.0,2.5,6.4,-2,1010.5,23.0,1007.9,18.0,es2031a
2018-08-17,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,26.8,0.0,23.3,05:30,30.3,14:00,99.0,2.5,6.4,-2,1010.5,23.0,1008.0,17.0,es2031a
2018-08-18,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,26.2,0.0,22.3,06:40,30.1,15:00,99.0,3.3,7.8,-2,1011.6,11.0,1009.2,18.0,es2031a
2018-08-19,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,28.1,0.0,24.5,02:50,31.7,12:00,17.0,2.2,7.8,14:30,1012.8,23.0,1010.5,18.0,es2031a
2018-08-20,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,27.7,0.0,24.7,06:50,30.7,13:00,12.0,2.5,7.5,12:20,1012.6,0.0,1010.1,18.0,es2031a
2018-08-21,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,27.2,0.0,23.3,06:00,31.2,13:30,14.0,1.9,6.7,13:20,1011.4,0.0,1008.2,19.0,es2031a
2018-08-22,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,26.8,0.0,21.3,06:00,32.2,13:10,16.0,2.5,7.5,14:00,1011.2,24.0,1009.1,17.0,es2031a
2018-08-23,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,26.0,0.0,21.2,05:20,30.9,13:00,15.0,2.8,6.4,14:50,1011.4,24.0,1009.3,-2.0,es2031a
2018-08-24,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,26.9,0.0,22.6,04:20,31.2,10:10,10.0,3.1,7.8,14:10,1011.3,0.0,1008.4,19.0,es2031a
2018-08-25,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,28.3,0.0,23.1,03:10,33.5,13:00,10.0,3.1,6.7,15:30,1009.2,0.0,1004.4,17.0,es2031a
2018-08-26,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,27.2,0.0,22.2,06:50,32.1,12:10,13.0,2.8,7.8,13:00,1008.9,11.0,1005.3,3.0,es2031a
2018-08-27,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,26.2,0.0,21.3,05:00,31.1,13:40,18.0,2.2,8.1,15:40,1011.2,21.0,1006.8,18.0,es2031a
2018-08-28,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,28.6,0.0,24.1,07:00,33.0,10:50,19.0,2.5,6.7,11:50,1011.3,1.0,1007.7,4.0,es2031a
2018-08-29,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,26.6,0.0,22.9,06:50,30.4,11:50,13.0,2.5,6.7,13:10,1010.3,0.0,1008.1,18.0,es2031a
2018-08-30,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,26.4,0.0,22.1,06:50,30.7,13:50,14.0,2.2,8.1,11:00,1012.3,23.0,1009.4,18.0,es2031a
2018-08-31,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,26.7,0.0,22.5,06:00,30.9,13:30,16.0,2.5,8.3,13:20,1011.5,0.0,1008.8,18.0,es2031a
2018-09-01,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,27.2,0.0,23.3,07:20,31.1,12:30,18.0,1.7,8.1,11:30,1011.3,11.0,1009.2,17.0,es2031a
2018-09-02,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,27.2,0.0,23.0,07:00,31.3,13:20,20.0,2.8,8.1,13:10,1011.0,0.0,1007.2,19.0,es2031a
2018-09-03,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,25.8,0.0,22.8,06:50,28.7,13:00,10.0,3.3,8.1,14:40,1007.8,0.0,1004.0,-2.0,es2031a
2018-09-04,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,24.6,0.0,20.0,07:00,29.2,11:00,99.0,3.1,7.2,-2,1007.6,24.0,1004.8,-2.0,es2031a
2018-09-05,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,27.6,0.0,20.2,06:40,35.1,15:20,26.0,2.2,7.8,11:50,1009.2,-2.0,1005.5,18.0,es2031a
2018-09-06,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,28.0,0.0,21.0,07:00,34.9,14:50,26.0,3.3,9.7,12:10,1007.7,-2.0,1004.4,17.0,es2031a
2018-09-07,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,25.0,0.0,20.5,07:00,29.6,15:00,11.0,2.5,7.5,10:10,1008.9,22.0,1005.7,17.0,es2031a
2018-09-08,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,22.8,15.1,21.3,15:50,24.4,14:20,19.0,2.2,5.0,06:40,1011.8,24.0,1007.4,6.0,es2031a
2018-09-09,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,24.0,0.3,20.7,04:30,27.2,12:10,12.0,2.5,7.8,13:40,1013.6,23.0,1010.7,3.0,es2031a
2018-09-10,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,25.2,0.0,19.7,05:10,30.8,12:10,14.0,2.8,6.7,12:40,1014.9,22.0,1012.5,16.0,es2031a
2018-09-11,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,26.8,0.0,22.8,06:00,30.9,13:20,14.0,2.2,6.9,13:20,1015.2,24.0,1012.6,16.0,es2031a
2018-09-12,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,27.6,0.0,24.3,-2,30.8,13:30,15.0,2.2,7.2,16:10,1016.1,11.0,1013.7,-2.0,es2031a
2018-09-13,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,25.5,1.2,22.8,06:00,28.2,09:50,14.0,2.8,5.8,11:30,1014.0,0.0,1010.6,-2.0,es2031a
2018-09-14,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,25.7,0.2,22.4,05:10,29.0,15:50,14.0,1.9,4.2,17:10,1013.1,11.0,1009.8,17.0,es2031a
2018-09-15,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,24.2,3.9,21.4,07:00,26.9,15:20,11.0,1.9,8.9,21:10,1014.5,24.0,1010.3,4.0,es2031a
2018-09-16,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,26.4,0.0,21.2,07:00,31.6,12:40,15.0,2.8,7.5,14:40,1014.6,-2.0,1011.8,17.0,es2031a
2018-09-17,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,26.2,0.0,22.9,06:40,29.5,13:10,14.0,2.8,7.8,13:10,1012.6,0.0,1008.2,18.0,es2031a
2018-09-18,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,26.2,0.0,22.0,07:00,30.5,11:30,13.0,2.2,6.1,12:00,1012.1,23.0,1008.5,-2.0,es2031a
2018-09-19,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,25.4,0.0,21.6,-2,29.3,13:50,14.0,2.2,7.2,14:50,1015.3,23.0,1011.8,-2.0,es2031a
2018-09-20,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,26.3,0.0,22.3,03:40,30.3,12:30,16.0,2.2,6.4,11:50,1014.8,0.0,1011.8,17.0,es2031a
2018-09-21,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,25.4,0.0,21.0,07:20,29.7,12:50,12.0,2.2,6.1,14:00,1014.0,24.0,1011.4,17.0,es2031a
2018-09-22,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,24.7,0.0,19.8,-2,29.6,16:00,12.0,2.2,6.7,12:20,1016.8,23.0,1013.4,-2.0,es2031a
2018-09-23,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,25.6,0.0,18.8,06:20,32.4,12:50,14.0,2.8,6.9,13:40,1016.5,0.0,1013.9,16.0,es2031a
2018-09-24,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,27.6,0.0,20.0,05:20,35.3,12:30,15.0,2.8,6.7,15:30,1014.7,-2.0,1012.3,17.0,es2031a
2018-09-25,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,25.0,0.0,19.5,07:00,30.4,13:20,16.0,2.2,7.5,11:40,1017.4,24.0,1013.8,-2.0,es2031a
2018-09-26,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,26.2,0.0,23.8,07:10,28.6,14:00,16.0,2.5,7.8,14:30,1020.1,22.0,1016.8,-2.0,es2031a
2018-09-27,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,26.0,0.0,23.0,06:00,28.9,12:00,14.0,3.1,8.1,12:10,1019.8,1.0,1016.3,-2.0,es2031a
2018-09-28,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,24.8,0.0,22.7,03:50,27.0,13:30,14.0,2.8,6.9,15:10,1017.1,0.0,1011.6,17.0,es2031a
2018-09-29,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,23.9,0.0,19.9,06:30,27.9,12:20,15.0,1.9,6.9,14:30,1012.2,0.0,1009.0,17.0,es2031a
2018-09-30,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,24.2,0.0,19.9,06:00,28.4,12:00,14.0,2.8,7.5,14:10,1012.7,10.0,1010.4,-2.0,es2031a
2018-10-01,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,26.8,0.0,21.3,06:10,32.4,11:10,10.0,3.3,11.4,17:10,1012.1,1.0,1008.2,16.0,es2031a
2018-10-02,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,23.8,0.0,19.5,07:00,28.1,13:50,13.0,2.2,6.4,14:20,1016.0,24.0,1010.7,0.0,es2031a
2018-10-03,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,,0.0,,,,,14.0,2.2,7.5,11:50,1016.8,12.0,1014.6,17.0,es2031a
2018-10-04,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,21.9,0.0,16.6,06:30,27.2,12:00,13.0,2.2,6.1,13:10,1016.0,0.0,1012.6,-2.0,es2031a
2018-10-05,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,21.0,0.0,15.4,05:40,26.6,12:30,14.0,2.5,7.2,12:20,1013.5,0.0,1010.4,18.0,es2031a
2018-10-06,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,22.0,0.0,16.6,05:00,27.4,12:40,11.0,2.2,5.6,14:20,1012.6,9.0,1009.8,17.0,es2031a
2018-10-07,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,26.0,0.3,18.5,03:10,33.5,11:50,30.0,3.3,6.9,17:10,1010.3,0.0,1005.4,17.0,es2031a
2018-10-08,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,24.2,0.0,21.4,07:50,26.9,13:20,11.0,3.3,7.8,03:20,1009.4,10.0,1006.5,24.0,es2031a
2018-10-09,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,21.2,14.4,19.5,06:00,23.0,14:20,10.0,3.9,10.6,10:50,1006.5,0.0,1002.9,17.0,es2031a
2018-10-10,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,21.3,25.1,18.1,07:50,24.5,13:40,8.0,2.5,10.0,07:20,1006.1,24.0,1001.4,4.0,es2031a
2018-10-11,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,22.3,7.5,19.9,09:50,24.7,14:40,11.0,1.9,6.1,12:50,1013.8,22.0,1005.4,3.0,es2031a
2018-10-12,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,22.6,0.0,17.8,06:40,27.3,13:20,14.0,1.4,5.3,14:00,1016.5,-2.0,1013.5,0.0,es2031a
