fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,siteAQ
2016-12-31,2331,BURGOS AEROPUERTO,BURGOS,891,-2.8,0.0,-8.2,07:10,2.7,14:00,4.0,3.6,7.2,14:30,8.8,927.9,0,924.2,24.0,es1160a
2017-01-01,2331,BURGOS AEROPUERTO,BURGOS,891,-1.2,0.0,-9.8,07:30,7.3,14:40,23.0,2.5,8.3,12:00,8.8,924.2,0,915.8,24.0,es1160a
2017-01-02,2331,BURGOS AEROPUERTO,BURGOS,891,1.4,0.0,-7.0,06:50,9.7,15:10,9.0,1.7,6.7,17:00,3.8,919.1,23,915.8,1.0,es1160a
2017-01-03,2331,BURGOS AEROPUERTO,BURGOS,891,3.6,0.0,-3.9,06:20,11.1,14:20,22.0,2.5,6.4,-2,5.7,923.3,24,918.3,2.0,es1160a
2017-01-04,2331,BURGOS AEROPUERTO,BURGOS,891,2.8,0.0,0.5,00:20,5.1,13:20,23.0,1.7,4.4,11:50,0.0,924.8,11,922.9,14.0,es1160a
2017-01-05,2331,BURGOS AEROPUERTO,BURGOS,891,3.9,0.0,-2.6,08:20,10.4,14:10,3.0,2.5,8.6,22:20,8.3,924.7,23,922.7,15.0,es1160a
2017-01-06,2331,BURGOS AEROPUERTO,BURGOS,891,1.8,0.0,-5.2,06:10,8.9,14:10,4.0,3.1,10.8,11:40,8.9,925.5,-2,923.6,14.0,es1160a
2017-01-07,2331,BURGOS AEROPUERTO,BURGOS,891,2.4,0.0,-4.8,06:40,9.6,14:10,4.0,5.8,11.7,13:20,9.0,926.5,11,924.5,14.0,es1160a
2017-01-08,2331,BURGOS AEROPUERTO,BURGOS,891,3.8,0.0,-2.6,06:10,10.1,13:50,4.0,4.7,12.8,13:20,9.0,926.5,10,925.1,-2.0,es1160a
2017-01-09,2331,BURGOS AEROPUERTO,BURGOS,891,3.5,0.0,-1.7,20:00,8.7,14:50,5.0,4.2,10.8,11:00,9.0,926.1,1,920.8,24.0,es1160a
2017-01-10,2331,BURGOS AEROPUERTO,BURGOS,891,3.9,0.0,0.9,00:00,6.9,15:00,35.0,5.0,15.3,13:30,0.0,920.8,0,915.9,15.0,es1160a
2017-01-11,2331,BURGOS AEROPUERTO,BURGOS,891,7.0,0.0,1.1,23:40,12.8,14:30,33.0,3.9,11.7,11:40,0.9,923.7,21,918.1,2.0,es1160a
2017-01-12,2331,BURGOS AEROPUERTO,BURGOS,891,5.4,0.0,0.1,04:20,10.7,14:30,22.0,4.4,11.1,14:20,4.0,923.3,0,916.8,-2.0,es1160a
2017-01-13,2331,BURGOS AEROPUERTO,BURGOS,891,1.8,0.0,-1.6,21:10,5.2,00:00,33.0,3.9,11.1,11:30,3.1,921.6,23,917.1,2.0,es1160a
2017-01-14,2331,BURGOS AEROPUERTO,BURGOS,891,0.7,2.0,-1.9,06:10,3.3,13:50,35.0,3.1,11.4,15:40,1.0,924.5,23,921.4,-2.0,es1160a
2017-01-15,2331,BURGOS AEROPUERTO,BURGOS,891,2.8,0.8,0.3,00:40,5.4,15:30,35.0,6.4,15.3,18:10,1.8,925.4,11,923.6,5.0,es1160a
2017-01-16,2331,BURGOS AEROPUERTO,BURGOS,891,4.9,0.4,2.6,00:00,7.2,13:00,35.0,5.0,15.3,13:20,0.0,923.9,0,919.4,24.0,es1160a
2017-01-17,2331,BURGOS AEROPUERTO,BURGOS,891,1.2,0.0,-3.3,18:50,5.7,01:10,1.0,7.5,18.1,15:20,6.6,921.0,11,917.9,3.0,es1160a
2017-01-18,2331,BURGOS AEROPUERTO,BURGOS,891,-3.5,0.0,-6.0,07:40,-1.0,11:20,4.0,6.7,17.2,03:50,2.4,918.8,0,916.8,4.0,es1160a
2017-01-19,2331,BURGOS AEROPUERTO,BURGOS,891,-2.1,0.0,-4.8,04:30,0.6,13:40,4.0,5.6,11.1,11:00,8.8,918.5,0,916.3,16.0,es1160a
2017-01-20,2331,BURGOS AEROPUERTO,BURGOS,891,0.4,0.0,-4.4,01:20,5.1,14:00,5.0,4.4,15.3,13:20,3.4,917.6,11,915.3,14.0,es1160a
2017-01-21,2331,BURGOS AEROPUERTO,BURGOS,891,2.6,0.0,-4.1,06:50,9.4,14:20,34.0,1.9,5.0,15:10,6.4,917.5,10,915.3,14.0,es1160a
2017-01-22,2331,BURGOS AEROPUERTO,BURGOS,891,0.6,0.0,-4.7,03:40,5.9,13:50,4.0,4.2,11.1,14:40,4.1,917.4,23,915.0,-2.0,es1160a
2017-01-23,2331,BURGOS AEROPUERTO,BURGOS,891,2.7,0.0,-2.4,23:40,7.8,13:40,4.0,3.6,11.1,11:50,5.6,920.1,-2,916.8,3.0,es1160a
2017-01-24,2331,BURGOS AEROPUERTO,BURGOS,891,1.6,0.0,-5.4,07:00,8.5,15:20,4.0,2.8,8.3,13:40,9.4,922.0,11,919.6,1.0,es1160a
2017-01-25,2331,BURGOS AEROPUERTO,BURGOS,891,1.6,0.0,-8.3,07:50,11.5,16:10,99.0,2.2,4.7,-2,9.4,920.2,0,913.3,-2.0,es1160a
2017-01-26,2331,BURGOS AEROPUERTO,BURGOS,891,0.4,0.8,-6.1,00:50,6.8,12:00,14.0,3.3,12.8,23:50,3.2,913.3,0,905.4,24.0,es1160a
2017-01-27,2331,BURGOS AEROPUERTO,BURGOS,891,3.6,2.0,2.0,08:50,5.2,11:30,14.0,5.8,15.0,03:20,0.0,911.6,24,903.4,5.0,es1160a
