fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,siteAQ
2016-12-31,8500A,CASTELLÓN - ALMASSORA,CASTELLON,43,10.9,0.0,6.5,23:59,15.3,14:00,31.0,1.7,5.6,07:40,5.1,1028.5,0.0,1024.6,24.0,es1834a
2017-01-01,8500A,CASTELLÓN - ALMASSORA,CASTELLON,43,10.0,0.0,4.9,07:50,15.1,14:10,15.0,1.9,6.1,15:30,8.9,1024.6,0.0,1016.5,16.0,es1834a
2017-01-02,8500A,CASTELLÓN - ALMASSORA,CASTELLON,43,9.2,0.0,5.0,08:20,13.4,13:10,30.0,2.2,6.4,07:10,6.4,1018.5,10.0,1015.8,15.0,es1834a
2017-01-03,8500A,CASTELLÓN - ALMASSORA,CASTELLON,43,10.1,0.0,5.1,06:10,15.1,14:40,28.0,1.4,5.0,07:20,7.4,1019.1,20.0,1015.7,5.0,es1834a
2017-01-04,8500A,CASTELLÓN - ALMASSORA,CASTELLON,43,10.8,0.0,5.7,06:00,16.0,13:10,29.0,1.4,4.7,22:30,8.5,1019.3,10.0,1016.1,24.0,es1834a
2017-01-05,8500A,CASTELLÓN - ALMASSORA,CASTELLON,43,11.6,0.0,6.1,23:50,17.1,12:40,12.0,1.7,6.7,13:10,9.1,1021.0,24.0,1014.7,5.0,es1834a
2017-01-06,8500A,CASTELLÓN - ALMASSORA,CASTELLON,43,9.4,0.0,4.8,08:10,14.1,13:40,99.0,2.2,7.2,-2,8.0,1024.8,11.0,1021.0,0.0,es1834a
2017-01-07,8500A,CASTELLÓN - ALMASSORA,CASTELLON,43,9.7,0.0,4.7,06:20,14.7,12:50,28.0,1.9,6.1,23:00,6.7,1025.6,10.0,1023.0,2.0,es1834a
2017-01-08,8500A,CASTELLÓN - ALMASSORA,CASTELLON,43,10.2,0.0,4.4,07:50,16.0,12:50,30.0,2.2,6.7,07:00,9.1,1024.5,0.0,1018.9,-2.0,es1834a
2017-01-09,8500A,CASTELLÓN - ALMASSORA,CASTELLON,43,10.4,0.0,5.2,05:30,15.6,12:50,29.0,1.9,6.1,23:20,9.0,1022.3,10.0,1015.5,24.0,es1834a
2017-01-10,8500A,CASTELLÓN - ALMASSORA,CASTELLON,43,11.4,0.0,6.3,01:10,16.4,14:50,32.0,2.8,16.4,17:30,0.2,1015.5,0.0,1004.9,17.0,es1834a
2017-01-11,8500A,CASTELLÓN - ALMASSORA,CASTELLON,43,11.0,0.0,7.4,23:40,14.7,02:00,1.0,1.4,15.3,00:30,5.8,1020.0,22.0,1007.6,0.0,es1834a
2017-01-12,8500A,CASTELLÓN - ALMASSORA,CASTELLON,43,12.8,0.0,6.8,02:20,18.7,14:20,34.0,1.9,7.8,23:40,8.4,1019.6,-2.0,1010.2,22.0,es1834a
2017-01-13,8500A,CASTELLÓN - ALMASSORA,CASTELLON,43,12.4,0.0,6.9,23:10,17.9,00:00,1.0,2.2,10.8,12:10,6.9,1017.4,23.0,1010.0,3.0,es1834a
2017-01-14,8500A,CASTELLÓN - ALMASSORA,CASTELLON,43,10.0,0.0,6.2,07:40,13.8,13:10,34.0,2.8,13.1,13:30,9.2,1020.0,21.0,1016.5,1.0,es1834a
2017-01-15,8500A,CASTELLÓN - ALMASSORA,CASTELLON,43,9.7,0.0,3.8,-2,15.6,13:10,32.0,2.2,11.7,13:20,6.0,1019.5,1.0,1016.5,14.0,es1834a
2017-01-16,8500A,CASTELLÓN - ALMASSORA,CASTELLON,43,14.1,0.0,9.2,04:50,19.0,14:20,3.0,2.5,13.1,09:10,8.8,1016.7,0.0,1008.5,20.0,es1834a
2017-01-17,8500A,CASTELLÓN - ALMASSORA,CASTELLON,43,8.4,0.0,3.0,23:59,13.8,02:30,2.0,4.2,14.4,14:00,8.6,1014.4,23.0,1007.6,4.0,es1834a
2017-01-18,8500A,CASTELLÓN - ALMASSORA,CASTELLON,43,5.8,0.0,1.3,07:50,10.4,13:10,28.0,2.2,7.8,05:10,8.2,1016.3,19.0,1014.0,1.0,es1834a
2017-01-19,8500A,CASTELLÓN - ALMASSORA,CASTELLON,43,7.2,117.4,5.1,00:00,9.2,10:00,2.0,6.1,16.4,11:40,0.0,1015.6,0.0,1011.6,14.0,es1834a
2017-01-20,8500A,CASTELLÓN - ALMASSORA,CASTELLON,43,8.4,58.8,6.9,09:50,9.9,01:40,2.0,3.6,12.5,18:10,0.0,1014.1,11.0,1011.1,17.0,es1834a
2017-01-21,8500A,CASTELLÓN - ALMASSORA,CASTELLON,43,10.2,0.0,8.6,00:00,11.9,15:20,3.0,6.1,17.2,09:10,0.0,1012.4,0.0,1008.8,14.0,es1834a
2017-01-22,8500A,CASTELLÓN - ALMASSORA,CASTELLON,43,10.9,0.0,9.9,01:00,11.9,11:30,3.0,4.2,11.7,09:40,0.1,1011.8,23.0,1008.5,6.0,es1834a
2017-01-23,8500A,CASTELLÓN - ALMASSORA,CASTELLON,43,12.2,0.0,9.6,04:20,14.8,13:20,36.0,2.2,10.0,00:50,3.1,1013.6,24.0,1010.7,4.0,es1834a
2017-01-24,8500A,CASTELLÓN - ALMASSORA,CASTELLON,43,10.0,0.0,5.5,23:50,14.6,13:30,29.0,2.2,7.2,03:10,5.0,1016.1,20.0,1012.8,5.0,es1834a
2017-01-25,8500A,CASTELLÓN - ALMASSORA,CASTELLON,43,9.4,0.0,4.1,06:00,14.6,12:40,11.0,2.5,7.5,14:20,8.6,1015.3,0.0,1012.3,15.0,es1834a
2017-01-26,8500A,CASTELLÓN - ALMASSORA,CASTELLON,43,8.3,3.0,4.5,05:20,12.1,12:30,11.0,1.7,5.3,12:40,4.0,1014.2,0.0,1010.8,24.0,es1834a
2017-01-27,8500A,CASTELLÓN - ALMASSORA,CASTELLON,43,12.0,12.0,8.2,20:50,15.7,13:10,24.0,2.5,8.9,17:20,5.0,1010.8,0.0,1003.6,17.0,es1834a
2017-01-28,8500A,CASTELLÓN - ALMASSORA,CASTELLON,43,12.0,0.0,6.8,23:50,17.3,11:50,99.0,1.9,7.2,-2,7.5,1019.3,24.0,1004.7,-2.0,es1834a
2017-01-29,8500A,CASTELLÓN - ALMASSORA,CASTELLON,43,10.5,0.0,5.5,03:50,15.5,12:40,29.0,2.2,6.1,06:00,5.8,1021.1,11.0,1018.0,24.0,es1834a
2017-01-30,8500A,CASTELLÓN - ALMASSORA,CASTELLON,43,12.2,0.0,7.5,05:40,17.0,12:10,8.0,1.4,4.2,13:10,5.5,1018.0,0.0,1013.6,24.0,es1834a
2017-01-31,8500A,CASTELLÓN - ALMASSORA,CASTELLON,43,11.1,0.0,7.2,07:00,15.0,13:30,11.0,1.4,4.4,13:50,3.9,1014.2,10.0,1011.6,14.0,es1834a
2017-02-01,8500A,CASTELLÓN - ALMASSORA,CASTELLON,43,11.6,0.0,7.8,03:50,15.4,13:00,9.0,1.4,5.0,13:20,7.6,1013.5,10.0,1011.0,14.0,es1834a
2017-02-02,8500A,CASTELLÓN - ALMASSORA,CASTELLON,43,10.4,1.0,7.2,07:00,13.7,15:00,21.0,1.9,10.3,15:20,0.9,1011.8,24.0,1006.9,15.0,es1834a
