fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,tmax,siteAQ
2016-12-31,9262,PAMPLONA,NAVARRA,450,1.0,"0,0",-3.1,5.2,es1740a
2017-01-01,9262,PAMPLONA,NAVARRA,450,0.4,"0,0",-0.8,1.5,es1740a
2017-01-02,9262,PAMPLONA,NAVARRA,450,1.2,"0,0",-0.8,3.1,es1740a
2017-01-03,9262,PAMPLONA,NAVARRA,450,3.0,"0,0",-3.2,9.1,es1740a
2017-01-04,9262,PAMPLONA,NAVARRA,450,4.1,"0,0",-2.7,10.9,es1740a
2017-01-05,9262,PAMPLONA,NAVARRA,450,3.8,"0,0",0.3,7.2,es1740a
2017-01-06,9262,PAMPLONA,NAVARRA,450,5.2,"0,0",0.2,10.3,es1740a
2017-01-07,9262,PAMPLONA,NAVARRA,450,6.2,"0,0",1.1,11.3,es1740a
2017-01-08,9262,PAMPLONA,NAVARRA,450,5.5,"0,0",0.3,10.7,es1740a
2017-01-09,9262,PAMPLONA,NAVARRA,450,8.0,"1,4",5.4,10.7,es1740a
2017-01-10,9262,PAMPLONA,NAVARRA,450,8.9,"28,2",6.4,11.4,es1740a
2017-01-11,9262,PAMPLONA,NAVARRA,450,9.8,"0,6",6.3,13.3,es1740a
2017-01-12,9262,PAMPLONA,NAVARRA,450,11.0,"9,4",7.8,14.3,es1740a
2017-01-13,9262,PAMPLONA,NAVARRA,450,4.5,"31,4",2.9,6.1,es1740a
2017-01-14,9262,PAMPLONA,NAVARRA,450,2.8,"28,3",0.7,4.8,es1740a
2017-01-15,9262,PAMPLONA,NAVARRA,450,5.2,"31,3",1.1,9.2,es1740a
2017-01-16,9262,PAMPLONA,NAVARRA,450,6.4,"6,8",3.3,9.4,es1740a
2017-01-17,9262,PAMPLONA,NAVARRA,450,0.9,"0,0",-0.3,2.1,es1740a
2017-01-18,9262,PAMPLONA,NAVARRA,450,-2.6,"0,0",-4.4,-0.8,es1740a
2017-01-19,9262,PAMPLONA,NAVARRA,450,0.6,"0,0",-3.6,4.9,es1740a
2017-01-20,9262,PAMPLONA,NAVARRA,450,0.1,"0,0",-4.4,4.6,es1740a
2017-01-21,9262,PAMPLONA,NAVARRA,450,3.4,"0,0",-3.7,10.6,es1740a
2017-01-22,9262,PAMPLONA,NAVARRA,450,4.8,"0,0",2.0,7.6,es1740a
2017-01-23,9262,PAMPLONA,NAVARRA,450,6.2,"0,0",3.2,9.3,es1740a
2017-01-24,9262,PAMPLONA,NAVARRA,450,6.5,"0,0",3.7,9.3,es1740a
2017-01-25,9262,PAMPLONA,NAVARRA,450,3.0,"0,0",0.0,5.9,es1740a
2017-01-26,9262,PAMPLONA,NAVARRA,450,2.2,"0,0",-4.3,8.6,es1740a
2017-01-27,9262,PAMPLONA,NAVARRA,450,4.3,"5,8",-1.7,10.3,es1740a
2017-01-28,9262,PAMPLONA,NAVARRA,450,8.2,"0,0",4.8,11.7,es1740a
2017-01-29,9262,PAMPLONA,NAVARRA,450,6.2,"0,0",1.4,10.9,es1740a
2017-01-30,9262,PAMPLONA,NAVARRA,450,9.2,"0,0",5.3,13.2,es1740a
2017-01-31,9262,PAMPLONA,NAVARRA,450,12.6,"0,0",8.7,16.6,es1740a
2017-02-01,9262,PAMPLONA,NAVARRA,450,11.6,"0,0",7.4,15.7,es1740a
2017-02-02,9262,PAMPLONA,NAVARRA,450,11.2,"5,8",9.2,13.1,es1740a
2017-02-03,9262,PAMPLONA,NAVARRA,450,10.0,"1,2",4.4,15.6,es1740a
2017-02-04,9262,PAMPLONA,NAVARRA,450,10.8,"7,6",8.7,12.8,es1740a
2017-02-05,9262,PAMPLONA,NAVARRA,450,6.3,"14,2",5.7,6.9,es1740a
2017-02-06,9262,PAMPLONA,NAVARRA,450,7.0,"4,8",3.7,10.4,es1740a
2017-02-07,9262,PAMPLONA,NAVARRA,450,8.0,"15,2",4.8,11.2,es1740a
2017-02-08,9262,PAMPLONA,NAVARRA,450,4.8,"12,3",2.6,6.9,es1740a
2017-02-09,9262,PAMPLONA,NAVARRA,450,5.5,"0,0",0.3,10.7,es1740a
2017-02-10,9262,PAMPLONA,NAVARRA,450,6.8,"0,0",1.1,12.4,es1740a
2017-02-11,9262,PAMPLONA,NAVARRA,450,6.4,"3,3",1.3,11.4,es1740a
2017-02-12,9262,PAMPLONA,NAVARRA,450,9.4,"0,3",4.8,14.0,es1740a
2017-02-13,9262,PAMPLONA,NAVARRA,450,11.1,"6,8",9.3,12.9,es1740a
2017-02-14,9262,PAMPLONA,NAVARRA,450,8.4,"0,0",3.0,13.9,es1740a
2017-02-15,9262,PAMPLONA,NAVARRA,450,9.8,"0,0",3.7,15.8,es1740a
2017-02-16,9262,PAMPLONA,NAVARRA,450,9.8,"0,0",4.3,15.4,es1740a
2017-02-17,9262,PAMPLONA,NAVARRA,450,9.0,"0,0",1.8,16.3,es1740a
2017-02-18,9262,PAMPLONA,NAVARRA,450,8.9,"0,0",1.6,16.2,es1740a
2017-02-19,9262,PAMPLONA,NAVARRA,450,8.6,"0,0",3.3,13.9,es1740a
2017-02-20,9262,PAMPLONA,NAVARRA,450,11.0,"0,0",8.3,13.7,es1740a
2017-02-21,9262,PAMPLONA,NAVARRA,450,9.4,"0,0",2.4,16.4,es1740a
2017-02-22,9262,PAMPLONA,NAVARRA,450,9.4,"0,0",2.0,16.8,es1740a
2017-02-23,9262,PAMPLONA,NAVARRA,450,9.8,"0,0",4.3,15.2,es1740a
2017-02-24,9262,PAMPLONA,NAVARRA,450,7.8,"0,0",5.8,9.7,es1740a
2017-02-25,9262,PAMPLONA,NAVARRA,450,11.4,"0,0",3.4,19.3,es1740a
2017-02-26,9262,PAMPLONA,NAVARRA,450,11.8,"0,0",4.3,19.3,es1740a
2017-02-27,9262,PAMPLONA,NAVARRA,450,9.2,"0,0",2.2,16.3,es1740a
2017-02-28,9262,PAMPLONA,NAVARRA,450,10.4,"1,8",7.2,13.7,es1740a
2017-03-01,9262,PAMPLONA,NAVARRA,450,8.3,"0,0",1.3,15.3,es1740a
2017-03-02,9262,PAMPLONA,NAVARRA,450,11.2,"0,0",5.0,17.3,es1740a
2017-03-03,9262,PAMPLONA,NAVARRA,450,12.9,"30,5",9.0,16.8,es1740a
2017-03-04,9262,PAMPLONA,NAVARRA,450,6.6,"2,9",3.6,9.7,es1740a
2017-03-05,9262,PAMPLONA,NAVARRA,450,6.8,"0,6",3.2,10.4,es1740a
2017-03-06,9262,PAMPLONA,NAVARRA,450,10.4,"0,0",5.3,15.4,es1740a
2017-03-07,9262,PAMPLONA,NAVARRA,450,10.2,"1,8",8.1,12.2,es1740a
2017-03-08,9262,PAMPLONA,NAVARRA,450,13.7,"0,0",7.8,19.6,es1740a
2017-03-09,9262,PAMPLONA,NAVARRA,450,13.6,"0,0",4.3,22.9,es1740a
2017-03-10,9262,PAMPLONA,NAVARRA,450,15.2,"0,0",4.8,25.7,es1740a
2017-03-11,9262,PAMPLONA,NAVARRA,450,14.6,"0,0",5.9,23.3,es1740a
2017-03-12,9262,PAMPLONA,NAVARRA,450,9.8,"7,6",7.3,12.2,es1740a
2017-03-13,9262,PAMPLONA,NAVARRA,450,9.0,"0,0",6.7,11.3,es1740a
2017-03-14,9262,PAMPLONA,NAVARRA,450,12.6,"0,0",8.8,16.4,es1740a
2017-03-15,9262,PAMPLONA,NAVARRA,450,12.6,"0,0",4.7,20.4,es1740a
2017-03-16,9262,PAMPLONA,NAVARRA,450,13.5,"0,0",5.8,21.2,es1740a
2017-03-17,9262,PAMPLONA,NAVARRA,450,13.3,"0,0",4.6,22.0,es1740a
2017-03-18,9262,PAMPLONA,NAVARRA,450,12.2,"0,0",8.0,16.3,es1740a
2017-03-19,9262,PAMPLONA,NAVARRA,450,12.6,"0,0",5.2,19.9,es1740a
2017-03-20,9262,PAMPLONA,NAVARRA,450,14.0,"0,0",7.7,20.2,es1740a
2017-03-21,9262,PAMPLONA,NAVARRA,450,10.0,"0,0",7.6,12.3,es1740a
2017-03-22,9262,PAMPLONA,NAVARRA,450,8.7,"9,8",2.8,14.6,es1740a
2017-03-23,9262,PAMPLONA,NAVARRA,450,6.4,"1,6",1.9,10.9,es1740a
2017-03-24,9262,PAMPLONA,NAVARRA,450,7.2,"4,3",1.8,12.6,es1740a
2017-03-25,9262,PAMPLONA,NAVARRA,450,7.6,"18,4",4.4,10.7,es1740a
2017-03-26,9262,PAMPLONA,NAVARRA,450,9.5,"0,0",2.8,16.2,es1740a
2017-03-27,9262,PAMPLONA,NAVARRA,450,11.4,"0,4",9.3,13.4,es1740a
2017-03-28,9262,PAMPLONA,NAVARRA,450,12.0,"0,0",5.6,18.4,es1740a
2017-03-29,9262,PAMPLONA,NAVARRA,450,12.9,"0,0",5.0,20.8,es1740a
2017-03-30,9262,PAMPLONA,NAVARRA,450,14.7,"0,0",7.3,22.1,es1740a
2017-03-31,9262,PAMPLONA,NAVARRA,450,14.4,"3,6",10.9,18.0,es1740a
2017-04-01,9262,PAMPLONA,NAVARRA,450,9.6,"12,2",7.8,11.3,es1740a
2017-04-02,9262,PAMPLONA,NAVARRA,450,9.2,"2,6",6.5,11.8,es1740a
2017-04-03,9262,PAMPLONA,NAVARRA,450,11.8,"0,0",5.0,18.7,es1740a
2017-04-04,9262,PAMPLONA,NAVARRA,450,12.4,"0,0",9.8,15.0,es1740a
2017-04-05,9262,PAMPLONA,NAVARRA,450,10.8,"0,0",7.8,13.9,es1740a
2017-04-06,9262,PAMPLONA,NAVARRA,450,12.1,"0,0",8.4,15.8,es1740a
2017-04-07,9262,PAMPLONA,NAVARRA,450,13.0,"0,0",4.4,21.7,es1740a
2017-04-08,9262,PAMPLONA,NAVARRA,450,16.0,"0,0",7.8,24.3,es1740a
2017-04-09,9262,PAMPLONA,NAVARRA,450,16.4,"0,0",8.7,24.2,es1740a
2017-04-10,9262,PAMPLONA,NAVARRA,450,16.6,"0,0",7.7,25.4,es1740a
2017-04-11,9262,PAMPLONA,NAVARRA,450,14.0,"0,0",9.6,18.3,es1740a
2017-04-12,9262,PAMPLONA,NAVARRA,450,15.4,"0,0",7.4,23.5,es1740a
2017-04-13,9262,PAMPLONA,NAVARRA,450,15.8,"0,0",6.9,24.7,es1740a
2017-04-14,9262,PAMPLONA,NAVARRA,450,14.0,"0,0",7.8,20.1,es1740a
2017-04-15,9262,PAMPLONA,NAVARRA,450,11.2,"0,0",6.7,15.7,es1740a
2017-04-16,9262,PAMPLONA,NAVARRA,450,12.8,"0,0",6.3,19.2,es1740a
2017-04-17,9262,PAMPLONA,NAVARRA,450,13.8,"0,0",5.4,22.3,es1740a
2017-04-18,9262,PAMPLONA,NAVARRA,450,14.1,"0,0",9.9,18.3,es1740a
2017-04-19,9262,PAMPLONA,NAVARRA,450,10.4,"0,0",5.5,15.4,es1740a
2017-04-20,9262,PAMPLONA,NAVARRA,450,11.2,"0,0",3.5,18.8,es1740a
2017-04-21,9262,PAMPLONA,NAVARRA,450,12.0,"0,0",3.4,20.5,es1740a
2017-04-22,9262,PAMPLONA,NAVARRA,450,14.6,"0,0",6.0,23.2,es1740a
2017-04-23,9262,PAMPLONA,NAVARRA,450,15.8,"0,0",6.3,25.2,es1740a
2017-04-24,9262,PAMPLONA,NAVARRA,450,16.8,"0,0",7.4,26.2,es1740a
2017-04-25,9262,PAMPLONA,NAVARRA,450,15.7,"3,7",11.0,20.4,es1740a
2017-04-26,9262,PAMPLONA,NAVARRA,450,8.4,"0,0",6.2,10.7,es1740a
2017-04-27,9262,PAMPLONA,NAVARRA,450,7.9,"0,0",4.4,11.4,es1740a
2017-04-28,9262,PAMPLONA,NAVARRA,450,8.1,"0,0",1.8,14.4,es1740a
2017-04-29,9262,PAMPLONA,NAVARRA,450,9.0,"2,3",2.3,15.7,es1740a
2017-04-30,9262,PAMPLONA,NAVARRA,450,11.8,"10,2",9.5,14.2,es1740a
2017-05-01,9262,PAMPLONA,NAVARRA,450,8.4,"0,0",0.9,15.8,es1740a
2017-05-02,9262,PAMPLONA,NAVARRA,450,11.9,"0,3",7.4,16.4,es1740a
2017-05-03,9262,PAMPLONA,NAVARRA,450,15.6,"0,0",9.6,21.6,es1740a
2017-05-04,9262,PAMPLONA,NAVARRA,450,16.4,"0,0",9.7,23.2,es1740a
2017-05-05,9262,PAMPLONA,NAVARRA,450,19.2,"13,2",13.7,24.8,es1740a
2017-05-06,9262,PAMPLONA,NAVARRA,450,15.0,"0,0",8.9,21.0,es1740a
2017-05-07,9262,PAMPLONA,NAVARRA,450,13.8,"0,0",7.3,20.3,es1740a
2017-05-08,9262,PAMPLONA,NAVARRA,450,14.1,"0,0",6.9,21.3,es1740a
2017-05-09,9262,PAMPLONA,NAVARRA,450,15.2,"0,0",8.4,21.9,es1740a
2017-05-10,9262,PAMPLONA,NAVARRA,450,17.7,"3,2",12.0,23.4,es1740a
2017-05-11,9262,PAMPLONA,NAVARRA,450,16.0,"1,9",11.8,20.3,es1740a
2017-05-12,9262,PAMPLONA,NAVARRA,450,15.7,"2,9",10.8,20.6,es1740a
2017-05-13,9262,PAMPLONA,NAVARRA,450,16.3,"0,0",11.0,21.6,es1740a
2017-05-14,9262,PAMPLONA,NAVARRA,450,17.4,"0,0",10.9,23.9,es1740a
2017-05-15,9262,PAMPLONA,NAVARRA,450,18.8,"0,0",11.2,26.3,es1740a
2017-05-16,9262,PAMPLONA,NAVARRA,450,21.9,"0,0",14.5,29.3,es1740a
2017-05-17,9262,PAMPLONA,NAVARRA,450,20.4,"0,0",15.7,25.2,es1740a
2017-05-18,9262,PAMPLONA,NAVARRA,450,12.0,"16,2",11.4,12.7,es1740a
2017-05-19,9262,PAMPLONA,NAVARRA,450,12.0,"0,0",7.4,16.7,es1740a
2017-05-20,9262,PAMPLONA,NAVARRA,450,13.2,"0,0",6.7,19.6,es1740a
2017-05-21,9262,PAMPLONA,NAVARRA,450,16.2,"0,0",6.5,26.0,es1740a
2017-05-22,9262,PAMPLONA,NAVARRA,450,20.0,"0,0",13.3,26.7,es1740a
2017-05-23,9262,PAMPLONA,NAVARRA,450,18.4,"0,0",11.4,25.4,es1740a
2017-05-24,9262,PAMPLONA,NAVARRA,450,21.0,"0,0",11.3,30.8,es1740a
2017-05-25,9262,PAMPLONA,NAVARRA,450,23.6,"0,0",14.7,32.4,es1740a
2017-05-26,9262,PAMPLONA,NAVARRA,450,24.5,"2,9",16.7,32.3,es1740a
2017-05-27,9262,PAMPLONA,NAVARRA,450,23.2,"0,0",15.3,31.1,es1740a
2017-05-28,9262,PAMPLONA,NAVARRA,450,23.5,"0,0",17.8,29.2,es1740a
2017-05-29,9262,PAMPLONA,NAVARRA,450,18.6,"7,4",17.8,19.3,es1740a
2017-05-30,9262,PAMPLONA,NAVARRA,450,18.6,"0,0",14.4,22.7,es1740a
2017-05-31,9262,PAMPLONA,NAVARRA,450,19.6,"0,0",13.0,26.1,es1740a
2017-06-01,9262,PAMPLONA,NAVARRA,450,21.3,"0,0",13.4,29.2,es1740a
2017-06-02,9262,PAMPLONA,NAVARRA,450,22.0,"1,3",16.2,27.8,es1740a
2017-06-03,9262,PAMPLONA,NAVARRA,450,18.0,"1,9",15.5,20.4,es1740a
2017-06-04,9262,PAMPLONA,NAVARRA,450,12.7,"11,3",10.4,15.0,es1740a
2017-06-05,9262,PAMPLONA,NAVARRA,450,16.8,"0,0",11.3,22.2,es1740a
2017-06-06,9262,PAMPLONA,NAVARRA,450,15.6,"0,0",14.0,17.3,es1740a
2017-06-07,9262,PAMPLONA,NAVARRA,450,17.2,"0,0",9.4,24.9,es1740a
2017-06-08,9262,PAMPLONA,NAVARRA,450,21.8,"4,5",12.7,30.9,es1740a
2017-06-09,9262,PAMPLONA,NAVARRA,450,21.4,"0,0",14.8,27.9,es1740a
2017-06-10,9262,PAMPLONA,NAVARRA,450,23.2,"0,0",15.0,31.3,es1740a
2017-06-11,9262,PAMPLONA,NAVARRA,450,25.6,"0,0",17.9,33.4,es1740a
2017-06-12,9262,PAMPLONA,NAVARRA,450,23.4,"0,0",16.5,30.4,es1740a
2017-06-13,9262,PAMPLONA,NAVARRA,450,25.4,"0,0",16.0,34.9,es1740a
2017-06-14,9262,PAMPLONA,NAVARRA,450,26.2,"0,0",17.0,35.3,es1740a
2017-06-15,9262,PAMPLONA,NAVARRA,450,22.8,"0,0",20.0,25.6,es1740a
2017-06-16,9262,PAMPLONA,NAVARRA,450,22.0,"0,0",17.2,26.7,es1740a
2017-06-17,9262,PAMPLONA,NAVARRA,450,24.2,"0,0",16.8,31.7,es1740a
2017-06-18,9262,PAMPLONA,NAVARRA,450,26.0,"0,0",15.9,36.1,es1740a
2017-06-19,9262,PAMPLONA,NAVARRA,450,28.3,"0,5",21.6,35.0,es1740a
2017-06-20,9262,PAMPLONA,NAVARRA,450,26.3,"0,0",19.2,33.4,es1740a
2017-06-21,9262,PAMPLONA,NAVARRA,450,27.2,"0,0",19.0,35.4,es1740a
2017-06-22,9262,PAMPLONA,NAVARRA,450,28.3,"0,0",19.4,37.2,es1740a
2017-06-23,9262,PAMPLONA,NAVARRA,450,23.4,"0,0",18.4,28.4,es1740a
2017-06-24,9262,PAMPLONA,NAVARRA,450,21.0,"0,0",17.3,24.7,es1740a
2017-06-25,9262,PAMPLONA,NAVARRA,450,23.4,"7,3",16.5,30.3,es1740a
2017-06-26,9262,PAMPLONA,NAVARRA,450,22.0,"1,5",18.4,25.7,es1740a
2017-06-27,9262,PAMPLONA,NAVARRA,450,22.2,"23,4",16.2,28.1,es1740a
2017-06-28,9262,PAMPLONA,NAVARRA,450,19.5,"3,9",15.3,23.7,es1740a
2017-06-29,9262,PAMPLONA,NAVARRA,450,14.6,"3,2",11.4,17.7,es1740a
2017-06-30,9262,PAMPLONA,NAVARRA,450,13.2,"1,3",9.7,16.6,es1740a
2017-07-01,9262,PAMPLONA,NAVARRA,450,13.6,"0,0",10.4,16.7,es1740a
2017-07-02,9262,PAMPLONA,NAVARRA,450,16.3,"0,0",11.9,20.7,es1740a
2017-07-03,9262,PAMPLONA,NAVARRA,450,19.8,"0,0",13.4,26.1,es1740a
2017-07-04,9262,PAMPLONA,NAVARRA,450,23.6,"0,0",13.6,33.7,es1740a
2017-07-05,9262,PAMPLONA,NAVARRA,450,27.2,"0,0",19.4,34.9,es1740a
2017-07-06,9262,PAMPLONA,NAVARRA,450,27.1,"0,0",21.5,32.7,es1740a
2017-07-07,9262,PAMPLONA,NAVARRA,450,26.0,"0,0",18.3,33.8,es1740a
2017-07-08,9262,PAMPLONA,NAVARRA,450,24.1,"1,7",20.0,28.2,es1740a
2017-07-09,9262,PAMPLONA,NAVARRA,450,22.8,"9,3",18.2,27.4,es1740a
2017-07-10,9262,PAMPLONA,NAVARRA,450,19.2,"0,0",15.8,22.6,es1740a
2017-07-11,9262,PAMPLONA,NAVARRA,450,23.0,"0,0",14.9,31.2,es1740a
2017-07-12,9262,PAMPLONA,NAVARRA,450,21.9,"0,0",17.1,26.7,es1740a
2017-07-13,9262,PAMPLONA,NAVARRA,450,21.6,"0,0",17.8,25.4,es1740a
2017-07-14,9262,PAMPLONA,NAVARRA,450,19.8,"0,0",16.6,22.9,es1740a
2017-07-15,9262,PAMPLONA,NAVARRA,450,21.1,"0,0",15.8,26.4,es1740a
2017-07-16,9262,PAMPLONA,NAVARRA,450,24.4,"0,0",15.5,33.3,es1740a
2017-07-17,9262,PAMPLONA,NAVARRA,450,27.8,"0,0",20.6,35.1,es1740a
2017-07-18,9262,PAMPLONA,NAVARRA,450,27.3,"6,8",19.2,35.4,es1740a
2017-07-19,9262,PAMPLONA,NAVARRA,450,26.1,"0,6",20.0,32.2,es1740a
2017-07-20,9262,PAMPLONA,NAVARRA,450,20.0,"0,0",17.1,22.8,es1740a
2017-07-21,9262,PAMPLONA,NAVARRA,450,21.2,"0,0",15.2,27.2,es1740a
2017-07-22,9262,PAMPLONA,NAVARRA,450,21.8,"0,0",15.3,28.3,es1740a
2017-07-23,9262,PAMPLONA,NAVARRA,450,20.0,"0,0",15.2,24.8,es1740a
2017-07-24,9262,PAMPLONA,NAVARRA,450,20.0,"0,1",17.7,22.2,es1740a
2017-07-25,9262,PAMPLONA,NAVARRA,450,17.7,"0,0",15.0,20.4,es1740a
2017-07-26,9262,PAMPLONA,NAVARRA,450,20.4,"0,0",14.9,25.8,es1740a
2017-07-27,9262,PAMPLONA,NAVARRA,450,21.8,"0,0",13.4,30.3,es1740a
2017-07-28,9262,PAMPLONA,NAVARRA,450,24.3,"0,0",18.2,30.4,es1740a
2017-07-29,9262,PAMPLONA,NAVARRA,450,26.0,"0,0",16.7,35.3,es1740a
2017-07-30,9262,PAMPLONA,NAVARRA,450,25.0,"0,0",18.4,31.7,es1740a
2017-07-31,9262,PAMPLONA,NAVARRA,450,22.8,"0,0",15.9,29.7,es1740a
2017-08-01,9262,PAMPLONA,NAVARRA,450,21.3,"0,0",16.9,25.7,es1740a
2017-08-02,9262,PAMPLONA,NAVARRA,450,25.6,"0,0",15.9,35.3,es1740a
2017-08-03,9262,PAMPLONA,NAVARRA,450,26.0,"0,0",18.7,33.3,es1740a
2017-08-04,9262,PAMPLONA,NAVARRA,450,24.5,"0,0",17.8,31.2,es1740a
2017-08-05,9262,PAMPLONA,NAVARRA,450,22.7,"0,0",20.0,25.4,es1740a
2017-08-06,9262,PAMPLONA,NAVARRA,450,19.8,"0,0",14.9,24.7,es1740a
2017-08-07,9262,PAMPLONA,NAVARRA,450,24.0,"0,0",16.3,31.7,es1740a
2017-08-08,9262,PAMPLONA,NAVARRA,450,18.2,"0,0",15.0,21.3,es1740a
2017-08-09,9262,PAMPLONA,NAVARRA,450,15.6,"0,0",12.0,19.3,es1740a
2017-08-10,9262,PAMPLONA,NAVARRA,450,15.2,"1,7",12.6,17.7,es1740a
2017-08-11,9262,PAMPLONA,NAVARRA,450,15.4,"0,0",9.9,20.9,es1740a
2017-08-12,9262,PAMPLONA,NAVARRA,450,18.6,"0,0",10.4,26.9,es1740a
2017-08-13,9262,PAMPLONA,NAVARRA,450,22.7,"0,0",14.4,31.0,es1740a
2017-08-14,9262,PAMPLONA,NAVARRA,450,25.2,"0,6",15.0,35.4,es1740a
2017-08-15,9262,PAMPLONA,NAVARRA,450,24.2,"0,0",17.8,30.6,es1740a
2017-08-16,9262,PAMPLONA,NAVARRA,450,21.6,"0,0",17.4,25.9,es1740a
2017-08-17,9262,PAMPLONA,NAVARRA,450,23.0,"0,0",13.8,32.3,es1740a
2017-08-18,9262,PAMPLONA,NAVARRA,450,21.2,"0,0",17.2,25.1,es1740a
2017-08-19,9262,PAMPLONA,NAVARRA,450,20.6,"0,0",17.2,23.9,es1740a
2017-08-20,9262,PAMPLONA,NAVARRA,450,20.0,"0,0",14.9,25.0,es1740a
2017-08-21,9262,PAMPLONA,NAVARRA,450,24.2,"0,0",12.4,36.0,es1740a
2017-08-22,9262,PAMPLONA,NAVARRA,450,27.8,"10,6",19.9,35.7,es1740a
2017-08-23,9262,PAMPLONA,NAVARRA,450,24.0,"0,0",16.8,31.2,es1740a
2017-08-24,9262,PAMPLONA,NAVARRA,450,25.6,"0,0",17.0,34.2,es1740a
2017-08-25,9262,PAMPLONA,NAVARRA,450,25.8,"0,0",16.9,34.7,es1740a
2017-08-26,9262,PAMPLONA,NAVARRA,450,25.2,"2,2",17.3,33.2,es1740a
2017-08-27,9262,PAMPLONA,NAVARRA,450,21.4,"3,7",17.4,25.3,es1740a
2017-08-28,9262,PAMPLONA,NAVARRA,450,23.3,"23,3",16.3,30.3,es1740a
2017-08-29,9262,PAMPLONA,NAVARRA,450,21.2,"2,3",15.5,26.9,es1740a
2017-08-30,9262,PAMPLONA,NAVARRA,450,21.4,"2,4",16.7,26.0,es1740a
2017-08-31,9262,PAMPLONA,NAVARRA,450,17.8,"0,0",14.4,21.2,es1740a
2017-09-01,9262,PAMPLONA,NAVARRA,450,15.8,"0,0",10.9,20.8,es1740a
2017-09-02,9262,PAMPLONA,NAVARRA,450,16.2,"0,0",12.4,20.0,es1740a
2017-09-03,9262,PAMPLONA,NAVARRA,450,18.8,"0,5",11.4,26.3,es1740a
2017-09-04,9262,PAMPLONA,NAVARRA,450,19.6,"0,0",14.5,24.8,es1740a
2017-09-05,9262,PAMPLONA,NAVARRA,450,21.4,"0,0",13.3,29.6,es1740a
2017-09-06,9262,PAMPLONA,NAVARRA,450,19.8,"0,0",17.8,21.8,es1740a
2017-09-07,9262,PAMPLONA,NAVARRA,450,17.1,"0,0",14.4,19.8,es1740a
2017-09-08,9262,PAMPLONA,NAVARRA,450,17.4,"0,6",8.9,25.8,es1740a
2017-09-09,9262,PAMPLONA,NAVARRA,450,15.0,"16,3",11.2,18.7,es1740a
2017-09-10,9262,PAMPLONA,NAVARRA,450,14.4,"3,2",11.3,17.4,es1740a
2017-09-11,9262,PAMPLONA,NAVARRA,450,15.8,"0,2",12.3,19.4,es1740a
2017-09-12,9262,PAMPLONA,NAVARRA,450,16.4,"0,0",12.8,20.0,es1740a
2017-09-13,9262,PAMPLONA,NAVARRA,450,20.1,"0,0",12.0,28.2,es1740a
2017-09-14,9262,PAMPLONA,NAVARRA,450,16.2,"0,0",15.0,17.4,es1740a
2017-09-15,9262,PAMPLONA,NAVARRA,450,14.2,"0,0",11.3,17.2,es1740a
2017-09-16,9262,PAMPLONA,NAVARRA,450,10.8,"0,0",5.9,15.8,es1740a
2017-09-17,9262,PAMPLONA,NAVARRA,450,13.2,"7,1",7.3,19.0,es1740a
2017-09-18,9262,PAMPLONA,NAVARRA,450,13.6,"0,0",9.9,17.3,es1740a
2017-09-19,9262,PAMPLONA,NAVARRA,450,14.2,"0,0",9.4,18.9,es1740a
2017-09-20,9262,PAMPLONA,NAVARRA,450,15.9,"0,0",6.9,24.9,es1740a
2017-09-21,9262,PAMPLONA,NAVARRA,450,17.0,"9,1",8.3,25.7,es1740a
2017-09-22,9262,PAMPLONA,NAVARRA,450,15.8,"0,0",12.3,19.4,es1740a
2017-09-23,9262,PAMPLONA,NAVARRA,450,17.6,"0,0",10.6,24.7,es1740a
2017-09-24,9262,PAMPLONA,NAVARRA,450,20.6,"0,0",12.6,28.7,es1740a
2017-09-25,9262,PAMPLONA,NAVARRA,450,17.6,"0,0",15.5,19.7,es1740a
2017-09-26,9262,PAMPLONA,NAVARRA,450,17.2,"0,0",12.4,21.9,es1740a
2017-09-27,9262,PAMPLONA,NAVARRA,450,17.6,"0,0",9.2,26.0,es1740a
2017-09-28,9262,PAMPLONA,NAVARRA,450,19.6,"0,0",11.9,27.4,es1740a
2017-09-29,9262,PAMPLONA,NAVARRA,450,20.2,"1,9",13.5,26.8,es1740a
2017-09-30,9262,PAMPLONA,NAVARRA,450,16.6,"0,3",14.4,18.7,es1740a
2017-10-01,9262,PAMPLONA,NAVARRA,450,14.7,"0,3",11.7,17.7,es1740a
2017-10-02,9262,PAMPLONA,NAVARRA,450,18.6,"0,0",14.4,22.7,es1740a
2017-10-03,9262,PAMPLONA,NAVARRA,450,17.9,"0,0",12.6,23.2,es1740a
2017-10-04,9262,PAMPLONA,NAVARRA,450,21.1,"0,0",15.6,26.6,es1740a
2017-10-05,9262,PAMPLONA,NAVARRA,450,17.7,"0,0",12.7,22.7,es1740a
2017-10-06,9262,PAMPLONA,NAVARRA,450,16.6,"0,0",13.9,19.2,es1740a
2017-10-07,9262,PAMPLONA,NAVARRA,450,15.9,"0,0",9.6,22.2,es1740a
2017-10-08,9262,PAMPLONA,NAVARRA,450,14.0,"0,0",5.7,22.4,es1740a
2017-10-09,9262,PAMPLONA,NAVARRA,450,16.4,"0,0",9.1,23.8,es1740a
2017-10-10,9262,PAMPLONA,NAVARRA,450,15.8,"0,0",6.9,24.8,es1740a
