fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,siteAQ
2016-12-31,B228,"PALMA, PUERTO",ILLES BALEARS,3,12.7,0.0,8.0,23:40,17.4,13:20,31.0,1.4,5.0,03:40,7.2,1032.6,10.0,1028.6,24.0,es1610a
2017-01-01,B228,"PALMA, PUERTO",ILLES BALEARS,3,11.4,0.0,6.1,-2,16.7,12:30,18.0,1.1,8.6,23:50,8.1,1028.6,0.0,1021.9,24.0,es1610a
2017-01-02,B228,"PALMA, PUERTO",ILLES BALEARS,3,14.3,0.0,10.9,23:50,17.7,12:20,19.0,,7.8,00:00,3.7,1021.9,0.0,1020.3,17.0,es1610a
2017-01-03,B228,"PALMA, PUERTO",ILLES BALEARS,3,14.0,0.0,9.6,07:10,18.3,13:00,34.0,0.8,6.1,15:10,7.6,1023.0,24.0,1020.0,5.0,es1610a
2017-01-04,B228,"PALMA, PUERTO",ILLES BALEARS,3,12.6,0.0,8.2,-2,17.0,13:30,35.0,1.9,8.9,11:50,8.6,1023.0,-2.0,1019.9,24.0,es1610a
2017-01-05,B228,"PALMA, PUERTO",ILLES BALEARS,3,11.4,0.0,6.8,23:40,16.0,12:20,6.0,2.5,7.5,13:30,5.7,1024.2,24.0,1018.6,6.0,es1610a
2017-01-06,B228,"PALMA, PUERTO",ILLES BALEARS,3,10.4,0.0,6.5,00:30,14.3,11:50,10.0,1.4,6.9,13:10,6.3,1028.6,11.0,1024.2,0.0,es1610a
2017-01-07,B228,"PALMA, PUERTO",ILLES BALEARS,3,11.2,0.0,6.7,07:20,15.8,15:00,21.0,1.4,4.2,13:40,8.0,1028.3,11.0,1026.6,16.0,es1610a
2017-01-08,B228,"PALMA, PUERTO",ILLES BALEARS,3,12.0,0.0,6.0,-2,18.1,13:50,33.0,0.6,4.7,17:30,9.5,1027.6,0.0,1021.6,20.0,es1610a
2017-01-09,B228,"PALMA, PUERTO",ILLES BALEARS,3,11.0,0.1,6.6,01:40,15.3,12:10,9.0,1.1,5.6,11:30,4.9,1025.0,10.0,1020.0,24.0,es1610a
2017-01-10,B228,"PALMA, PUERTO",ILLES BALEARS,3,11.4,0.8,7.2,00:10,15.5,12:40,33.0,1.4,8.3,14:50,1.3,1020.0,0.0,1008.5,-2.0,es1610a
2017-01-11,B228,"PALMA, PUERTO",ILLES BALEARS,3,11.0,0.0,7.1,23:10,15.0,13:20,3.0,3.1,15.0,00:50,6.4,1024.3,24.0,1010.5,0.0,es1610a
2017-01-12,B228,"PALMA, PUERTO",ILLES BALEARS,3,12.4,0.0,7.1,00:10,17.8,12:50,22.0,2.2,10.6,16:00,8.5,1024.3,0.0,1015.9,24.0,es1610a
2017-01-13,B228,"PALMA, PUERTO",ILLES BALEARS,3,12.9,1.0,9.4,23:59,16.4,12:20,30.0,3.6,15.3,13:00,8.1,1018.1,24.0,1012.6,6.0,es1610a
2017-01-14,B228,"PALMA, PUERTO",ILLES BALEARS,3,10.4,0.3,7.7,05:20,13.2,11:30,1.0,2.5,10.0,13:30,6.2,1020.4,-2.0,1018.0,0.0,es1610a
2017-01-15,B228,"PALMA, PUERTO",ILLES BALEARS,3,9.4,0.7,5.6,23:30,13.1,10:30,5.0,1.9,16.1,15:00,5.6,1020.4,0.0,1017.6,15.0,es1610a
2017-01-16,B228,"PALMA, PUERTO",ILLES BALEARS,3,10.4,4.0,5.7,00:00,15.0,11:50,34.0,1.4,9.4,10:50,7.2,1020.0,0.0,1012.3,18.0,es1610a
2017-01-17,B228,"PALMA, PUERTO",ILLES BALEARS,3,5.2,2.6,2.5,15:20,7.8,00:00,3.0,3.9,13.3,06:10,5.2,1016.1,24.0,1013.0,6.0,es1610a
2017-01-18,B228,"PALMA, PUERTO",ILLES BALEARS,3,7.6,1.2,4.5,00:00,10.6,15:00,2.0,4.4,10.6,13:00,6.0,1018.2,10.0,1015.9,1.0,es1610a
2017-01-19,B228,"PALMA, PUERTO",ILLES BALEARS,3,9.8,9.6,8.6,07:00,10.9,19:10,2.0,4.2,11.7,04:40,0.0,1017.5,0.0,1015.9,19.0,es1610a
2017-01-20,B228,"PALMA, PUERTO",ILLES BALEARS,3,9.8,48.1,7.9,12:30,11.8,23:59,4.0,2.8,10.3,19:20,0.0,1017.1,0.0,1014.1,24.0,es1610a
2017-01-21,B228,"PALMA, PUERTO",ILLES BALEARS,3,10.1,36.9,7.7,21:20,12.5,02:30,5.0,4.4,22.2,10:50,0.0,1014.1,0.0,1005.5,14.0,es1610a
2017-01-22,B228,"PALMA, PUERTO",ILLES BALEARS,3,11.8,4.5,9.1,20:40,14.6,12:40,2.0,3.9,16.4,02:10,2.8,1011.5,24.0,1006.6,1.0,es1610a
2017-01-23,B228,"PALMA, PUERTO",ILLES BALEARS,3,11.9,2.7,8.9,05:50,14.9,10:30,1.0,1.9,11.1,10:40,4.5,1014.5,24.0,1011.5,-2.0,es1610a
2017-01-24,B228,"PALMA, PUERTO",ILLES BALEARS,3,9.8,0.0,5.7,23:50,13.8,12:30,1.0,1.9,9.7,12:50,2.5,1020.0,24.0,1014.4,0.0,es1610a
2017-01-25,B228,"PALMA, PUERTO",ILLES BALEARS,3,10.6,0.2,5.1,01:30,16.1,13:30,21.0,2.2,8.6,12:40,5.4,1020.0,0.0,1015.8,16.0,es1610a
2017-01-26,B228,"PALMA, PUERTO",ILLES BALEARS,3,11.6,0.0,7.7,00:30,15.6,12:40,99.0,1.1,4.7,-2,7.2,1017.8,0.0,1016.4,-2.0,es1610a
2017-01-27,B228,"PALMA, PUERTO",ILLES BALEARS,3,13.2,33.9,10.3,23:59,16.1,10:50,16.0,1.1,14.4,16:00,0.0,1016.4,0.0,1009.1,24.0,es1610a
2017-01-28,B228,"PALMA, PUERTO",ILLES BALEARS,3,13.4,0.8,9.3,05:50,17.5,12:40,35.0,1.7,7.2,14:50,7.1,1022.0,24.0,1008.3,-2.0,es1610a
2017-01-29,B228,"PALMA, PUERTO",ILLES BALEARS,3,12.0,0.0,7.7,06:50,16.3,13:50,20.0,1.4,6.4,13:00,6.9,1024.3,11.0,1022.0,0.0,es1610a
2017-01-30,B228,"PALMA, PUERTO",ILLES BALEARS,3,11.8,0.0,7.4,03:00,16.3,12:30,19.0,1.7,6.4,13:10,1.0,1023.9,0.0,1020.3,24.0,es1610a
2017-01-31,B228,"PALMA, PUERTO",ILLES BALEARS,3,14.8,0.0,11.2,-2,18.5,13:40,18.0,0.6,2.8,14:50,7.8,1020.3,0.0,1017.2,17.0,es1610a
2017-02-01,B228,"PALMA, PUERTO",ILLES BALEARS,3,14.2,0.0,9.8,04:20,18.7,12:50,23.0,1.1,4.7,15:20,7.9,1017.5,10.0,1015.9,-2.0,es1610a
2017-02-02,B228,"PALMA, PUERTO",ILLES BALEARS,3,13.7,0.0,10.0,01:30,17.4,11:20,20.0,1.7,7.5,13:30,4.9,1016.4,0.0,1014.3,17.0,es1610a
2017-02-03,B228,"PALMA, PUERTO",ILLES BALEARS,3,15.2,0.0,13.0,02:00,17.4,16:00,24.0,1.7,11.4,16:30,0.9,1017.6,12.0,1014.6,16.0,es1610a
2017-02-04,B228,"PALMA, PUERTO",ILLES BALEARS,3,17.5,0.0,15.1,04:10,19.9,12:30,25.0,3.1,13.3,06:40,3.3,1015.5,0.0,1012.7,24.0,es1610a
2017-02-05,B228,"PALMA, PUERTO",ILLES BALEARS,3,15.8,0.6,12.5,23:30,19.2,11:10,33.0,3.6,19.2,17:50,5.8,1014.6,24.0,1007.3,15.0,es1610a
2017-02-06,B228,"PALMA, PUERTO",ILLES BALEARS,3,14.5,0.0,11.5,06:40,17.5,14:10,31.0,3.3,18.3,12:00,8.0,1016.9,7.0,1014.1,14.0,es1610a
2017-02-07,B228,"PALMA, PUERTO",ILLES BALEARS,3,17.0,3.5,12.9,23:59,21.2,13:20,34.0,1.4,13.1,00:00,8.6,1018.0,10.0,1015.5,24.0,es1610a
2017-02-08,B228,"PALMA, PUERTO",ILLES BALEARS,3,9.9,7.3,6.0,08:20,13.8,14:10,32.0,2.2,12.2,04:20,2.9,1017.8,24.0,1014.7,6.0,es1610a
2017-02-09,B228,"PALMA, PUERTO",ILLES BALEARS,3,11.0,0.1,6.6,00:50,15.5,-2,7.0,1.1,5.6,11:10,6.8,1018.6,12.0,1017.2,18.0,es1610a
2017-02-10,B228,"PALMA, PUERTO",ILLES BALEARS,3,11.8,0.0,7.2,03:20,16.3,12:10,10.0,1.9,5.3,11:00,5.9,1017.5,0.0,1014.8,18.0,es1610a
2017-02-11,B228,"PALMA, PUERTO",ILLES BALEARS,3,14.2,0.0,10.5,00:00,17.8,13:20,2.0,2.8,8.6,08:50,1.6,1015.1,0.0,1011.0,-2.0,es1610a
2017-02-12,B228,"PALMA, PUERTO",ILLES BALEARS,3,15.4,0.0,11.6,02:50,19.1,12:10,14.0,2.8,10.0,12:20,3.7,1011.0,0.0,1010.0,18.0,es1610a
2017-02-13,B228,"PALMA, PUERTO",ILLES BALEARS,3,15.3,3.0,13.2,20:10,17.4,11:40,36.0,0.6,5.8,00:00,0.2,1015.4,24.0,1009.4,7.0,es1610a
2017-02-14,B228,"PALMA, PUERTO",ILLES BALEARS,3,14.6,0.0,11.1,07:10,18.0,13:20,21.0,1.1,5.3,14:20,9.1,1026.2,24.0,1015.4,0.0,es1610a
2017-02-15,B228,"PALMA, PUERTO",ILLES BALEARS,3,14.4,0.2,9.7,06:40,19.0,11:50,99.0,0.6,3.9,-2,5.3,1031.5,24.0,1026.2,0.0,es1610a
2017-02-16,B228,"PALMA, PUERTO",ILLES BALEARS,3,15.0,0.0,11.0,05:20,19.1,12:30,10.0,1.7,5.0,18:10,4.7,1031.5,-2.0,1029.8,18.0,es1610a
2017-02-17,B228,"PALMA, PUERTO",ILLES BALEARS,3,13.2,0.0,9.1,06:40,17.3,13:10,22.0,1.4,5.0,13:40,8.5,1030.0,0.0,1023.8,-2.0,es1610a
2017-02-18,B228,"PALMA, PUERTO",ILLES BALEARS,3,12.0,0.0,8.0,06:40,16.1,12:30,21.0,1.4,6.9,14:00,9.4,1023.9,0.0,1019.6,18.0,es1610a
2017-02-19,B228,"PALMA, PUERTO",ILLES BALEARS,3,13.6,0.0,10.4,01:10,16.9,12:10,36.0,1.9,4.7,08:30,8.1,1024.2,24.0,1021.0,0.0,es1610a
2017-02-20,B228,"PALMA, PUERTO",ILLES BALEARS,3,13.2,0.0,8.5,23:50,18.0,12:10,20.0,1.4,6.1,13:00,9.5,1025.4,11.0,1023.6,17.0,es1610a
