"code","date","ws","wd","atmos_pres"
"080210-99999",2013-01-01,5.51885964912281,276.718255487375,1020.7
"080210-99999",2013-01-02,2.42368421052632,306.107473242219,1031.96
"080210-99999",2013-01-03,2.29473684210526,84.2383644263548,1038.16
"080210-99999",2013-01-04,0.265789473684211,126.099368605251,1038.04
"080210-99999",2013-01-05,0.77719298245614,191.752203277393,1035.86
"080210-99999",2013-01-06,1.17105263157895,100.454070720198,1031.24
"080210-99999",2013-01-07,0.515789473684211,193.506549738429,1028.24
"080210-99999",2013-01-08,0.713157894736842,69.4535553482649,1028.52
"080210-99999",2013-01-09,0.526315789473684,217.926069771181,1023.04
"080210-99999",2013-01-10,3.68157894736842,234.819916567114,1024.36
"080210-99999",2013-01-11,0.728947368421053,228.559238609876,1022.4
"080210-99999",2013-01-12,3.29298245614035,242.63023833606,1015.5
"080210-99999",2013-01-13,3.65789473684211,216.769206152645,1015.3
"080210-99999",2013-01-14,7.07833333333333,285.839227700681,1021.92
"080210-99999",2013-01-15,10.6789473684211,275.763177250701,1019
"080210-99999",2013-01-16,8.25219298245614,273.963938218182,1008.58
"080210-99999",2013-01-17,2.22280701754386,89.0919055071925,1016.02
"080210-99999",2013-01-18,3.42583333333333,279.001654622387,1000.62
"080210-99999",2013-01-19,6.54736842105263,301.525564990215,979.56
"080210-99999",2013-01-20,4.72719298245614,255.340324249861,999.64
"080210-99999",2013-01-21,6.67763157894737,253.653915570372,1008.66
"080210-99999",2013-01-22,4.60701754385965,240.17881348693,1002.58
"080210-99999",2013-01-23,6.03421052631579,261.847741223179,1012.8
"080210-99999",2013-01-24,6.81052631578947,295.996169067242,1014.6
"080210-99999",2013-01-25,1.38684210526316,226.235773360423,1014.56
"080210-99999",2013-01-26,4.48055555555556,293.509221272283,1021.26
"080210-99999",2013-01-27,3.37631578947368,274.259003567334,1013.02
"080210-99999",2013-01-28,3.24736842105263,231.210861440713,1024.675
"080210-99999",2013-01-29,5.15789473684211,210.819701476302,1023.06666666667
"080210-99999",2013-01-30,3.77631578947368,218.866570098345,1025.13333333333
"080210-99999",2013-01-31,0.844736842105263,57.3931283277452,1028.2
"080210-99999",2013-02-01,4.78333333333333,237.635935499334,1015.16666666667
"080210-99999",2013-02-02,7.79736842105263,331.29898121587,1021.73333333333
"080210-99999",2013-02-03,3.76052631578947,313.548560397003,1032
"080210-99999",2013-02-04,3.98684210526316,256.81808235529,1031.3
"080210-99999",2013-02-05,8.42368421052632,286.378660611782,1025.13333333333
"080210-99999",2013-02-06,9.50526315789474,302.125419408155,1019.63333333333
"080210-99999",2013-02-07,5.72368421052632,309.584040106152,1027.26666666667
"080210-99999",2013-02-08,6.79210526315789,334.349571477816,1022.13333333333
"080210-99999",2013-02-09,3.97631578947368,281.044890552959,1026.425
"080210-99999",2013-02-10,6.56052631578947,263.076190690081,1008.66666666667
"080210-99999",2013-02-11,9.70789473684211,261.81807318363,1009.1
"080210-99999",2013-02-12,6.94473684210526,269.818594681315,1018.13333333333
"080210-99999",2013-02-13,4.685,281.124581515864,1023.9
"080210-99999",2013-02-14,3.25526315789474,256.02109184706,1025.03333333333
"080210-99999",2013-02-15,1.27368421052632,69.1261626961064,1023.6
"080210-99999",2013-02-16,0.913157894736842,60.9231014160662,1018.3
"080210-99999",2013-02-17,0.478947368421053,199.69822501476,1011.36666666667
"080210-99999",2013-02-18,1.64473684210526,59.4409753566542,1011.36666666667
"080210-99999",2013-02-19,1.45,193.493809022432,1009.53333333333
"080210-99999",2013-02-20,0.873684210526316,53.977938557455,1012.53333333333
"080210-99999",2013-02-21,2.10263157894737,57.3540729207106,1009
"080210-99999",2013-02-22,4.27368421052632,77.479139247741,1006.23333333333
"080210-99999",2013-02-23,4.73157894736842,9.04097436126182,1017.8
"080210-99999",2013-02-24,3.00789473684211,220.024567945617,1022.5
"080210-99999",2013-02-25,3.86842105263158,322.705757355712,1024.675
"080210-99999",2013-02-26,2.73703703703704,234.035765972526,1022.125
"080210-99999",2013-02-27,2.93684210526316,75.4961009249956,1023.16
"080210-99999",2013-02-28,0.981578947368421,48.2059097868872,1020.32
"080210-99999",2013-03-01,1.76315789473684,41.9979174800448,1020.58
"080210-99999",2013-03-02,2.65,69.9537670954242,1020.2
"080210-99999",2013-03-03,0.828070175438597,120.612677960705,1012.26
"080210-99999",2013-03-04,2.58421052631579,132.314869247792,1000.92
"080210-99999",2013-03-05,1.95789473684211,183.160399541825,993.5
"080210-99999",2013-03-06,2.875,215.638388686527,992.64
"080210-99999",2013-03-07,7.04772727272727,219.017983199666,992.64
"080210-99999",2013-03-08,4.085,195.991701822629,1001.56
"080210-99999",2013-03-09,6.09210526315789,192.784912652947,1001.36
"080210-99999",2013-03-10,5.35454545454545,203.005330088557,999.32
"080210-99999",2013-03-11,6.95526315789474,265.508535373322,999.833333333333
"080210-99999",2013-03-12,3.73421052631579,48.2911610264114,1004.04
"080210-99999",2013-03-13,5.66578947368421,354.892425816893,1013.46
"080210-99999",2013-03-14,4.82456140350877,297.034600699782,1019.04
"080210-99999",2013-03-15,2.5425,211.126253344542,1019.16
"080210-99999",2013-03-16,2.03181818181818,261.059377915698,1006.48
"080210-99999",2013-03-17,3.53684210526316,255.247216885849,1001.22
"080210-99999",2013-03-18,9.26052631578947,284.88505238257,1004.3
"080210-99999",2013-03-19,1.37368421052632,25.0477858000711,1003.02
"080210-99999",2013-03-20,3.01842105263158,274.608416269605,1013.65
"080210-99999",2013-03-21,7.33421052631579,197.880505115972,1008.7
"080210-99999",2013-03-22,6.01578947368421,194.55853310826,1002
"080210-99999",2013-03-23,3.1625,199.215526588707,1000.66
"080210-99999",2013-03-24,3.35555555555556,265.544525024733,1002.64
"080210-99999",2013-03-25,2.35,195.516861238085,1005.06
"080210-99999",2013-03-26,2.07894736842105,58.150883605804,1004.24
"080210-99999",2013-03-27,2.86944444444444,56.929963451721,1001.84
"080210-99999",2013-03-28,3.17280701754386,72.4787342792768,1008.48
"080210-99999",2013-03-29,2.55350877192982,216.619556512856,1003.56
"080210-99999",2013-03-30,5.28157894736842,273.831285243151,1011.54
"080210-99999",2013-03-31,2.51315789473684,67.8566265291938,1003.76
"080210-99999",2013-04-01,6.39210526315789,277.755099564201,1000.46
"080210-99999",2013-04-02,3.35789473684211,271.664510388177,1008.78
"080210-99999",2013-04-03,2.72631578947368,65.1908106752791,1002.68
"080210-99999",2013-04-04,3.43070175438596,26.4934028884829,1004.78
"080210-99999",2013-04-05,5.76583333333333,265.454167978324,1012.62
"080210-99999",2013-04-06,5.0078947368421,307.57226972788,1022.36
"080210-99999",2013-04-07,1.24210526315789,40.9260875202537,1015.12
"080210-99999",2013-04-08,2.70526315789474,242.263962438121,1009.725
"080210-99999",2013-04-09,2.77105263157895,257.797280283345,1010.62
"080210-99999",2013-04-10,5.11578947368421,192.57284297891,1009.52
"080210-99999",2013-04-11,4.18157894736842,228.387337869419,1008.68
"080210-99999",2013-04-12,1.62894736842105,3.84303541364078,1014.94
"080210-99999",2013-04-13,4.93684210526316,189.809728587,1016.6
"080210-99999",2013-04-14,4.65789473684211,243.530289788708,1015.9
"080210-99999",2013-04-15,2.08421052631579,45.3883155174135,1021.9
"080210-99999",2013-04-16,1.77894736842105,36.2578024689178,1023.12
"080210-99999",2013-04-17,3.28684210526316,279.265259591207,1019.24
"080210-99999",2013-04-18,2.13947368421053,335.260407529337,1027.9
"080210-99999",2013-04-19,3.29210526315789,31.9991677099524,1031.22
"080210-99999",2013-04-20,2.68157894736842,58.0208901485095,1028.22
"080210-99999",2013-04-21,1.97105263157895,37.8003933762895,1023.58
"080210-99999",2013-04-22,2.61315789473684,283.798558956846,1023.38
"080210-99999",2013-04-23,3.14210526315789,53.7992076471507,1024.28
"080210-99999",2013-04-24,1.51315789473684,328.821679751253,1020.88
"080210-99999",2013-04-25,1.95263157894737,327.954584554816,1020.2
"080210-99999",2013-04-26,4.98157894736842,292.929258717802,1020.56
"080210-99999",2013-04-27,4.06447368421053,284.493726024341,1015.3
"080210-99999",2013-04-28,3.43070175438596,60.7999004114578,1017.15
"080210-99999",2013-04-29,5.10789473684211,32.3460986095298,1018.62
"080210-99999",2013-04-30,4.85263157894737,258.96350330312,1014.62
"080210-99999",2013-05-01,3.36052631578947,251.328365448733,1017.62
"080210-99999",2013-05-02,5.23508771929825,272.289233739985,1022.38
"080210-99999",2013-05-03,2.26587301587302,281.675744481108,1023.58
"080210-99999",2013-05-04,2.44365079365079,51.9552277011498,1022.18
"080210-99999",2013-05-05,2.48684210526316,50.5829658971044,1021
"080210-99999",2013-05-06,1.71228070175439,287.744901318975,1018.9
"080210-99999",2013-05-07,1.74561403508772,72.7791040191268,1016.65
"080210-99999",2013-05-08,0.882456140350877,279.049792130641,1016.92
"080210-99999",2013-05-09,1.11008771929825,329.527890227278,1019.46
"080210-99999",2013-05-10,1.47982456140351,252.874979830556,1024.06
"080210-99999",2013-05-11,2.96491228070175,293.298519469059,1025.32
"080210-99999",2013-05-12,2.29385964912281,347.673514670926,1026.74
"080210-99999",2013-05-13,2.10396825396825,47.6511209015845,1023.54
"080210-99999",2013-05-14,1.39385964912281,291.190185199218,1012.1
"080210-99999",2013-05-15,4.70350877192982,281.432274118612,1007.44
"080210-99999",2013-05-16,3.44035087719298,260.640370374388,1003.1
"080210-99999",2013-05-17,1.02543859649123,350.461863474345,999.98
"080210-99999",2013-05-18,7.70350877192983,266.242536533092,1007.1
"080210-99999",2013-05-19,4.07543859649123,274.128585888625,1018.54
"080210-99999",2013-05-20,2.81666666666667,279.193028568944,1022
"080210-99999",2013-05-21,3.13421052631579,266.339399229936,1021.7
"080210-99999",2013-05-22,4.23070175438597,285.646771128697,1023.8
"080210-99999",2013-05-23,5.47280701754386,302.121356557653,1022.9
"080210-99999",2013-05-24,6.05350877192982,298.323421445837,1022.2
"080210-99999",2013-05-25,3.08157894736842,307.6317874717,1023.44
"080210-99999",2013-05-26,3.19824561403509,53.3629762203555,1017.52
"080210-99999",2013-05-27,2.0719298245614,279.957288085915,1011.7
"080210-99999",2013-05-28,6.89385964912281,267.557727837295,1013.56
"080210-99999",2013-05-29,7.81535087719298,270.300867183982,1014.2
"080210-99999",2013-05-30,8.7359649122807,285.354451534846,1020.92
"080210-99999",2013-05-31,8.14736842105263,293.084422986723,1024.68
"080210-99999",2013-06-01,4.24035087719298,297.942517423772,1027.56
"080210-99999",2013-06-02,1.67280701754386,309.092387626572,1027.36
"080210-99999",2013-06-03,2.62368421052632,48.3989015945262,1023.62
"080210-99999",2013-06-04,2.88771929824561,46.5034522650766,1017.3
"080210-99999",2013-06-05,2.0975,33.2434151878635,1012.86
"080210-99999",2013-06-06,2.85175438596491,273.85276205358,1014.28
"080210-99999",2013-06-07,1.02719298245614,303.397232224829,NA
"080210-99999",2013-06-08,4.84122807017544,262.780470191089,1013.62
"080210-99999",2013-06-09,7.77631578947368,284.032280254234,1014.08
"080210-99999",2013-06-10,2.09912280701754,58.1391978315861,1017.76
"080210-99999",2013-06-11,1.90526315789474,53.8735877705427,1018.38
"080210-99999",2013-06-12,1.83333333333333,323.464303210636,1019.68
"080210-99999",2013-06-13,1.80125,37.432481261881,1023.6
"080210-99999",2013-06-14,1.72982456140351,329.917711163967,1017.68
"080210-99999",2013-06-15,2.22017543859649,52.7797398582338,1020.54
"080210-99999",2013-06-16,1.30438596491228,35.5323095430745,1011.52
"080210-99999",2013-06-17,2.58859649122807,264.172239023791,1011.18
"080210-99999",2013-06-18,1.21228070175439,319.218368998606,1015.16
"080210-99999",2013-06-19,5.52236842105263,250.661926217084,1016.12
"080210-99999",2013-06-20,4.93070175438597,274.044114831597,1019.24
"080210-99999",2013-06-21,4.15964912280702,271.932130465585,1022.4
"080210-99999",2013-06-22,2.46491228070175,294.839281559575,1023.56
"080210-99999",2013-06-23,3.38859649122807,286.192076247696,1029.04
"080210-99999",2013-06-24,2.88684210526316,46.046605633885,1029.56
"080210-99999",2013-06-25,3.14166666666667,44.3992098378949,1029.24
"080210-99999",2013-06-26,3.44561403508772,44.6026421602827,1028.36
"080210-99999",2013-06-27,1.80438596491228,38.1304084433007,1028.68
"080210-99999",2013-06-28,1.91666666666667,333.308680097565,1029.12
"080210-99999",2013-06-29,2.11754385964912,47.7463171628642,1029.88
"080210-99999",2013-06-30,4.29736842105263,49.077929649313,1023.46
"080210-99999",2013-07-01,2.0859649122807,43.2204235119815,1019.26
"080210-99999",2013-07-02,1.88947368421053,294.070550910273,1017.62
"080210-99999",2013-07-03,3.59912280701754,263.759643390962,1022.64
"080210-99999",2013-07-04,3.39736842105263,36.814561407394,1024.94
"080210-99999",2013-07-05,4.50263157894737,49.3256495867749,1024.58
"080210-99999",2013-07-06,2.85614035087719,35.8426397337219,1023.88
"080210-99999",2013-07-07,2.15877192982456,38.6722881283091,1024
"080210-99999",2013-07-08,1.98333333333333,36.0724474280294,1021.1
"080210-99999",2013-07-09,1.06136363636364,346.426074373564,1017.54
