"code","date","ws","wd","atmos_pres"
"080230-99999",2015-03-18,2.725,117.822042138579,1020.575
"080230-99999",2015-03-19,2.1,48.5461570185362,1021.4875
"080230-99999",2015-03-20,4.42857142857143,29.6469416517521,1020.91428571429
"080230-99999",2015-03-21,2.3375,235.427059714779,1016.5
"080230-99999",2015-03-22,5.97142857142857,41.6253792952033,1016.65714285714
"080230-99999",2015-03-23,1.925,217.872418703035,1012.3375
"080230-99999",2015-03-24,7.075,351.653246404593,1012.9125
"080230-99999",2015-03-25,7.6,342.018616076462,1016.3
"080230-99999",2015-03-26,6.75,280.6820062081,1018.65
"080230-99999",2015-03-27,4.77142857142857,281.747981962064,1028.82857142857
"080230-99999",2015-03-28,4.8125,270.452368563579,1030.9125
"080230-99999",2015-03-29,4.875,262.747819299133,1027.775
"080230-99999",2015-03-30,6.3875,272.794454619294,1028.4375
"080230-99999",2015-03-31,6.55,276.74550049112,1032.15
"080230-99999",2015-04-01,3.3,30.9835148208618,1034.85714285714
"080230-99999",2015-04-02,4.7125,97.4473698817725,1029.4125
"080230-99999",2015-04-03,2.9625,292.177348189123,1024.1
"080230-99999",2015-04-04,4.175,1.86667972598867,1020.9
"080230-99999",2015-04-05,5.875,86.3076136394688,1018
"080230-99999",2015-04-06,7.6,85.3909277287275,1020.7125
"080230-99999",2015-04-07,6.4375,89.4825693136345,1024.5375
"080230-99999",2015-04-08,4.2,129.319696151175,1022.2
"080230-99999",2015-04-09,2.9625,264.244897450203,1021.85
"080230-99999",2015-04-10,2.5125,277.609472761424,1021.3875
"080230-99999",2015-04-11,3.3625,85.0790803945971,1026.5125
"080230-99999",2015-04-12,4.8125,103.625296200808,1025.575
"080230-99999",2015-04-13,4.5625,110.155408255042,1025.4
"080230-99999",2015-04-14,3.26666666666667,154.2925474386,1023.2
"080230-99999",2015-04-15,2.6,247.312312043282,1014.16666666667
"080230-99999",2015-04-16,2.2125,140.02561826059,1014.3875
"080230-99999",2015-04-17,3.85,69.3776135537505,1018.1125
"080230-99999",2015-04-18,5.3375,266.50267690771,1014.3
"080230-99999",2015-04-19,4.525,262.766335861645,1017.5375
"080230-99999",2015-04-20,3.0875,77.4757619528012,1022.15
"080230-99999",2015-04-21,6.1875,97.9454864292768,1020.65
"080230-99999",2015-04-22,4.95,214.823833339526,1017.7
"080230-99999",2015-04-23,3.6,70.8258168745716,1020.15
"080230-99999",2015-04-24,2.7,244.475973393971,1014.4125
"080230-99999",2015-04-25,3.0875,197.568681170597,1010.5875
"080230-99999",2015-04-26,3.675,273.457978210937,1006.7625
"080230-99999",2015-04-27,6.6875,298.084627898558,1013.875
"080230-99999",2015-04-28,5.075,60.6800586054785,1022.3
"080230-99999",2015-04-29,3.2125,258.13454053386,1020.5125
"080230-99999",2015-04-30,2.7625,133.596136749862,1016.8375
"080230-99999",2015-05-01,3,228.050270020231,1013.02857142857
"080230-99999",2015-05-02,3.775,112.788687591502,1009.35
"080230-99999",2015-05-03,4.54285714285714,171.985617440804,1007.74285714286
"080230-99999",2015-05-04,7.4,182.521138694232,1000.7
"080230-99999",2015-05-05,4.8875,290.947710842254,1011.925
"080230-99999",2015-05-06,2.575,55.7730109282401,1020.575
"080230-99999",2015-05-07,5.15,100.644600123634,1014.35
"080230-99999",2015-05-08,3.35,248.779339886173,1017.5875
"080230-99999",2015-05-09,3.5375,68.9153531335175,1026.825
"080230-99999",2015-05-10,5.025,241.130888798527,1021.45
"080230-99999",2015-05-11,2.8875,297.774789734729,1021.7125
"080230-99999",2015-05-12,2.8875,56.5430764188784,1021.0875
"080230-99999",2015-05-13,3.275,318.484090686914,1020.4
"080230-99999",2015-05-14,7.975,293.98844049998,1020.9
"080230-99999",2015-05-15,10.125,291.547320205313,1027
"080230-99999",2015-05-16,3.6,296.616540197092,1032.825
"080230-99999",2015-05-17,2.8125,63.6251640491128,1028.35
"080230-99999",2015-05-18,3.0375,332.005590859541,1018.925
"080230-99999",2015-05-19,5.65,316.496175835352,1020.4375
"080230-99999",2015-05-20,7.0125,296.632480917438,1024.925
"080230-99999",2015-05-21,4.475,342.668224521347,1031.4375
"080230-99999",2015-05-22,3.1625,344.102658348817,1029.95
"080230-99999",2015-05-23,3.35,319.264787573306,1025.3625
"080230-99999",2015-05-24,2.7125,291.930069005295,1022.975
"080230-99999",2015-05-25,3.7375,322.917892786835,1024.075
"080230-99999",2015-05-26,4.0375,317.332940166663,1025.4875
"080230-99999",2015-05-27,3.1375,59.0816168759318,1024.975
"080230-99999",2015-05-28,3.1625,65.581131492798,1021.275
"080230-99999",2015-05-29,2.7,7.55244914990972,1019.3375
"080230-99999",2015-05-30,2.2125,318.562586448446,1020.3875
"080230-99999",2015-05-31,1.7875,293.10399082022,1019.7125
"080230-99999",2015-06-01,1.8,331.185963364709,1020.25
"080230-99999",2015-06-02,2.4875,54.1202665092222,1021.0125
"080230-99999",2015-06-03,4.25,82.0494866562219,1023.5375
"080230-99999",2015-06-04,4.1125,36.2331558333038,1018.975
"080230-99999",2015-06-05,4.4375,282.141255630493,1021.1875
"080230-99999",2015-06-06,3.7375,87.7538520134521,1026
"080230-99999",2015-06-07,4.2375,63.3555464522586,1024.5375
"080230-99999",2015-06-08,2.65,309.987053432717,1022.3875
"080230-99999",2015-06-09,3.2875,336.866442195357,1020.4125
"080230-99999",2015-06-10,2.6375,212.000696789016,1014.3875
"080230-99999",2015-06-11,3.55,269.16740453804,1011.2875
"080230-99999",2015-06-12,3.3375,357.430906877019,1012.4625
"080230-99999",2015-06-13,4.775,61.356372903878,1011.875
"080230-99999",2015-06-14,2.5875,308.727878214498,1014.275
"080230-99999",2015-06-15,3.85,328.995309479815,1020.475
"080230-99999",2015-06-16,3.975,310.892448446252,1026.45
"080230-99999",2015-06-17,3.2125,314.092642021251,1028.1875
"080230-99999",2015-06-18,2.5125,14.6581730313105,1026.5125
"080230-99999",2015-06-19,2.7625,305.292442712767,1024.8875
"080230-99999",2015-06-20,4.1875,85.5484510241508,1023.7125
"080230-99999",2015-06-21,4.225,96.0450611128751,1021.025
"080230-99999",2015-06-22,2.5,70.6328438529979,1016.675
"080230-99999",2015-06-23,3.075,67.8671745421263,1017.85
"080230-99999",2015-06-24,3.14285714285714,75.2994398323839,1020.44285714286
"080230-99999",2015-06-25,3.725,112.219334896735,1020.7625
"080230-99999",2015-06-26,3.425,274.838562862232,1022.8125
"080230-99999",2015-06-27,3.4625,80.1713973098819,1022.9
"080230-99999",2015-06-28,2.8875,93.086936167706,1022.325
"080230-99999",2015-06-29,4.84,89.9628008976535,1020.94
"080230-99999",2015-06-30,4.525,248.662536290595,1013.075
"080230-99999",2015-07-01,2.94285714285714,287.441017612352,1015
"080230-99999",2015-07-02,3.675,259.493884609301,1020.9875
"080230-99999",2015-07-03,4.4875,249.132328443402,1017.7125
"080230-99999",2015-07-04,4.05,75.1489924479221,1021.725
"080230-99999",2015-07-05,4.3125,262.364100925805,1021.525
"080230-99999",2015-07-06,3.75,82.4949009226014,1019.0625
"080230-99999",2015-07-07,3.81428571428571,273.808378695454,1019.54285714286
"080230-99999",2015-07-08,2.8875,1.12638768836879,1023.7875
"080230-99999",2015-07-09,6.125,84.2636868435798,1022.0875
"080230-99999",2015-07-10,7.4,247.25714376326,1017.025
"080230-99999",2015-07-11,3.675,299.374374407338,1024.6375
"080230-99999",2015-07-12,4.1875,90.54653585613,1024.0375
"080230-99999",2015-07-13,4.45,82.8243704377422,1023.675
"080230-99999",2015-07-14,4.48571428571429,98.2828446992747,1022.6
"080230-99999",2015-07-15,3.86875,77.2068276024088,1018.20625
"080230-99999",2015-07-16,2.67391304347826,285.208585661954,1015.74782608696
"080230-99999",2015-07-17,2.46086956521739,89.095576438925,1018.1652173913
"080230-99999",2015-07-18,3.39565217391304,283.458647129955,1016.31739130435
"080230-99999",2015-07-19,2.95833333333333,94.4087299000851,1017.275
"080230-99999",2015-07-20,1.8695652173913,45.5650476847486,1017.1652173913
"080230-99999",2015-07-21,2.67083333333333,102.105658927995,1017.2375
"080230-99999",2015-07-22,3.92608695652174,268.931220807209,1020.90869565217
"080230-99999",2015-07-23,3.68095238095238,95.1024835174549,1017.82857142857
"080230-99999",2015-07-24,4.74166666666667,295.639816462203,1014.25
"080230-99999",2015-07-25,4.60833333333333,317.79564344687,1020.9625
"080230-99999",2015-07-26,3.49166666666667,267.909888802432,1015.32916666667
"080230-99999",2015-07-27,4.50416666666667,279.848987809037,1017.8375
"080230-99999",2015-07-28,2.54166666666667,234.456737063012,1016.1125
"080230-99999",2015-07-29,5.00416666666667,68.0241150679785,1016.4875
"080230-99999",2015-07-30,5.12173913043478,74.3926375399292,1017.72608695652
"080230-99999",2015-07-31,3.11666666666667,33.6185895912594,1014.33333333333
"080230-99999",2015-08-01,5.22916666666667,96.0250949494595,1017.72083333333
"080230-99999",2015-08-02,4.81739130434783,138.7093367382,1013.65217391304
"080230-99999",2015-08-03,2.03333333333333,338.070478179276,1016.4375
"080230-99999",2015-08-04,4.5875,64.8752543063434,1019.05416666667
"080230-99999",2015-08-05,3.71,264.746459707618,1015.09
"080230-99999",2015-08-06,3.4125,80.0994140057512,1015.93333333333
"080230-99999",2015-08-07,3.47391304347826,268.624927191595,1020.15217391304
"080230-99999",2015-08-08,4.77083333333333,283.321733499944,1024.49583333333
"080230-99999",2015-08-09,4.11363636363636,333.286136468335,1023.90909090909
"080230-99999",2015-08-10,6.48260869565217,100.072400127667,1016.80952380952
"080230-99999",2015-08-11,3.29166666666667,265.983434368969,1013.9875
"080230-99999",2015-08-12,2.9,264.858807783564,1015.30869565217
"080230-99999",2015-08-13,7.94090909090909,276.943297832559,1016.47272727273
"080230-99999",2015-08-14,9.55,288.373937915894,1018.61818181818
"080230-99999",2015-08-15,3.4125,283.401918506193,1017.90416666667
"080230-99999",2015-08-16,4.19545454545455,93.652146940233,1015.26363636364
"080230-99999",2015-08-17,2.76086956521739,85.9524020339548,1016.68695652174
"080230-99999",2015-08-18,2.59130434782609,349.089654788137,1018.15652173913
"080230-99999",2015-08-19,3.90869565217391,97.827316408011,1020.76086956522
"080230-99999",2015-08-20,4.82083333333333,92.7321550216991,1021.33333333333
"080230-99999",2015-08-21,4.12083333333333,263.708934576472,1019.09583333333
"080230-99999",2015-08-22,2.77083333333333,276.01508760845,1012.88333333333
"080230-99999",2015-08-23,5.55833333333333,234.611670116644,1006.77083333333
"080230-99999",2015-08-24,7.79583333333333,288.717552657727,1013.63043478261
"080230-99999",2015-08-25,3.9125,104.730689038325,1017.49166666667
"080230-99999",2015-08-26,4.1,97.2391138302616,1012.56666666667
"080230-99999",2015-08-27,4.78333333333333,175.522739463468,1010.9125
"080230-99999",2015-08-28,3.27916666666667,69.8234295791718,1016.67083333333
"080230-99999",2015-08-29,2.58333333333333,283.988933228051,1015.75416666667
"080230-99999",2015-08-30,4.37272727272727,112.785189560811,1012.95909090909
"080230-99999",2015-08-31,4.70434782608696,291.015167895358,1014.81304347826
"080230-99999",2015-09-01,3.84583333333333,0.786723052338233,1021.36666666667
"080230-99999",2015-09-02,3.4125,64.5971619242749,1018.85833333333
"080230-99999",2015-09-03,3.25909090909091,304.100457843254,1019.43636363636
"080230-99999",2015-09-04,2.055,207.402952832616,1020.35
"080230-99999",2015-09-05,3.1,95.9992742146805,1023.55
"080230-99999",2015-09-06,4.60434782608696,103.125175296944,1024.47391304348
"080230-99999",2015-09-07,4.34583333333333,95.4328149025691,1024.11666666667
"080230-99999",2015-09-08,4.16666666666667,109.132788662615,1018.71666666667
"080230-99999",2015-09-09,3.70434782608696,245.54129800265,1014.85217391304
"080230-99999",2015-09-10,2.42608695652174,269.195389521525,1016.65652173913
"080230-99999",2015-09-11,2.09166666666667,252.613683193237,1013.7125
"080230-99999",2015-09-12,2.74583333333333,139.679093758182,1012.925
"080230-99999",2015-09-13,3.91739130434783,243.058945672307,1007.11304347826
"080230-99999",2015-09-14,7.5875,286.546898481249,1012.94166666667
"080230-99999",2015-09-15,7.44583333333333,195.154606766628,1001.425
"080230-99999",2015-09-16,7.06666666666667,274.698824537414,994.557142857143
"080230-99999",2015-09-17,6.45416666666667,276.865629980411,1012.20833333333
"080230-99999",2015-09-18,3.70434782608696,262.272141934148,1022.4
"080230-99999",2015-09-19,3.37391304347826,108.937074094503,1026.17826086957
"080230-99999",2015-09-20,5.03333333333333,97.6230412210293,1023.425
"080230-99999",2015-09-21,3.23913043478261,268.022266434526,1019.36086956522
"080230-99999",2015-09-22,8.94166666666667,296.833292578057,1017.3625
"080230-99999",2015-09-23,5.90416666666667,295.861994166933,1019.8625
"080230-99999",2015-09-24,3.60833333333333,98.0805471187492,1021.62083333333
"080230-99999",2015-09-25,5.41739130434783,89.8268343625404,1021.14347826087
"080230-99999",2015-09-26,4.49583333333333,87.3214863633948,1020.32083333333
"080230-99999",2015-09-27,2.98695652173913,94.190208315103,1023.18260869565
"080230-99999",2015-09-28,5.24285714285714,96.0284027018167,1022.53333333333
"080230-99999",2015-09-29,3.07826086956522,77.638996473211,1018.99130434783
"080230-99999",2015-09-30,3.18260869565217,147.432005011571,1017.08260869565
"080230-99999",2015-10-01,5.50869565217391,268.529533312214,1021.44347826087
"080230-99999",2015-10-02,3.31666666666667,243.822963412773,1018.08333333333
"080230-99999",2015-10-03,3.86086956521739,160.836971200438,1016.53913043478
"080230-99999",2015-10-04,6.28260869565217,176.330529024215,1010.00434782609
"080230-99999",2015-10-05,6.73636363636364,204.214753364786,1005.52272727273
"080230-99999",2015-10-06,7.7,287.403217177011,1011.19565217391
"080230-99999",2015-10-07,3.44090909090909,274.451564612006,1021.09545454545
"080230-99999",2015-10-08,4.67727272727273,107.192393608308,1020.45454545455
"080230-99999",2015-10-09,6.22173913043478,103.521376220314,1014.92727272727
"080230-99999",2015-10-10,2.65652173913043,130.493391421978,1007.32173913043
"080230-99999",2015-10-11,2.6125,268.521414124447,1006.07916666667
"080230-99999",2015-10-12,4.74347826086957,16.7841146416351,1012.67826086957
"080230-99999",2015-10-13,5.825,30.3357262225241,1019.08333333333
"080230-99999",2015-10-14,5.5,72.1636367845615,1020.24782608696
"080230-99999",2015-10-15,4.92173913043478,104.588593519975,1018.5652173913
"080230-99999",2015-10-16,7,95.9982269666782,1017.15217391304
"080230-99999",2015-10-17,6.0125,108.735129216413,1010.92083333333
"080230-99999",2015-10-18,4.11739130434783,235.254358252006,1010.52608695652
"080230-99999",2015-10-19,6.1,72.7636031866991,1013.24761904762
"080230-99999",2015-10-20,5.37083333333333,34.462259604546,1024.08333333333
"080230-99999",2015-10-21,3.84166666666667,354.566780305826,1024.77083333333
"080230-99999",2015-10-22,2.90833333333333,243.991515641827,1025.19583333333
"080230-99999",2015-10-23,4.7125,113.114364230315,1018.94166666667
"080230-99999",2015-10-24,2.72916666666667,253.150838388844,1019.35
"080230-99999",2015-10-25,4.2,107.901129836712,1020.05652173913
"080230-99999",2015-10-26,7.125,193.344708920393,1007.99166666667
"080230-99999",2015-10-27,3.96666666666667,221.392194433881,1008.975
"080230-99999",2015-10-28,3.3625,189.443173741755,1011.725
"080230-99999",2015-10-29,5.12083333333333,170.58401127246,1014.09583333333
"080230-99999",2015-10-30,6.7375,194.597414779225,1012.65
"080230-99999",2015-10-31,6.06666666666667,181.845364735413,1015.3
"080230-99999",2015-11-01,4.10416666666667,108.980557086135,1020.73333333333
"080230-99999",2015-11-02,5.675,115.215523519988,1012.3625
"080230-99999",2015-11-03,5.175,198.297515294587,1012.09583333333
"080230-99999",2015-11-04,6.18333333333333,188.59707284789,1016.63333333333
"080230-99999",2015-11-05,3.42083333333333,203.305779864343,1018.9
"080230-99999",2015-11-06,3.975,179.154449194836,1022.94166666667
"080230-99999",2015-11-07,3.98333333333333,125.28167366164,1025.14583333333
"080230-99999",2015-11-08,5.0625,206.616136627863,1024.1375
"080230-99999",2015-11-09,2.45833333333333,112.35246088781,1032.02083333333
"080230-99999",2015-11-10,1.625,268.98866087934,1029.5375
"080230-99999",2015-11-11,1.39583333333333,190.299202416119,1027.20833333333
"080230-99999",2015-11-12,1.97083333333333,190.566687289037,1026.02083333333
"080230-99999",2015-11-13,2.37083333333333,239.308356043347,1032.29166666667
"080230-99999",2015-11-14,3.57916666666667,113.972463533351,1031.9625
"080230-99999",2015-11-15,1.95,231.116080106995,1025.17916666667
"080230-99999",2015-11-16,2.59583333333333,196.679207151034,1024.29166666667
"080230-99999",2015-11-17,4.45833333333333,193.48536856775,1024.65
"080230-99999",2015-11-18,2.86666666666667,205.015600870887,1027.62916666667
"080230-99999",2015-11-19,3.34583333333333,220.532272169606,1029.85416666667
"080230-99999",2015-11-20,5.33333333333333,241.55731940263,1024.53333333333
"080230-99999",2015-11-21,11.9,329.670869830534,1018.62916666667
"080230-99999",2015-11-22,5.125,264.595017198961,1016.625
"080230-99999",2015-11-23,5.06666666666667,292.594527491934,1025.05833333333
"080230-99999",2015-11-24,6.1125,268.525514615933,1027.00833333333
"080230-99999",2015-11-25,12.895652173913,290.883758408223,1025.04347826087
"080230-99999",2015-11-26,8.83333333333333,307.547225937942,1024.925
"080230-99999",2015-11-27,5.74166666666667,305.565977672687,1021.375
"080230-99999",2015-11-28,5.28333333333333,313.799649532722,1027.7
"080230-99999",2015-11-29,3.20833333333333,216.024988548844,1033.74583333333
"080230-99999",2015-11-30,2.19583333333333,207.837927421089,1034.90833333333
"080230-99999",2015-12-01,2.625,157.182377414799,1031.5375
"080230-99999",2015-12-02,2.7125,173.817068876972,1028.77916666667
"080230-99999",2015-12-03,5.10833333333333,193.47389467227,1025.84583333333
"080230-99999",2015-12-04,3.51304347826087,126.866835235188,1034.59565217391
"080230-99999",2015-12-05,2.8,193.62778647944,1029.95833333333
"080230-99999",2015-12-06,3.29583333333333,169.312634953757,1025.56666666667
"080230-99999",2015-12-07,7.51666666666667,196.168262483644,1023.59166666667
"080230-99999",2015-12-08,3.625,236.284557275122,1031.95416666667
"080230-99999",2015-12-09,4.21904761904762,119.85232648781,1037.2
"080230-99999",2015-12-10,3.27916666666667,235.470312902212,1032.67083333333
"080230-99999",2015-12-11,3.3625,180.538223802343,1032.27083333333
"080230-99999",2015-12-12,1.8,217.5115184196,1024.96666666667
"080230-99999",2015-12-13,4.05,183.996663135782,1018.30833333333
"080230-99999",2015-12-14,9.00833333333333,199.264684999119,1014.2
"080230-99999",2015-12-15,8.625,199.329125481645,1020.18333333333
"080230-99999",2015-12-16,3.625,182.08023696774,1026.40833333333
"080230-99999",2015-12-17,6.95,198.19805902774,1022.70833333333
"080230-99999",2015-12-18,2.9375,170.620918359384,1023.52916666667
"080230-99999",2015-12-19,8.6375,195.348797221292,1016.35
"080230-99999",2015-12-20,3.9375,222.540436169669,1021.2
"080230-99999",2015-12-21,3.55833333333333,182.728650201821,1030.0375
"080230-99999",2015-12-22,4.725,194.125299761999,1027.97916666667
"080230-99999",2015-12-23,2.60833333333333,207.27460263823,1027.53333333333
"080230-99999",2015-12-24,5.94166666666667,201.589510839297,1023.85
"080230-99999",2015-12-25,4.65,197.760545080578,1027.42083333333
"080230-99999",2015-12-26,4.82916666666667,196.987838545761,1026.7
"080230-99999",2015-12-27,5.42916666666667,189.053428578059,1023.74166666667
"080230-99999",2015-12-28,9.15833333333333,201.047938400524,1017.9875
"080230-99999",2015-12-29,4.21666666666667,178.181789275944,1026.50416666667
"080230-99999",2015-12-30,9.0375,207.028343318514,1018.52916666667
"080230-99999",2015-12-31,3.05833333333333,174.640305107056,1024.82083333333
"080230-99999",2016-01-01,6.90833333333333,202.066447336549,1014.4
"080230-99999",2016-01-02,7.925,280.62058267991,1018.3625
"080230-99999",2016-01-03,8.19583333333333,223.696912714369,1006.20833333333
"080230-99999",2016-01-04,6.9625,277.11609594512,1002.17916666667
"080230-99999",2016-01-05,12.1958333333333,280.391514391415,1004.65833333333
"080230-99999",2016-01-06,10.5583333333333,250.859664247219,1007.3125
"080230-99999",2016-01-07,5.6125,215.189148002816,1005.25
"080230-99999",2016-01-08,4.3625,259.913841059675,1003.9375
"080230-99999",2016-01-09,5.60416666666667,210.81638956425,1003.09166666667
"080230-99999",2016-01-10,4.5625,334.482346153448,999.525
"080230-99999",2016-01-11,8.925,274.150898684112,1004.79166666667
"080230-99999",2016-01-12,9.50833333333333,286.009520380189,1020.51666666667
"080230-99999",2016-01-13,5.04166666666667,196.166149071915,1020.78333333333
"080230-99999",2016-01-14,5.1875,265.234356639776,1018.2
"080230-99999",2016-01-15,8.23333333333333,342.781260646778,1028.875
"080230-99999",2016-01-16,4.47916666666667,343.967624337045,1033.3875
"080230-99999",2016-01-17,2.9875,165.988641255145,1023.925
"080230-99999",2016-01-18,8.58333333333333,263.680526491512,1015.14166666667
"080230-99999",2016-01-19,5.81666666666667,260.371863635621,1017.01666666667
"080230-99999",2016-01-20,2.81666666666667,166.62190370721,1016.36666666667
"080230-99999",2016-01-21,3.4875,182.768562055262,1019.24583333333
"080230-99999",2016-01-22,2.95217391304348,211.068759174675,1025.88695652174
"080230-99999",2016-01-23,2.52083333333333,116.801223151604,1031.20416666667
"080230-99999",2016-01-24,5.575,179.156282684648,1026.1625
"080230-99999",2016-01-25,6.4875,204.534678671893,1026.33333333333
"080230-99999",2016-01-26,3.0625,180.679896655004,1030.32916666667
"080230-99999",2016-01-27,2.07083333333333,248.776195928082,1024.19583333333
"080230-99999",2016-01-28,4.39583333333333,244.925177174968,1027.7125
"080230-99999",2016-01-29,3.09166666666667,358.472211069744,1035.62083333333
"080230-99999",2016-01-30,3.89166666666667,216.512246679714,1031.13333333333
"080230-99999",2016-01-31,4.96666666666667,261.308581667109,1031.35
"080230-99999",2016-02-01,2.2375,255.118087654017,1034.35833333333
"080230-99999",2016-02-02,2.67083333333333,254.243040350923,1030.57916666667
"080230-99999",2016-02-03,7.24583333333333,328.069717783196,1035.91666666667
"080230-99999",2016-02-04,4.77916666666667,116.992245217424,1037.69166666667
"080230-99999",2016-02-05,3.96666666666667,169.879723224162,1024.9375
"080230-99999",2016-02-06,8.35,207.002055194323,1010.88260869565
"080230-99999",2016-02-07,8.6625,281.606753214268,1015.475
"080230-99999",2016-02-08,4.125,195.664026001293,1017.5125
"080230-99999",2016-02-09,8.47083333333333,285.006878521348,1009.91666666667
"080230-99999",2016-02-10,6.24166666666667,306.785336748226,1011.79166666667
"080230-99999",2016-02-11,5.97083333333333,280.306757214914,1011.70833333333
"080230-99999",2016-02-12,6.32916666666667,277.612795292254,1003.86666666667
"080230-99999",2016-02-13,6.34166666666667,271.350329694053,1000.4375
"080230-99999",2016-02-14,10.0875,275.311948817244,1001.39583333333
"080230-99999",2016-02-15,11.6666666666667,6.25445821492778,1019.92
"080230-99999",2016-02-16,6.525,38.6980096850436,1033.00833333333
"080230-99999",2016-02-17,3.91666666666667,219.283471789417,1020.26666666667
"080230-99999",2016-02-18,6.95789473684211,272.209918134226,1020.41578947368
"080230-99999",2016-02-19,3.3,236.89833321699,1028.0652173913
"080230-99999",2016-02-20,3.27083333333333,232.471774785099,1030.3875
"080230-99999",2016-02-21,1.95416666666667,215.620930576717,1025.35833333333
"080230-99999",2016-02-22,4.2875,266.380885202733,1021.89166666667
"080230-99999",2016-02-23,4.95,274.264518762904,1025.0875
"080230-99999",2016-02-24,4.00416666666667,198.871411984362,1016.10416666667
"080230-99999",2016-02-25,6.45833333333333,284.213863218439,1017.60416666667
"080230-99999",2016-02-26,5.87083333333333,215.291461911535,1004.4375
"080230-99999",2016-02-27,14.3958333333333,314.166366290707,997.608333333333
"080230-99999",2016-02-28,10.904347826087,346.968905894333,1010.67826086957
"080230-99999",2016-02-29,7.9,329.578269141464,1026.30833333333
"080230-99999",2016-03-01,3.75,268.377904159922,1029.82083333333
"080230-99999",2016-03-02,8.56666666666667,289.477558974652,1024.20416666667
"080230-99999",2016-03-03,9.45,287.702649984687,1020.9875
"080230-99999",2016-03-04,8.0625,270.363108543827,1004.83333333333
"080230-99999",2016-03-05,11.1375,288.943393615109,1008.0875
"080230-99999",2016-03-06,7.85833333333333,293.558547976683,1013.825
"080230-99999",2016-03-07,9.05,328.243340861424,1011.15416666667
"080230-99999",2016-03-08,5.65,305.711038838636,1022.12916666667
"080230-99999",2016-03-09,9.8125,307.426129315865,1015.4375
"080230-99999",2016-03-10,11.6958333333333,335.024154312918,1019.7125
"080230-99999",2016-03-11,4.35,9.38767737534284,1026.41666666667
"080230-99999",2016-03-12,2.5375,115.790200729322,1027.68333333333
"080230-99999",2016-03-13,3.39166666666667,1.66418853268367,1025.65833333333
"080230-99999",2016-03-14,3.39583333333333,99.4168403845423,1020.50416666667
"080230-99999",2016-03-15,3.81666666666667,110.084668904726,1020.26666666667
"080230-99999",2016-03-16,5.02083333333333,326.326224012307,1021.34166666667
"080230-99999",2016-03-17,3.60416666666667,110.360052007012,1021.2
"080230-99999",2016-03-18,7.29583333333333,93.5479801352973,1017.2875
"080230-99999",2016-03-19,5.30416666666667,98.9909518350048,1012.52083333333
"080230-99999",2016-03-20,2.44166666666667,227.275301344629,1014.11666666667
"080230-99999",2016-03-21,3.475,27.5232429150479,1016.4625
"080230-99999",2016-03-22,4.18260869565217,4.051109722548,1013.97391304348
"080230-99999",2016-03-23,3.9,355.615751829042,1018.22
"080230-99999",2016-03-24,2.48333333333333,283.546575854002,1021.25416666667
"080230-99999",2016-03-25,2.9875,207.336119491305,1022.73333333333
"080230-99999",2016-03-26,6.54583333333333,220.959486401663,1014.81666666667
"080230-99999",2016-03-27,5.3,181.787435162057,1014.96666666667
"080230-99999",2016-03-28,5.04583333333333,216.069187991071,1012.00833333333
"080230-99999",2016-03-29,3.02083333333333,41.0102467639342,1013.5375
"080230-99999",2016-03-30,5.125,233.906191346685,1009.13333333333
"080230-99999",2016-03-31,9.8625,336.929553138731,1016.7125
"080230-99999",2016-04-01,4.55833333333333,32.621667661675,1021.0375
"080230-99999",2016-04-02,3.35833333333333,130.888453283183,1008.67916666667
"080230-99999",2016-04-03,5.18333333333333,206.590227247507,1005.49166666667
"080230-99999",2016-04-04,6.2875,249.894780102231,1004.625
"080230-99999",2016-04-05,5.05833333333333,310.93216920139,1015.48333333333
"080230-99999",2016-04-06,3.375,273.441467873217,1021.47916666667
"080230-99999",2016-04-07,6.93913043478261,328.631805023385,1022.06956521739
"080230-99999",2016-04-08,6.65,312.520274172219,1020.54583333333
"080230-99999",2016-04-09,4.31666666666667,258.817981822932,1012.64583333333
"080230-99999",2016-04-10,6.075,211.781922659001,999.9875
"080230-99999",2016-04-11,6.0625,191.587071771016,1003.9
"080230-99999",2016-04-12,6.675,196.741921778032,1006.10416666667
"080230-99999",2016-04-13,4.82916666666667,196.349390349595,1009.29583333333
"080230-99999",2016-04-14,6.27083333333333,188.824369815954,1008.4625
"080230-99999",2016-04-15,3.07916666666667,71.8669693493081,1008.30833333333
"080230-99999",2016-04-16,3.08333333333333,44.9134042987967,1007.16666666667
"080230-99999",2016-04-17,3.75416666666667,344.02824005538,1016.64583333333
"080230-99999",2016-04-18,8.32083333333333,90.79659740198,1021.00416666667
"080230-99999",2016-04-19,6.39166666666667,100.418981653871,1014.37916666667
"080230-99999",2016-04-20,3.375,218.359324371272,1013.72083333333
"080230-99999",2016-04-21,2.92083333333333,265.404816845181,1019.1625
"080230-99999",2016-04-22,3.45,90.8216766135042,1020.68333333333
"080230-99999",2016-04-23,3.2375,315.522963080979,1019.49166666667
"080230-99999",2016-04-24,3.975,36.615426680433,1023.075
"080230-99999",2016-04-25,3.12083333333333,67.7782654403807,1021.24583333333
"080230-99999",2016-04-26,2.76666666666667,297.988667486008,1016.76666666667
"080230-99999",2016-04-27,5.30833333333333,67.6891498954095,1015.98333333333
"080230-99999",2016-04-28,2.88333333333333,43.9180259035491,1019.48333333333
"080230-99999",2016-04-29,3.3,77.7784985236069,1020.025
