"code","date","ws","wd","atmos_pres"
"083830-99999",2013-02-19,1.8,3.89788624801397,1007.35
"083830-99999",2013-02-20,1.8,272.038822389146,1015.95
"083830-99999",2013-02-21,4.4,200,1015.8
"083830-99999",2013-02-22,4.65,224.476930203157,1010.35
"083830-99999",2013-02-23,NA,NA,NA
"083830-99999",2013-02-24,NA,NA,NA
"083830-99999",2013-02-25,2.05,77.7310934472861,1022.7
"083830-99999",2013-02-26,2.05,36.3446321852397,1021.1
"083830-99999",2013-02-27,1.16666666666667,4.51626541164587,1015
"083830-99999",2013-02-28,NA,NA,NA
"083830-99999",2013-03-01,1.7,320.138795172472,1017.5
"083830-99999",2013-03-02,NA,NA,NA
"083830-99999",2013-03-03,NA,NA,NA
"083830-99999",2013-03-04,4.3,97.6133993115879,994.333333333333
"083830-99999",2013-03-05,5.5,160.974377570051,993.466666666667
"083830-99999",2013-03-06,4.96666666666667,230,1000.83333333333
"083830-99999",2013-03-07,7.03333333333333,202.578799521635,1006.13333333333
"083830-99999",2013-03-08,5.83333333333333,194.398494357922,1011.33333333333
"083830-99999",2013-03-09,NA,NA,NA
"083830-99999",2013-03-10,NA,NA,NA
"083830-99999",2013-03-11,4.9,233.670330487147,1014.95
"083830-99999",2013-03-12,4.13333333333333,213.319767028115,1007.06666666667
"083830-99999",2013-03-13,2.93333333333333,309.227812333645,1013.06666666667
"083830-99999",2013-03-14,2.1,300,1020
"083830-99999",2013-03-15,1.7,63.8695997494384,1019.2
"083830-99999",2013-03-16,NA,NA,NA
"083830-99999",2013-03-17,NA,NA,NA
"083830-99999",2013-03-18,1.33333333333333,359.627725160032,1011.83333333333
"083830-99999",2013-03-19,3.63333333333333,147.183176288655,1003.93333333333
"083830-99999",2013-03-20,2.6,289.355091002571,1017.1
"083830-99999",2013-03-21,2.03333333333333,68.493185674665,1016.6
"083830-99999",2013-03-22,2.9,169.399270913017,1011.03333333333
"083830-99999",2013-03-23,NA,NA,NA
"083830-99999",2013-03-24,NA,NA,NA
"083830-99999",2013-03-25,2.6,212.049908637258,1017.23333333333
"083830-99999",2013-03-26,4.8,218.199249205917,1012.33333333333
"083830-99999",2013-03-27,4.46666666666667,228.128104943753,1007.13333333333
"083830-99999",2013-03-28,NA,NA,NA
"083830-99999",2013-03-29,NA,NA,NA
"083830-99999",2013-03-30,NA,NA,NA
"083830-99999",2013-03-31,NA,NA,NA
"083830-99999",2013-04-01,3.76666666666667,242.029182519782,1010.46666666667
"083830-99999",2013-04-02,3.43333333333333,228.014505460702,1014.86666666667
"083830-99999",2013-04-03,2.03333333333333,230,1003.7
"083830-99999",2013-04-04,2.73333333333333,134.009354391618,1003.36666666667
"083830-99999",2013-04-05,3.6,300,1008.65
"083830-99999",2013-04-06,NA,NA,NA
"083830-99999",2013-04-07,NA,NA,NA
"083830-99999",2013-04-08,2.06666666666667,290,1016.93333333333
"083830-99999",2013-04-09,2.23333333333333,218.531299112829,1018.7
"083830-99999",2013-04-10,1.7,201.793443037349,1021.83333333333
"083830-99999",2013-04-11,2.9,232.039748246467,1018.76666666667
"083830-99999",2013-04-12,2.35,352.160045003432,1020.3
"083830-99999",2013-04-13,NA,NA,NA
"083830-99999",2013-04-14,NA,NA,NA
"083830-99999",2013-04-15,1.73333333333333,350.798318132526,1022.3
"083830-99999",2013-04-16,2.06666666666667,326.523280345452,1020.66666666667
"083830-99999",2013-04-17,1.2,71.9207777017097,1019.6
"083830-99999",2013-04-18,0.833333333333333,334.163448021355,1020.03333333333
"083830-99999",2013-04-19,1.7,341.531282364772,1018.26666666667
"083830-99999",2013-04-20,NA,NA,NA
"083830-99999",2013-04-21,NA,NA,NA
"083830-99999",2013-04-22,1.33333333333333,311.722531409468,1015.23333333333
"083830-99999",2013-04-23,1.7,116.721575859645,1017.6
"083830-99999",2013-04-24,2.9,64.9569811848274,1019.43333333333
"083830-99999",2013-04-25,1.36666666666667,306.940171904421,1017.26666666667
"083830-99999",2013-04-26,1.9,354.178319555332,1015.5
"083830-99999",2013-04-27,NA,NA,NA
"083830-99999",2013-04-28,NA,NA,NA
"083830-99999",2013-04-29,2.93333333333333,297.789132566453,1009.9
"083830-99999",2013-04-30,1.7,209.744181280023,1013.06666666667
"083830-99999",2013-05-01,NA,NA,NA
"083830-99999",2013-05-02,2.4,148.422229616229,1017.26666666667
"083830-99999",2013-05-03,2.56666666666667,173.897886248014,1017.53333333333
"083830-99999",2013-05-04,NA,NA,NA
"083830-99999",2013-05-05,NA,NA,NA
"083830-99999",2013-05-06,1.53333333333333,116.125142902509,1021.06666666667
"083830-99999",2013-05-07,2.4,173.897886248014,1019.13333333333
"083830-99999",2013-05-08,1.86666666666667,296.669499724771,1016.86666666667
"083830-99999",2013-05-09,1.53333333333333,236.299294354776,1017.26666666667
"083830-99999",2013-05-10,1.7,306.640905599609,1018.96666666667
"083830-99999",2013-05-11,NA,NA,NA
"083830-99999",2013-05-12,NA,NA,NA
"083830-99999",2013-05-13,1.16666666666667,118.53647447573,1018.06666666667
"083830-99999",2013-05-14,1.9,214.560295371317,1012.83333333333
"083830-99999",2013-05-15,4.3,250.259521989105,1007.6
"083830-99999",2013-05-16,3.6,304.776039142709,1007.9
"083830-99999",2013-05-17,4.96666666666667,237.232514496401,1005.9
"083830-99999",2013-05-18,NA,NA,NA
"083830-99999",2013-05-19,NA,NA,NA
"083830-99999",2013-05-20,1.16666666666667,347.088663080987,1019.16666666667
"083830-99999",2013-05-21,2.43333333333333,337.368554410501,1017.26666666667
"083830-99999",2013-05-22,2.53333333333333,233.183984201827,1019.63333333333
"083830-99999",2013-05-23,3.26666666666667,250.897532687218,1017.9
"083830-99999",2013-05-24,2.73333333333333,197.612649252805,1017.2
"083830-99999",2013-05-25,NA,NA,NA
"083830-99999",2013-05-26,NA,NA,NA
"083830-99999",2013-05-27,3.26666666666667,297.218242302624,1014.96666666667
"083830-99999",2013-05-28,3.23333333333333,249.175391323686,1015.73333333333
"083830-99999",2013-05-29,2.9,344.956981184827,1019.76666666667
"083830-99999",2013-05-30,2.43333333333333,302.141469874537,1019.56666666667
"083830-99999",2013-05-31,2.53333333333333,209.731205291829,1018.83333333333
"083830-99999",2013-06-01,NA,NA,NA
"083830-99999",2013-06-02,NA,NA,NA
"083830-99999",2013-06-03,1.55,49.5687160930042,1015.9
"083830-99999",2013-06-04,2.2,295.445726442156,1013.63333333333
"083830-99999",2013-06-05,2.9,142.280497555146,1013.63333333333
"083830-99999",2013-06-06,3.06666666666667,249.662169030135,1018.6
"083830-99999",2013-06-07,2.73333333333333,250.325396517858,1019
"083830-99999",2013-06-08,NA,NA,NA
"083830-99999",2013-06-09,NA,NA,NA
"083830-99999",2013-06-10,2.06666666666667,300.532863583895,1020.86666666667
"083830-99999",2013-06-11,1.7,306.313206059546,1021.76666666667
"083830-99999",2013-06-12,1.53333333333333,190.546989451459,1021
"083830-99999",2013-06-13,1,320.456752719741,1017.7
"083830-99999",2013-06-14,1.73333333333333,279.875733084145,1015.9
"083830-99999",2013-06-15,NA,NA,NA
"083830-99999",2013-06-16,NA,NA,NA
"083830-99999",2013-06-17,3.93333333333333,294.78340087405,1014.73333333333
"083830-99999",2013-06-18,3.96666666666667,217.686332940675,1016
"083830-99999",2013-06-19,2.35,333.514705367646,1018.05
"083830-99999",2013-06-20,1.33333333333333,321.649351629598,1017.96666666667
"083830-99999",2013-06-21,2.23333333333333,341.292178468437,1018.16666666667
"083830-99999",2013-06-22,NA,NA,NA
"083830-99999",2013-06-23,NA,NA,NA
"083830-99999",2013-06-24,2.03333333333333,139.233792724326,1016.63333333333
"083830-99999",2013-06-25,1.9,165.597647147733,1017.7
"083830-99999",2013-06-26,1.86666666666667,164.905513559788,1017.96666666667
"083830-99999",2013-06-27,2.03333333333333,186.473790939784,1018.1
"083830-99999",2013-06-28,2.36666666666667,148.557008655029,1019.83333333333
"083830-99999",2013-06-29,NA,NA,NA
"083830-99999",2013-06-30,NA,NA,NA
"083830-99999",2013-07-01,1.7,220.604653008239,1015
"083830-99999",2013-07-02,2.56666666666667,244.425105934985,1016.8
"083830-99999",2013-07-03,1.86666666666667,217.338423575275,1017.66666666667
"083830-99999",2013-07-04,2.03333333333333,200.488904817136,1016.9
"083830-99999",2013-07-05,1.9,75.6996555477484,1017.1
"083830-99999",2013-07-06,NA,NA,NA
"083830-99999",2013-07-07,NA,NA,NA
"083830-99999",2013-07-08,1.33333333333333,91.5461222437954,1017.43333333333
"083830-99999",2013-07-09,1.16666666666667,336.297453993351,1016.36666666667
"083830-99999",2013-07-10,2.4,257.8349892348,1013.56666666667
"083830-99999",2013-07-11,2.56666666666667,200.151721628395,1011.03333333333
"083830-99999",2013-07-12,1.86666666666667,147.476743705159,1015
"083830-99999",2013-07-13,NA,NA,NA
"083830-99999",2013-07-14,NA,NA,NA
"083830-99999",2013-07-15,NA,NA,NA
"083830-99999",2013-07-16,NA,NA,NA
"083830-99999",2013-07-17,NA,NA,NA
"083830-99999",2013-07-18,NA,NA,NA
"083830-99999",2013-07-19,NA,NA,NA
"083830-99999",2013-07-20,NA,NA,NA
"083830-99999",2013-07-21,NA,NA,NA
"083830-99999",2013-07-22,NA,NA,NA
"083830-99999",2013-07-23,NA,NA,NA
"083830-99999",2013-07-24,NA,NA,NA
"083830-99999",2013-07-25,NA,NA,NA
"083830-99999",2013-07-26,NA,NA,NA
"083830-99999",2013-07-27,NA,NA,NA
"083830-99999",2013-07-28,NA,NA,NA
"083830-99999",2013-07-29,NA,NA,NA
"083830-99999",2013-07-30,NA,NA,NA
"083830-99999",2013-07-31,NA,NA,NA
"083830-99999",2013-08-01,NA,NA,NA
"083830-99999",2013-08-02,NA,NA,NA
"083830-99999",2013-08-03,NA,NA,NA
"083830-99999",2013-08-04,NA,NA,NA
"083830-99999",2013-08-05,NA,NA,NA
"083830-99999",2013-08-06,NA,NA,NA
"083830-99999",2013-08-07,NA,NA,NA
"083830-99999",2013-08-08,NA,NA,NA
"083830-99999",2013-08-09,NA,NA,NA
"083830-99999",2013-08-10,NA,NA,NA
"083830-99999",2013-08-11,NA,NA,NA
"083830-99999",2013-08-12,1.2,250,1014.66666666667
"083830-99999",2013-08-13,2.03333333333333,282.048214238533,1013.8
"083830-99999",2013-08-14,2.2,173.970801998064,1016.1
"083830-99999",2013-08-15,NA,NA,NA
"083830-99999",2013-08-16,1.73333333333333,271.224412352586,1017
"083830-99999",2013-08-17,NA,NA,NA
"083830-99999",2013-08-18,NA,NA,NA
"083830-99999",2013-08-19,2.03333333333333,176.665034907209,1016.03333333333
"083830-99999",2013-08-20,2.03333333333333,201.744058305287,1017.3
"083830-99999",2013-08-21,2.56666666666667,232.456704085234,1017.93333333333
"083830-99999",2013-08-22,2.56666666666667,192.955229960457,1015.36666666667
"083830-99999",2013-08-23,2.03333333333333,302.233693517865,1012.86666666667
"083830-99999",2013-08-24,NA,NA,NA
"083830-99999",2013-08-25,NA,NA,NA
"083830-99999",2013-08-26,3.26666666666667,168.477011885645,1010.13333333333
"083830-99999",2013-08-27,2.53333333333333,142.382124169312,1012.66666666667
"083830-99999",2013-08-28,1.53333333333333,206.490381536968,1014.7
"083830-99999",2013-08-29,1.36666666666667,117.312690197629,1015.16666666667
"083830-99999",2013-08-30,1.56666666666667,46.868235038684,1017.93333333333
"083830-99999",2013-08-31,NA,NA,NA
"083830-99999",2013-09-01,NA,NA,NA
"083830-99999",2013-09-02,2.06666666666667,79.6193576360732,1020.03333333333
"083830-99999",2013-09-03,2.6,77.8037525839728,1020.1
"083830-99999",2013-09-04,2.1,68.0169466540314,1016.96666666667
"083830-99999",2013-09-05,4.26666666666667,141.884626127937,1014.6
"083830-99999",2013-09-06,1.86666666666667,219.431519691841,1014.1
"083830-99999",2013-09-07,NA,NA,NA
"083830-99999",2013-09-08,NA,NA,NA
"083830-99999",2013-09-09,NA,NA,NA
"083830-99999",2013-09-10,2.03333333333333,190,1019.53333333333
"083830-99999",2013-09-11,1.73333333333333,82.5984198123392,1015.16666666667
"083830-99999",2013-09-12,1.7,105.209941056888,1017.5
"083830-99999",2013-09-13,1.33333333333333,63.5544003132094,1019.56666666667
"083830-99999",2013-09-14,NA,NA,NA
"083830-99999",2013-09-15,NA,NA,NA
"083830-99999",2013-09-16,2.2,253.001734525299,1014.63333333333
"083830-99999",2013-09-17,2.36666666666667,226.621059070266,1015.73333333333
"083830-99999",2013-09-18,2.2,177.48017020276,1016.83333333333
"083830-99999",2013-09-19,1,72.1220128556669,1017.06666666667
"083830-99999",2013-09-20,1.9,108.261877480472,1016.4
"083830-99999",2013-09-21,NA,NA,NA
"083830-99999",2013-09-22,NA,NA,NA
"083830-99999",2013-09-23,2.73333333333333,163.145599656803,1018.9
"083830-99999",2013-09-24,2.4,150.604973108982,1016.73333333333
"083830-99999",2013-09-25,1.86666666666667,149.875510968321,1014.56666666667
"083830-99999",2013-09-26,3.06666666666667,144.293698121684,1014.16666666667
"083830-99999",2013-09-27,5.83333333333333,183.825753127453,1012.53333333333
"083830-99999",2013-09-28,NA,NA,NA
"083830-99999",2013-09-29,NA,NA,NA
"083830-99999",2013-09-30,6.16666666666667,235.839911001212,1012.63333333333
"083830-99999",2013-10-01,3.96666666666667,238.736897208382,1013.73333333333
"083830-99999",2013-10-02,2.93333333333333,151.882899996134,1011.33333333333
"083830-99999",2013-10-03,1.7,114.475840465783,1011.7
"083830-99999",2013-10-04,3.1,300,1017.53333333333
"083830-99999",2013-10-05,NA,NA,NA
"083830-99999",2013-10-06,NA,NA,NA
"083830-99999",2013-10-07,1.9,52.094532866406,1019.1
"083830-99999",2013-10-08,1.9,84.9102642832287,1018.86666666667
"083830-99999",2013-10-09,1.9,71.5751749981912,1017.53333333333
"083830-99999",2013-10-10,1.7,72.9959192648313,1015.36666666667
"083830-99999",2013-10-11,1.7,153.19793959905,1013.66666666667
"083830-99999",2013-10-12,NA,NA,NA
"083830-99999",2013-10-13,NA,NA,NA
"083830-99999",2013-10-14,1.33333333333333,38.0030715269173,1021.16666666667
"083830-99999",2013-10-15,2.1,339.403504502943,1021.86666666667
"083830-99999",2013-10-16,2.1,9.99999999999999,1021.73333333333
"083830-99999",2013-10-17,2.06666666666667,94.1197502457578,1016.86666666667
"083830-99999",2013-10-18,2.73333333333333,183.486488697605,1015.7
"083830-99999",2013-10-19,NA,NA,NA
"083830-99999",2013-10-20,NA,NA,NA
"083830-99999",2013-10-21,1.53333333333333,201.410662876173,1017.53333333333
"083830-99999",2013-10-22,7,202.423761539834,1010.93333333333
"083830-99999",2013-10-23,2.2,143.249878580042,1016.7
"083830-99999",2013-10-24,6,187.449175742802,1014.4
"083830-99999",2013-10-25,3.43333333333333,134.249258315647,1011.6
"083830-99999",2013-10-26,NA,NA,NA
"083830-99999",2013-10-27,NA,NA,NA
"083830-99999",2013-10-28,1.73333333333333,7.76682998457484,1019.16666666667
"083830-99999",2013-10-29,4.13333333333333,335,1022
"083830-99999",2013-10-30,3.26666666666667,343.909975489672,1023.06666666667
"083830-99999",2013-10-31,3.1,25,1023.35
"083830-99999",2013-11-01,NA,NA,NA
"083830-99999",2013-11-02,NA,NA,NA
"083830-99999",2013-11-03,NA,NA,NA
"083830-99999",2013-11-04,NA,NA,NA
"083830-99999",2013-11-05,3.26666666666667,287.750109077083,1024.1
"083830-99999",2013-11-06,2.26666666666667,330.520265809834,1022.23333333333
"083830-99999",2013-11-07,1.73333333333333,314.769274826411,1021.36666666667
"083830-99999",2013-11-08,0.5,70,1022.25
"083830-99999",2013-11-09,NA,NA,NA
"083830-99999",2013-11-10,NA,NA,NA
"083830-99999",2013-11-11,3.43333333333333,348.498538253215,1024.3
"083830-99999",2013-11-12,2.03333333333333,15.2163933415703,1020.73333333333
"083830-99999",2013-11-13,1.7,55.8280908217607,1019.03333333333
"083830-99999",2013-11-14,2.76666666666667,33.0561674453442,1022.9
"083830-99999",2013-11-15,1.9,39.5597429403167,1021.86666666667
"083830-99999",2013-11-16,NA,NA,NA
"083830-99999",2013-11-17,NA,NA,NA
"083830-99999",2013-11-18,3.6,301.392743311086,1012.93333333333
"083830-99999",2013-11-19,2.6,336.917511165965,1015.06666666667
"083830-99999",2013-11-20,1.53333333333333,55.5241109967543,1019.46666666667
"083830-99999",2013-11-21,0.666666666666667,31.8757318772083,1019.16666666667
"083830-99999",2013-11-22,1.36666666666667,82.7084858161694,1012.7
"083830-99999",2013-11-23,NA,NA,NA
"083830-99999",2013-11-24,NA,NA,NA
"083830-99999",2013-11-25,2.9,59.9187108089466,1020.13333333333
"083830-99999",2013-11-26,2.23333333333333,46.2263452643154,1021.33333333333
"083830-99999",2013-11-27,2.93333333333333,48.2385612174818,1020.16666666667
"083830-99999",2013-11-28,2.93333333333333,57.5232803413578,1022.13333333333
"083830-99999",2013-11-29,3.76666666666667,61.7775814108887,1025.36666666667
"083830-99999",2013-11-30,NA,NA,NA
"083830-99999",2013-12-01,NA,NA,NA
"083830-99999",2013-12-02,1.9,61.9183015617151,1019.1
"083830-99999",2013-12-03,2.4,52.930889671297,1022.8
"083830-99999",2013-12-04,2.23333333333333,57.0251030356535,1025.6
"083830-99999",2013-12-05,2.76666666666667,62.0541135527135,1026.66666666667
"083830-99999",2013-12-06,NA,NA,NA
"083830-99999",2013-12-07,NA,NA,NA
"083830-99999",2013-12-08,NA,NA,NA
"083830-99999",2013-12-09,NA,NA,NA
"083830-99999",2013-12-10,3.26666666666667,72.4950897328523,1027.1
"083830-99999",2013-12-11,2.43333333333333,75.2738684142888,1026.06666666667
"083830-99999",2013-12-12,2.23333333333333,89.1488140908017,1028.43333333333
"083830-99999",2013-12-13,1.16666666666667,288.53647447573,1028.36666666667
"083830-99999",2013-12-14,NA,NA,NA
"083830-99999",2013-12-15,NA,NA,NA
"083830-99999",2013-12-16,2.23333333333333,57.0251030356535,1027.2
"083830-99999",2013-12-17,2.23333333333333,84.3846431855155,1026.96666666667
"083830-99999",2013-12-18,1.7,318.376924824321,1028.03333333333
"083830-99999",2013-12-19,2.93333333333333,241.251137377848,1022.56666666667
"083830-99999",2013-12-20,3.26666666666667,355.095287904429,1029.3
"083830-99999",2013-12-21,NA,NA,NA
"083830-99999",2013-12-22,NA,NA,NA
"083830-99999",2013-12-23,1.16666666666667,18.5758722285095,1029
"083830-99999",2013-12-24,NA,NA,NA
"083830-99999",2013-12-25,NA,NA,NA
"083830-99999",2013-12-26,NA,NA,NA
"083830-99999",2013-12-27,NA,NA,NA
"083830-99999",2013-12-28,NA,NA,NA
"083830-99999",2013-12-29,NA,NA,NA
"083830-99999",2013-12-30,NA,NA,NA
"083830-99999",2013-12-31,NA,NA,NA
"083830-99999",2014-01-01,NA,NA,NA
"083830-99999",2014-01-02,NA,NA,NA
"083830-99999",2014-01-03,NA,NA,NA
"083830-99999",2014-01-04,NA,NA,NA
"083830-99999",2014-01-05,NA,NA,NA
"083830-99999",2014-01-06,NA,NA,NA
"083830-99999",2014-01-07,NA,NA,NA
"083830-99999",2014-01-08,NA,NA,NA
"083830-99999",2014-01-09,NA,NA,NA
"083830-99999",2014-01-10,NA,NA,NA
"083830-99999",2014-01-11,NA,NA,NA
"083830-99999",2014-01-12,NA,NA,NA
"083830-99999",2014-01-13,NA,NA,NA
"083830-99999",2014-01-14,NA,NA,NA
"083830-99999",2014-01-15,NA,NA,NA
"083830-99999",2014-01-16,NA,NA,NA
"083830-99999",2014-01-17,NA,NA,NA
"083830-99999",2014-01-18,NA,NA,NA
"083830-99999",2014-01-19,NA,NA,NA
"083830-99999",2014-01-20,NA,NA,NA
"083830-99999",2014-01-21,NA,NA,NA
"083830-99999",2014-01-22,NA,NA,NA
"083830-99999",2014-01-23,NA,NA,NA
"083830-99999",2014-01-24,NA,NA,NA
"083830-99999",2014-01-25,NA,NA,NA
"083830-99999",2014-01-26,NA,NA,NA
"083830-99999",2014-01-27,NA,NA,NA
"083830-99999",2014-01-28,NA,NA,NA
"083830-99999",2014-01-29,NA,NA,NA
"083830-99999",2014-01-30,NA,NA,NA
"083830-99999",2014-01-31,NA,NA,NA
"083830-99999",2014-02-01,NA,NA,NA
"083830-99999",2014-02-02,NA,NA,NA
"083830-99999",2014-02-03,NA,NA,NA
"083830-99999",2014-02-04,NA,NA,NA
"083830-99999",2014-02-05,NA,NA,NA
"083830-99999",2014-02-06,NA,NA,NA
"083830-99999",2014-02-07,NA,NA,NA
"083830-99999",2014-02-08,NA,NA,NA
"083830-99999",2014-02-09,NA,NA,NA
"083830-99999",2014-02-10,NA,NA,NA
"083830-99999",2014-02-11,NA,NA,NA
"083830-99999",2014-02-12,NA,NA,NA
"083830-99999",2014-02-13,7.7,240,1022
"083830-99999",2014-02-14,2.1,180,1018.3
"083830-99999",2014-02-15,NA,NA,NA
"083830-99999",2014-02-16,NA,NA,NA
"083830-99999",2014-02-17,NA,NA,NA
"083830-99999",2014-02-18,NA,NA,NA
"083830-99999",2014-02-19,NA,NA,NA
"083830-99999",2014-02-20,NA,NA,NA
"083830-99999",2014-02-21,NA,NA,NA
"083830-99999",2014-02-22,NA,NA,NA
"083830-99999",2014-02-23,NA,NA,NA
"083830-99999",2014-02-24,NA,NA,NA
"083830-99999",2014-02-25,NA,NA,NA
"083830-99999",2014-02-26,NA,NA,NA
"083830-99999",2014-02-27,NA,NA,NA
"083830-99999",2014-02-28,NA,NA,NA
"083830-99999",2014-03-01,NA,NA,NA
"083830-99999",2014-03-02,NA,NA,NA
"083830-99999",2014-03-03,NA,NA,NA
"083830-99999",2014-03-04,NA,NA,NA
"083830-99999",2014-03-05,NA,NA,NA
"083830-99999",2014-03-06,NA,NA,NA
"083830-99999",2014-03-07,NA,NA,NA
"083830-99999",2014-03-08,NA,NA,NA
"083830-99999",2014-03-09,NA,NA,NA
"083830-99999",2014-03-10,4.13333333333333,88.805548698963,1017.86666666667
"083830-99999",2014-03-11,2.26666666666667,52.6661096964153,1016.5
"083830-99999",2014-03-12,2.76666666666667,48.9189542476292,1021.06666666667
"083830-99999",2014-03-13,1.9,37.2506041536915,1024.33333333333
"083830-99999",2014-03-14,1.73333333333333,26.7737795505637,1026.16666666667
"083830-99999",2014-03-15,NA,NA,NA
"083830-99999",2014-03-16,NA,NA,NA
"083830-99999",2014-03-17,1.7,49.6187331151938,1021.96666666667
"083830-99999",2014-03-18,2.06666666666667,10.116743227734,1021.03333333333
"083830-99999",2014-03-19,2.56666666666667,274.691981829431,1020.13333333333
"083830-99999",2014-03-20,2.73333333333333,278.708968093529,1021.43333333333
"083830-99999",2014-03-21,2.06666666666667,323.652956894282,1023.03333333333
"083830-99999",2014-03-22,NA,NA,NA
"083830-99999",2014-03-23,NA,NA,NA
"083830-99999",2014-03-24,2.03333333333333,298.373564851891,1023.73333333333
"083830-99999",2014-03-25,4.96666666666667,353.513906631423,1028.96666666667
"083830-99999",2014-03-26,5.3,318.168025422473,1022.4
"083830-99999",2014-03-27,3.43333333333333,275.010609057358,1015.9
"083830-99999",2014-03-28,2.06666666666667,77.4685988801551,1005.3
"083830-99999",2014-03-29,NA,NA,NA
"083830-99999",2014-03-30,NA,NA,NA
"083830-99999",2014-03-31,6.16666666666667,177.224693104718,1013.16666666667
"083830-99999",2014-04-01,8.93333333333333,170,1007.63333333333
"083830-99999",2014-04-02,3.26666666666667,239.728043808239,1001.53333333333
"083830-99999",2014-04-03,4.8,285.345466353563,1007.16666666667
"083830-99999",2014-04-04,2.36666666666667,243.07301345353,1021.73333333333
"083830-99999",2014-04-05,NA,NA,NA
"083830-99999",2014-04-06,NA,NA,NA
"083830-99999",2014-04-07,1.9,56.2149180947061,1018
"083830-99999",2014-04-08,2.06666666666667,61.0969908319626,1018.3
"083830-99999",2014-04-09,2.73333333333333,258.049706408142,1018.1
"083830-99999",2014-04-10,2.06666666666667,168.635691035397,1016.03333333333
"083830-99999",2014-04-11,3.43333333333333,259.449989478921,1013.66666666667
"083830-99999",2014-04-12,NA,NA,NA
"083830-99999",2014-04-13,NA,NA,NA
"083830-99999",2014-04-14,2.9,78.8138628666041,1014.4
"083830-99999",2014-04-15,NA,NA,NA
"083830-99999",2014-04-16,NA,NA,NA
"083830-99999",2014-04-17,NA,NA,NA
"083830-99999",2014-04-18,NA,NA,NA
"083830-99999",2014-04-19,NA,NA,NA
"083830-99999",2014-04-20,NA,NA,NA
"083830-99999",2014-04-21,2.56666666666667,236.343763671805,1005.3
"083830-99999",2014-04-22,1.9,256.239099594043,1017.86666666667
"083830-99999",2014-04-23,1.7,234.513533342186,1022.4
"083830-99999",2014-04-24,3.43333333333333,295.92339400805,1021.36666666667
"083830-99999",2014-04-25,2.76666666666667,354.932536677314,1025.83333333333
"083830-99999",2014-04-26,NA,NA,NA
"083830-99999",2014-04-27,NA,NA,NA
"083830-99999",2014-04-28,2.43333333333333,2.87228455850872,1017.8
"083830-99999",2014-04-29,2.76666666666667,336.779657791553,1016.26666666667
"083830-99999",2014-04-30,2.26666666666667,13.1964042781629,1014.8
"083830-99999",2014-05-01,NA,NA,NA
"083830-99999",2014-05-02,3.26666666666667,355.74475724965,1014.1
"083830-99999",2014-05-03,NA,NA,NA
"083830-99999",2014-05-04,NA,NA,NA
"083830-99999",2014-05-05,1.86666666666667,33.2647288016688,1012.66666666667
"083830-99999",2014-05-06,1.7,63.5208119613041,1014.66666666667
"083830-99999",2014-05-07,2.4,309.402700085254,1017.53333333333
"083830-99999",2014-05-08,3.26666666666667,283.224643121048,1018.46666666667
"083830-99999",2014-05-09,3.1,313.853581517929,1018.9
