"usaf","wban","station","ctry","st","call","latitude","longitude","elev(m)","begin","end","code","longr","latr","dist","siteAQ"
"080290","99999","SAN SEBASTIAN","SP",NA,"LESO",43.357,-1.791,4.6,1973-01-01,2021-02-08,"080290-99999",-0.0312588469032184,0.756722403787181,61.8054851441163,"es1740a"
"080270","99999","SAN SEBASTIAN/IGUELDO","SP",NA,NA,43.3,-2.033,259,1973-01-01,2021-02-08,"080270-99999",-0.0354825436930447,0.755727566113545,62.9394608903705,"es1740a"
"082860","99999","CASTELLON-ALMAZORA","SP",NA,NA,39.95,-0.067,43.5,1973-01-01,2021-02-08,"082860-99999",-0.0011693705988362,0.697259036171735,5.55344335965475,"es1834a"
"080143","99999","VALENCIA","SP",NA,"LEBT",39.583,-0.45,50,2004-05-10,2021-02-08,"080143-99999",-0.00785398163397448,0.690853677816915,57.8690776941937,"es1834a"
"082850","99999","VALENCIA VIVEROS","SP",NA,NA,39.483,-0.383,11,1973-01-01,2021-02-08,"082850-99999",-0.00668461103513828,0.689108348564921,63.9968252759208,"es1834a"
"081600","99999","ZARAGOZA AB","SP",NA,"LEZG",41.666,-1.042,263,1973-01-01,2021-02-08,"081600-99999",-0.0181863308057809,0.727208886135957,15.1915626672097,"es1836a"
"080940","99999","HUESCA-PIRINEOS","SP",NA,"LEHC",42.083,-0.333,554,1973-01-02,2021-02-08,"080940-99999",-0.00581194640914112,0.734486909116774,65.7332326448619,"es1836a"
"081570","99999","DAROCA I","SP",NA,NA,41.117,-1.417,779,1973-01-01,2021-01-28,"081570-99999",-0.0247313155007596,0.717627028542508,74.534867961213,"es1836a"
"081600","99999","ZARAGOZA AB","SP",NA,"LEZG",41.666,-1.042,263,1973-01-01,2021-02-08,"081600-99999",-0.0181863308057809,0.727208886135957,13.2815431951498,"es1837a"
"080940","99999","HUESCA-PIRINEOS","SP",NA,"LEHC",42.083,-0.333,554,1973-01-02,2021-02-08,"080940-99999",-0.00581194640914112,0.734486909116774,66.4610107981835,"es1837a"
"081570","99999","DAROCA I","SP",NA,NA,41.117,-1.417,779,1973-01-01,2021-01-28,"081570-99999",-0.0247313155007596,0.717627028542508,73.9513925061521,"es1837a"
"083600","99999","ALICANTE","SP",NA,"LEAL",38.282,-0.558,43.3,1973-01-01,2021-02-08,"083600-99999",-0.00973893722612836,0.668146944248469,14.1536984166709,"es1849a"
"083590","99999","ALICANTE","SP",NA,NA,38.367,-0.5,82,1973-01-01,2021-02-08,"083590-99999",-0.00872664625997165,0.669630474112664,22.4471050741635,"es1849a"
"084300","99999","MURCIA","SP",NA,NA,38,-1.167,62,1973-01-01,2021-02-08,"084300-99999",-0.0203679923707738,0.663225115757845,48.747046480344,"es1849a"
"082850","99999","VALENCIA VIVEROS","SP",NA,NA,39.483,-0.383,11,1973-01-01,2021-02-08,"082850-99999",-0.00668461103513828,0.689108348564921,4.46767930464794,"es1912a"
"082840","99999","VALENCIA","SP",NA,"LEVC",39.489,-0.482,68.6,1973-01-01,2021-02-08,"082840-99999",-0.00841248699461267,0.689213068320041,12.4527162501011,"es1912a"
"080143","99999","VALENCIA","SP",NA,"LEBT",39.583,-0.45,50,2004-05-10,2021-02-08,"080143-99999",-0.00785398163397448,0.690853677816915,16.7130758714576,"es1912a"
"082200","99999","MADRID/C. UNIVERSITARIA","SP",NA,NA,40.45,-3.717,669,1979-12-01,2021-02-08,"082200-99999",-0.0648738882966292,0.705985682431706,2.53369138392202,"es1938a"
"082220","99999","MADRID RETIRO","SP",NA,NA,40.417,-3.683,667,1999-04-12,2021-02-08,"082220-99999",-0.0642804763509512,0.705409723778548,2.60060780821604,"es1938a"
"082230","99999","CUATRO VIENTOS","SP",NA,"LEVS",40.371,-3.785,691,1973-07-19,2021-02-08,"082230-99999",-0.0660607121879854,0.704606872322631,11.0778912038643,"es1938a"
"082200","99999","MADRID/C. UNIVERSITARIA","SP",NA,NA,40.45,-3.717,669,1979-12-01,2021-02-08,"082200-99999",-0.0648738882966292,0.705985682431706,2.99702115955671,"es1940a"
"082220","99999","MADRID RETIRO","SP",NA,NA,40.417,-3.683,667,1999-04-12,2021-02-08,"082220-99999",-0.0642804763509512,0.705409723778548,5.44874416013721,"es1940a"
"082210","99999","BARAJAS","SP",NA,"LEMD",40.494,-3.567,609.6,1931-01-02,2021-02-08,"082210-99999",-0.0622558944186377,0.706753627302584,10.7294986189827,"es1940a"
"082220","99999","MADRID RETIRO","SP",NA,NA,40.417,-3.683,667,1999-04-12,2021-02-08,"082220-99999",-0.0642804763509512,0.705409723778548,4.68903201858723,"es1943a"
"082230","99999","CUATRO VIENTOS","SP",NA,"LEVS",40.371,-3.785,691,1973-07-19,2021-02-08,"082230-99999",-0.0660607121879854,0.704606872322631,5.82719466660377,"es1943a"
"082200","99999","MADRID/C. UNIVERSITARIA","SP",NA,NA,40.45,-3.717,669,1979-12-01,2021-02-08,"082200-99999",-0.0648738882966292,0.705985682431706,7.26229200104142,"es1943a"
"082850","99999","VALENCIA VIVEROS","SP",NA,NA,39.483,-0.383,11,1973-01-01,2021-02-08,"082850-99999",-0.00668461103513828,0.689108348564921,3.81575276400088,"es1970a"
"082840","99999","VALENCIA","SP",NA,"LEVC",39.489,-0.482,68.6,1973-01-01,2021-02-08,"082840-99999",-0.00841248699461267,0.689213068320041,8.51719675399094,"es1970a"
"080143","99999","VALENCIA","SP",NA,"LEBT",39.583,-0.45,50,2004-05-10,2021-02-08,"080143-99999",-0.00785398163397448,0.690853677816915,15.4579552969236,"es1970a"
"081840","99999","GIRONA","SP",NA,"LEGE",41.901,2.761,142.6,1973-11-29,2021-02-08,"081840-99999",0.0481885406475634,0.731310409878144,9.55908202951328,"es1999a"
"077490","99999","CAP BEAR","FR",NA,NA,42.517,3.133,86,1973-01-02,2021-02-08,"077490-99999",0.0546811654649823,0.742061638070429,65.5143207501037,"es1999a"
"081860","99999","SAN LORENZO","SP",NA,NA,41.633,2.017,1092,1973-11-08,2021-02-08,"081860-99999",0.0352032910127256,0.726632927482799,76.4842649174466,"es1999a"
"081410","99999","VALLADOLID","SP",NA,NA,41.633,-4.75,735,1973-01-01,2021-02-08,"081410-99999",-0.0829031394697306,0.726632927482799,0.852878840517969,"es2010a"
"081400","99999","VALLADOLID","SP",NA,"LEVD",41.706,-4.852,845.8,1973-01-01,2021-02-08,"081400-99999",-0.0846833753067649,0.727907017836755,12.5342729211527,"es2010a"
"082240","99999","GETAFE","SP",NA,"LEGT",40.294,-3.724,618.4,1973-01-01,2021-02-07,"082240-99999",-0.0649960613442688,0.703262968798595,2.36029698619048,"es2028a"
"082230","99999","CUATRO VIENTOS","SP",NA,"LEVS",40.371,-3.785,691,1973-07-19,2021-02-08,"082230-99999",-0.0660607121879854,0.704606872322631,8.53152749309018,"es2028a"
"082220","99999","MADRID RETIRO","SP",NA,NA,40.417,-3.683,667,1999-04-12,2021-02-08,"082220-99999",-0.0642804763509512,0.705409723778548,11.7511797244572,"es2028a"
"084820","99999","MALAGA","SP",NA,"LEMG",36.675,-4.499,15.8,1973-01-01,2021-02-08,"084820-99999",-0.0785223630472249,0.64009950316892,37.2639097956765,"es2030a"
"084950","99999","GIBRALTAR","GI",NA,"LXGB",36.151,-5.35,4.6,1958-01-01,2021-02-08,"084950-99999",-0.0933751149816966,0.63095397788847,59.2077202519404,"es2030a"
"603200","99999","CEUTA","SP",NA,NA,35.917,-5.35,88,1965-01-01,2021-02-08,"603200-99999",-0.0933751149816966,0.626869907438803,79.1921577188897,"es2030a"
"084820","99999","MALAGA","SP",NA,"LEMG",36.675,-4.499,15.8,1973-01-01,2021-02-08,"084820-99999",-0.0785223630472249,0.64009950316892,5.93561697077192,"es2031a"
"084190","99999","GRANADA","SP",NA,"LEGR",37.189,-3.777,566.9,1973-01-01,2021-02-08,"084190-99999",-0.0659210858478258,0.649070495524171,80.0202738814087,"es2031a"
"080144","99999","ARMILLA","SP",NA,"LEGA",37.133,-3.636,700.1,2004-05-25,2021-02-07,"080144-99999",-0.0634601716025138,0.648093111143054,86.1717066925754,"es2031a"
"081410","99999","VALLADOLID","SP",NA,NA,41.633,-4.75,735,1973-01-01,2021-02-08,"081410-99999",-0.0829031394697306,0.726632927482799,2.79199140688053,"es2042a"
"081400","99999","VALLADOLID","SP",NA,"LEVD",41.706,-4.852,845.8,1973-01-01,2021-02-08,"081400-99999",-0.0846833753067649,0.727907017836755,12.1733580001561,"es2042a"
"084100","99999","CORDOBA","SP",NA,"LEBA",37.842,-4.849,90.5,1973-01-01,2021-02-08,"084100-99999",-0.0846310154292051,0.660467495539694,8.26055827349951,"es2047a"
"083350","99999","HINOJOSA DEL DUQUE","SP",NA,"LEHI",38.517,-5.117,540,1973-01-01,2021-02-08,"083350-99999",-0.0893084978245498,0.672248467990656,75.4127375740741,"es2047a"
"084170","99999","JAEN","SP",NA,NA,37.783,-3.817,580,1973-02-01,2021-02-08,"084170-99999",-0.0666192175486236,0.659437751281018,85.4489509001287,"es2047a"
