"code","date","ws","wd","atmos_pres"
"082230-99999",2013-03-31,3.53958333333333,208.907720615701,1006.76666666667
"082230-99999",2013-04-01,5.98541666666667,258.677674967373,1003.9
"082230-99999",2013-04-02,5.72647058823529,242.228059220812,1010.2
"082230-99999",2013-04-03,2.1421875,152.426535141615,1003.6
"082230-99999",2013-04-04,4.859375,242.82729712572,1000.8
"082230-99999",2013-04-05,3.025,336.49875476281,1007.7
"082230-99999",2013-04-06,4.38125,300.710137922354,1019.2
"082230-99999",2013-04-07,2.928125,228.361030492985,1018.03333333333
"082230-99999",2013-04-08,4.87352941176471,237.888673521493,1012.23333333333
"082230-99999",2013-04-09,7.678125,232.992655796775,1013.36666666667
"082230-99999",2013-04-10,6.146875,230.519721122612,1017.66666666667
"082230-99999",2013-04-11,7.25294117647059,232.762148216736,1014.46666666667
"082230-99999",2013-04-12,4.165625,230.942960091717,1018.43333333333
"082230-99999",2013-04-13,0.865625,172.656396039974,1019.8
"082230-99999",2013-04-14,2.1875,107.355742053196,1018.66666666667
"082230-99999",2013-04-15,2.41875,212.778288814688,1020.16666666667
"082230-99999",2013-04-16,1.453125,233.049718662707,1020.03333333333
"082230-99999",2013-04-17,2.153125,223.057418433633,1018.13333333333
"082230-99999",2013-04-18,2.7125,233.247798455284,1017.4
"082230-99999",2013-04-19,4.203125,45.6018318315913,1019.96666666667
"082230-99999",2013-04-20,2.6875,49.0222491938698,1021.96666666667
"082230-99999",2013-04-21,1.48125,313.747746103728,1016.6
"082230-99999",2013-04-22,2.65294117647059,25.1913681452645,1015.86666666667
"082230-99999",2013-04-23,1.56176470588235,78.4949669111457,1020.1
"082230-99999",2013-04-24,1.05588235294118,6.9135213882169,1021.03333333333
"082230-99999",2013-04-25,3.89117647058824,36.4202329134075,1016.4
"082230-99999",2013-04-26,1.81875,28.6084014262645,1013.4
"082230-99999",2013-04-27,2.753125,31.9031665959678,1008.2
"082230-99999",2013-04-28,4.209375,38.9123738854692,1010.03333333333
"082230-99999",2013-04-29,2.94166666666667,45.0673371007,1009.36666666667
"082230-99999",2013-04-30,1.68125,265.815768571235,1011.63333333333
"082230-99999",2013-05-01,0.839583333333333,206.181940780267,1016.9
"082230-99999",2013-05-02,1.24270833333333,356.437775852987,1018.13333333333
"082230-99999",2013-05-03,1.14270833333333,14.9994516069101,1017.1
"082230-99999",2013-05-04,0.980208333333333,243.06970918068,1018.43333333333
"082230-99999",2013-05-05,1.3,234.770969038335,1018.3
"082230-99999",2013-05-06,4.21666666666667,243.025986411588,1019.36666666667
"082230-99999",2013-05-07,3.46354166666667,231.642766430884,1018.35
"082230-99999",2013-05-08,2.81041666666667,231.030325042137,1014.6
"082230-99999",2013-05-09,5.45520833333333,240.512687581042,1014.5
"082230-99999",2013-05-10,2.625,262.154919929175,1016.03333333333
"082230-99999",2013-05-11,1.92604166666667,285.22783128971,1015.96666666667
"082230-99999",2013-05-12,1.67395833333333,4.25534143429567,1018.76666666667
"082230-99999",2013-05-13,1.26764705882353,260.72192022554,1016.23333333333
"082230-99999",2013-05-14,2.85686274509804,172.484570702513,1008.4
"082230-99999",2013-05-15,2.23039215686275,302.317810745638,1001.2
"082230-99999",2013-05-16,4.17352941176471,250.277008448974,1002.7
"082230-99999",2013-05-17,4.0171875,238.033787662829,1000.93333333333
"082230-99999",2013-05-18,6.19125,252.826653519598,1009.7
"082230-99999",2013-05-19,4.08541666666667,241.62754694241,1016.03333333333
"082230-99999",2013-05-20,1.39583333333333,64.5560035285416,1017.63333333333
"082230-99999",2013-05-21,1.77083333333333,357.474513225116,1016.9
"082230-99999",2013-05-22,1.984375,323.069610576646,1016.63333333333
"082230-99999",2013-05-23,1.0125,296.519437423972,1015.03333333333
"082230-99999",2013-05-24,2.96041666666667,302.883665548937,1014.96666666667
"082230-99999",2013-05-25,2.01770833333333,301.294671206442,1015.2
"082230-99999",2013-05-26,3.32916666666667,145.886942043327,1013.3
"082230-99999",2013-05-27,3.78137254901961,230.301843643259,1008.56666666667
"082230-99999",2013-05-28,5.27352941176471,288.904646422523,1009.63333333333
"082230-99999",2013-05-29,6.52352941176471,288.908479593469,1013.53333333333
"082230-99999",2013-05-30,1.85588235294118,297.280952971805,1017.96666666667
"082230-99999",2013-05-31,3.196875,13.0085179546711,1018.5
"082230-99999",2013-06-01,1.8,18.2795274125333,1019.46666666667
"082230-99999",2013-06-02,2.63645833333333,48.3715242763222,1018
"082230-99999",2013-06-03,1.43039215686275,55.7125275706526,1015.4
"082230-99999",2013-06-04,2.14313725490196,232.196718547582,1010.33333333333
"082230-99999",2013-06-05,2.60392156862745,22.2250815513086,1009.73333333333
"082230-99999",2013-06-06,4.18854166666667,200.748330289648,1013.03333333333
"082230-99999",2013-06-07,4.08529411764706,224.665446716115,1014.33333333333
"082230-99999",2013-06-08,5.43229166666667,235.632854638185,1014.06666666667
"082230-99999",2013-06-09,5.26666666666667,253.265105346266,1013.53333333333
"082230-99999",2013-06-10,3.70882352941176,217.511611514658,1016.16666666667
"082230-99999",2013-06-11,2.50098039215686,246.834649883942,1017.56666666667
"082230-99999",2013-06-12,2.1,221.57888263697,1016.86666666667
"082230-99999",2013-06-13,4.13137254901961,236.553093226587,1013.8
"082230-99999",2013-06-14,4.13854166666667,234.67535034282,1012.36666666667
"082230-99999",2013-06-15,2.940625,229.62921106149,1012.13333333333
"082230-99999",2013-06-16,3.6375,214.304014586587,1008.4
"082230-99999",2013-06-17,5.665625,227.380245021664,1009.23333333333
"082230-99999",2013-06-18,4.2656862745098,231.203510189981,1011.03333333333
"082230-99999",2013-06-19,2.35098039215686,312.967574798202,1014.26666666667
"082230-99999",2013-06-20,1.59607843137255,257.175946512353,1014.66666666667
"082230-99999",2013-06-21,1.84583333333333,358.367852593505,1015.1
"082230-99999",2013-06-22,1.07291666666667,275.035852324,1018.26666666667
"082230-99999",2013-06-23,2.6,321.748395247888,1016.3
"082230-99999",2013-06-24,2.12843137254902,30.5717272421112,1019.8
"082230-99999",2013-06-25,1.45098039215686,50.5367315127285,1018.7
"082230-99999",2013-06-26,1.73235294117647,45.7603939849939,1018.2
"082230-99999",2013-06-27,1.92352941176471,61.2319766517421,1017.93333333333
"082230-99999",2013-06-28,2.225,43.1082514757476,1019.33333333333
"082230-99999",2013-06-29,2.54479166666667,66.1648202105167,1020.06666666667
"082230-99999",2013-06-30,1.028125,45.4024208270093,1016.13333333333
"082230-99999",2013-07-01,3.26770833333333,316.356020244605,1011.9
"082230-99999",2013-07-02,2.70625,214.83365494686,1012.56666666667
"082230-99999",2013-07-03,1.57745098039216,14.7738411750537,1014.36666666667
"082230-99999",2013-07-04,2.60104166666667,42.1984978455171,1016.23333333333
"082230-99999",2013-07-05,2.04166666666667,109.653070641722,1017.26666666667
"082230-99999",2013-07-06,2.01875,105.62553506829,1017.56666666667
"082230-99999",2013-07-07,1.43854166666667,111.09323080272,1016.73333333333
"082230-99999",2013-07-08,1.82291666666667,23.9972134985911,1014.9
"082230-99999",2013-07-09,2.71470588235294,194.947008995252,1012.46666666667
"082230-99999",2013-07-10,2.05,256.223902204518,1008.76666666667
"082230-99999",2013-07-11,1.43645833333333,92.3827149453205,1007.25
"082230-99999",2013-07-12,3.16354166666667,181.49190027099,1010.2
"082230-99999",2013-07-13,2.71145833333333,218.945316520759,1011.96666666667
"082230-99999",2013-07-14,1.853125,224.264776199329,1013.86666666667
"082230-99999",2013-07-15,2.12156862745098,176.485490791756,1015.73333333333
"082230-99999",2013-07-16,2.34901960784314,239.306660893677,1014.96666666667
"082230-99999",2013-07-17,2.43333333333333,235.409934797442,1016.06666666667
"082230-99999",2013-07-18,2.13958333333333,358.683529326563,1014.46666666667
"082230-99999",2013-07-19,2.73020833333333,160.471598855386,1010.96666666667
"082230-99999",2013-07-20,2.40625,161.275065143179,1010.03333333333
"082230-99999",2013-07-21,2.92864583333333,62.7995133891951,1013.66666666667
"082230-99999",2013-07-22,2.25444444444444,151.825010585132,1012.96666666667
"082230-99999",2013-07-23,3.96875,230.974889753199,1011.63333333333
"082230-99999",2013-07-24,2.921875,220.638385641805,1013.2
"082230-99999",2013-07-25,3.05729166666667,221.032741890723,1010.8
"082230-99999",2013-07-26,3.53854166666667,209.735128948732,1008.46666666667
"082230-99999",2013-07-27,4.69479166666667,228.149294455965,1010.36666666667
"082230-99999",2013-07-28,5.778125,234.682707423799,1013.53333333333
"082230-99999",2013-07-29,1.8125,203.557649781206,1021.03333333333
"082230-99999",2013-07-30,0.917708333333333,139.772804450315,1019.96666666667
"082230-99999",2013-07-31,2.88333333333333,133.704416594079,1013.33333333333
"082230-99999",2013-08-01,3.00104166666667,196.859181202259,1009.8
"082230-99999",2013-08-02,4.44583333333333,221.481625308666,1012.1
"082230-99999",2013-08-03,3.26354166666667,230.861664664262,1014.16666666667
"082230-99999",2013-08-04,2.046875,212.758229240025,1015.36666666667
"082230-99999",2013-08-05,3.52916666666667,224.444556809762,1012.43333333333
"082230-99999",2013-08-06,4.43958333333333,233.192819671688,1010.76666666667
"082230-99999",2013-08-07,3.95588235294118,273.344678917554,1009.1
"082230-99999",2013-08-08,1.890625,50.9260850058447,1017.36666666667
"082230-99999",2013-08-09,0.914583333333333,40.1294742928998,1020.36666666667
"082230-99999",2013-08-10,1.23645833333333,43.6511764065352,1016.83333333333
"082230-99999",2013-08-11,1.490625,178.096247401505,1013.53333333333
"082230-99999",2013-08-12,2.70520833333333,74.2624351650914,1010.93333333333
"082230-99999",2013-08-13,1.45882352941176,62.8878723516354,1012.56666666667
"082230-99999",2013-08-14,1.42352941176471,115.492151447367,1013.76666666667
"082230-99999",2013-08-15,1.86666666666667,65.0670586385074,1013.8
"082230-99999",2013-08-16,3.49270833333333,222.326335428114,1012.93333333333
"082230-99999",2013-08-17,1.509375,206.274176020731,1013.4
"082230-99999",2013-08-18,1.45625,159.940557475111,1013.7
"082230-99999",2013-08-19,1.68333333333333,214.777158892311,1014.46666666667
"082230-99999",2013-08-20,1.565625,318.065375131565,1016
"082230-99999",2013-08-21,3.01666666666667,204.20096485891,1014
"082230-99999",2013-08-22,3.09479166666667,222.239245592297,1010.96666666667
"082230-99999",2013-08-23,1.20625,117.219481988236,1010.3
"082230-99999",2013-08-24,1.421875,37.3553338172103,1011.03333333333
"082230-99999",2013-08-25,2.01979166666667,347.75098416907,1009.73333333333
"082230-99999",2013-08-26,2.15294117647059,42.1534134868893,1007.13333333333
"082230-99999",2013-08-27,1.76176470588235,333.961804267471,1010.46666666667
"082230-99999",2013-08-28,2.57450980392157,51.5924030736303,1013.16666666667
"082230-99999",2013-08-29,2.42696078431373,80.9479423959951,1016.56666666667
"082230-99999",2013-08-30,1.28333333333333,51.6852192092316,1017.5
"082230-99999",2013-08-31,0.885416666666667,139.535169106928,1018.8
"082230-99999",2013-09-01,1.32291666666667,48.3258182126623,1018.63333333333
"082230-99999",2013-09-02,1.37352941176471,138.163935193187,1019.36666666667
"082230-99999",2013-09-03,1.5156862745098,126.576906617214,1018.83333333333
"082230-99999",2013-09-04,2.45294117647059,126.827699570736,1015.86666666667
"082230-99999",2013-09-05,2.72291666666667,123.088203107124,1011.83333333333
"082230-99999",2013-09-06,3.178125,237.345027030322,1010.56666666667
"082230-99999",2013-09-07,3.24375,227.140254688886,1012
"082230-99999",2013-09-08,2.671875,234.714179449419,1017.8
"082230-99999",2013-09-09,1.40729166666667,357.127905076655,1020.83333333333
"082230-99999",2013-09-10,1.16875,204.983504266657,1016.83333333333
"082230-99999",2013-09-11,2.23958333333333,38.0524209725357,1018.03333333333
"082230-99999",2013-09-12,0.733333333333333,48.5885394343868,1019.13333333333
"082230-99999",2013-09-13,1.07291666666667,152.323183847662,1019.46666666667
"082230-99999",2013-09-14,1.72604166666667,199.44152548099,1016.86666666667
"082230-99999",2013-09-15,1.803125,317.350414474817,1013.1
"082230-99999",2013-09-16,1.56274509803922,238.252632424551,1011.4
"082230-99999",2013-09-17,1.41274509803922,276.17169181727,1011.36666666667
"082230-99999",2013-09-18,1.91354166666667,311.958233620361,1012.9
"082230-99999",2013-09-19,0.61875,8.84864060681561,1014.6
"082230-99999",2013-09-20,1.103125,40.2651671669285,1017.23333333333
"082230-99999",2013-09-21,1.12395833333333,68.9985060311566,1019.56666666667
"082230-99999",2013-09-22,1.10625,136.85827140289,1020.26666666667
"082230-99999",2013-09-23,1.46145833333333,154.270614898827,1016.56666666667
"082230-99999",2013-09-24,1.33333333333333,226.585592081231,1013.53333333333
"082230-99999",2013-09-25,2.175,204.145435455426,1011.16666666667
"082230-99999",2013-09-26,1.06145833333333,154.314123711149,1011.56666666667
"082230-99999",2013-09-27,4.00104166666667,187.23225537511,1010.23333333333
"082230-99999",2013-09-28,4.990625,205.706146998123,1007.43333333333
"082230-99999",2013-09-29,6.43541666666667,233.702004907494,1009.9
"082230-99999",2013-09-30,2.946875,210.539960876046,1009.26666666667
"082230-99999",2013-10-01,5.50104166666667,226.194412515679,1010.86666666667
"082230-99999",2013-10-02,1.12760416666667,139.381947723266,1009.86666666667
"082230-99999",2013-10-03,2.46875,208.658316097898,1010.96666666667
"082230-99999",2013-10-04,4.16479166666667,239.910032551197,1015.43333333333
"082230-99999",2013-10-05,0.560416666666667,102.623007352664,1021.5
"082230-99999",2013-10-06,1.58854166666667,49.3633825420491,1021.83333333333
"082230-99999",2013-10-07,0.642708333333333,12.9041844776597,1020.46666666667
"082230-99999",2013-10-08,0.336458333333333,111.037253155924,1020.66666666667
"082230-99999",2013-10-09,0.673958333333333,5.87703244713155,1019.06666666667
"082230-99999",2013-10-10,1.965625,259.904227940177,1014.86666666667
"082230-99999",2013-10-11,1.86979166666667,250.834827217415,1012.43333333333
"082230-99999",2013-10-12,2.23645833333333,232.240253586426,1016.96666666667
"082230-99999",2013-10-13,2.35416666666667,224.930807889106,1020.5
"082230-99999",2013-10-14,1.778125,220.513007210795,1020.4
"082230-99999",2013-10-15,3.05686274509804,235.740986152183,1020.2
"082230-99999",2013-10-16,0.947549019607843,236.307275253085,1020.9
"082230-99999",2013-10-17,0.480208333333333,20.7190642559788,1017.2
"082230-99999",2013-10-18,1.74270833333333,199.57686318409,1013.66666666667
"082230-99999",2013-10-19,2.51875,215.581966671322,1015.73333333333
"082230-99999",2013-10-20,4.14375,222.169841411376,1018.5
"082230-99999",2013-10-21,1.2,171.238145186247,1016.26666666667
"082230-99999",2013-10-22,3.884375,167.935541857184,1010.46666666667
"082230-99999",2013-10-23,4.053125,222.603045206617,1015.66666666667
"082230-99999",2013-10-24,3.8640625,155.591973484903,1013.5
"082230-99999",2013-10-25,1.48854166666667,150.349454053663,1012.76666666667
"082230-99999",2013-10-26,2.08541666666667,201.886021694898,1018.5
"082230-99999",2013-10-27,0.998809523809524,183.562470439918,1023.86666666667
"082230-99999",2013-10-28,2.42291666666667,238.34632311512,1018.3
"082230-99999",2013-10-29,1.85208333333333,352.440556342837,1021.4
"082230-99999",2013-10-30,0.694791666666667,326.197803785897,1023.53333333333
"082230-99999",2013-10-31,0.555952380952381,243.487012482069,1024.6
"082230-99999",2013-11-01,1.59285714285714,234.964154111778,1023.76666666667
"082230-99999",2013-11-02,2.34166666666667,221.620255485385,1020.36666666667
"082230-99999",2013-11-03,1.17738095238095,227.467152868706,1020.6
"082230-99999",2013-11-04,7.47261904761905,238.140737299371,1014.66666666667
"082230-99999",2013-11-05,5.22738095238095,280.32460014903,1017.46666666667
"082230-99999",2013-11-06,1.35119047619048,224.418810210063,1020.5
"082230-99999",2013-11-07,1.25238095238095,268.230679680237,1020.23333333333
"082230-99999",2013-11-08,3.66666666666667,237.968957362783,1019.76666666667
"082230-99999",2013-11-09,2.68095238095238,268.745657105335,1025.33333333333
"082230-99999",2013-11-10,3.67261904761905,293.650816571103,1027.13333333333
"082230-99999",2013-11-11,0.827380952380952,13.5570631633198,1024.93333333333
"082230-99999",2013-11-12,0.914444444444445,56.8567614519972,1021.66666666667
"082230-99999",2013-11-13,2.84880952380952,36.5657861818597,1021.56666666667
"082230-99999",2013-11-14,1,38.812139382946,1026.63333333333
"082230-99999",2013-11-15,4.675,354.944683422445,1022.5
"082230-99999",2013-11-16,1.99404761904762,15.3566538081937,1019.8
"082230-99999",2013-11-17,1.40238095238095,226.056330270469,1015.13333333333
"082230-99999",2013-11-18,2.24880952380952,295.61175160324,1009.1
"082230-99999",2013-11-19,2.36190476190476,332.643512850578,1013.16666666667
"082230-99999",2013-11-20,1.93214285714286,298.3966625132,1020.73333333333
"082230-99999",2013-11-21,6.24880952380952,272.260687222782,1012.66666666667
"082230-99999",2013-11-22,2.83333333333333,334.017079309535,1011.96666666667
"082230-99999",2013-11-23,1.08690476190476,13.563389731801,1016.2
"082230-99999",2013-11-24,2.04047619047619,19.2703657918559,1017.86666666667
"082230-99999",2013-11-25,0.960714285714286,17.704300334903,1023.1
"082230-99999",2013-11-26,2.83333333333333,50.2735314064161,1024.93333333333
"082230-99999",2013-11-27,2.69583333333333,47.6957987404518,1024.16666666667
"082230-99999",2013-11-28,1.471875,46.0119441941784,1029.06666666667
"082230-99999",2013-11-29,0.452380952380952,318.131051047702,1029.06666666667
"082230-99999",2013-11-30,1.3952380952381,313.410075871346,1021.96666666667
"082230-99999",2013-12-01,1.92857142857143,42.1893732006996,1020.33333333333
"082230-99999",2013-12-02,0.595238095238095,67.6696844746034,1022.4
"082230-99999",2013-12-03,0.866666666666667,77.9207760033505,1027.13333333333
"082230-99999",2013-12-04,0.339285714285714,23.9467517832024,1028.66666666667
"082230-99999",2013-12-05,0.435714285714286,238.687924241109,1028.7
"082230-99999",2013-12-06,0.710714285714286,37.104309348016,1027.36666666667
"082230-99999",2013-12-07,0.446428571428571,185.36002654447,1025.83333333333
"082230-99999",2013-12-08,0.321428571428571,126.011470373039,1028.03333333333
"082230-99999",2013-12-09,0.78452380952381,51.8508654585955,1031.93333333333
"082230-99999",2013-12-10,0.746428571428571,45.1532331319881,1032.46666666667
"082230-99999",2013-12-11,1.58928571428571,44.5986111117882,1032.36666666667
"082230-99999",2013-12-12,0.753571428571429,197.332993913619,1031.3
"082230-99999",2013-12-13,0.267857142857143,230.11470217117,1028.56666666667
"082230-99999",2013-12-14,1.41547619047619,47.9627063720563,1032.93333333333
"082230-99999",2013-12-15,0.622619047619048,33.1802123326067,1033.66666666667
"082230-99999",2013-12-16,1.82142857142857,77.6089216353802,1029.5
"082230-99999",2013-12-17,0.775,83.7264810822369,1029.2
"082230-99999",2013-12-18,1.29285714285714,198.762395769418,1026.6
"082230-99999",2013-12-19,3.88928571428571,256.484378533908,1016.73333333333
"082230-99999",2013-12-20,3.45119047619048,8.24363680449429,1029.06666666667
"082230-99999",2013-12-21,0.255952380952381,21.3341313880081,1034.9
"082230-99999",2013-12-22,0.485714285714286,243.085591988294,1033.1
"082230-99999",2013-12-23,1.40357142857143,201.171086189847,1027.76666666667
"082230-99999",2013-12-24,5.37797619047619,189.540555155664,1010.7
"082230-99999",2013-12-25,6.575,246.40384346816,1001.2
"082230-99999",2013-12-26,5.24166666666667,248.903522301536,1016.83333333333
"082230-99999",2013-12-27,4.80952380952381,209.849429954607,1015.4
"082230-99999",2013-12-28,5.55357142857143,285.840645238936,1016.73333333333
"082230-99999",2013-12-29,1.3047619047619,243.303289061352,1029.83333333333
"082230-99999",2013-12-30,0.727380952380952,213.829529367988,1030.53333333333
"082230-99999",2013-12-31,2.55,226.236578465144,1023.33333333333
"082230-99999",2014-01-01,2.62142857142857,201.361067691642,1018.45
"082230-99999",2014-01-02,4.61071428571429,211.583055201953,1015.06666666667
"082230-99999",2014-01-03,4.93095238095238,225.142994461101,1018.8
"082230-99999",2014-01-04,9.11071428571429,246.31610845818,1014.6
"082230-99999",2014-01-05,4.89761904761905,227.009152333119,1023.63333333333
"082230-99999",2014-01-06,2.48690476190476,206.55276216813,1020.8
"082230-99999",2014-01-07,1.1952380952381,122.271720157241,1021.26666666667
"082230-99999",2014-01-08,0.653571428571429,25.4847534062092,1022.73333333333
"082230-99999",2014-01-09,0.472222222222222,9.34531568874054,1021.03333333333
"082230-99999",2014-01-10,0.422619047619048,24.7275088378209,1016.16666666667
"082230-99999",2014-01-11,0.40952380952381,210.080300512869,1019.36666666667
"082230-99999",2014-01-12,0.244047619047619,238.198590513648,1025.56666666667
"082230-99999",2014-01-13,3.73333333333333,282.444050736964,1021.5
"082230-99999",2014-01-14,7.01904761904762,239.095316414646,1016.13333333333
"082230-99999",2014-01-15,3.16904761904762,226.809561483838,1016.63333333333
"082230-99999",2014-01-16,6.03095238095238,230.570820404177,1010.53333333333
"082230-99999",2014-01-17,4.13452380952381,150.356962015068,1004.33333333333
"082230-99999",2014-01-18,2.36666666666667,244.861475633157,996.933333333333
"082230-99999",2014-01-19,2.65714285714286,299.157532476142,1000.86666666667
"082230-99999",2014-01-20,5.43095238095238,275.909349220653,1017.33333333333
"082230-99999",2014-01-21,3.93928571428571,223.834237514945,1018.86666666667
"082230-99999",2014-01-22,3.69761904761905,286.146258671627,1014.13333333333
"082230-99999",2014-01-23,0.938095238095238,307.143481725456,1026.26666666667
"082230-99999",2014-01-24,4.42142857142857,288.69246199839,1026.7
"082230-99999",2014-01-25,5.74761904761905,307.469249858643,1025.16666666667
"082230-99999",2014-01-26,3.48095238095238,241.766647857907,1023.5
"082230-99999",2014-01-27,8.56785714285714,278.592927681956,1014.73333333333
"082230-99999",2014-01-28,8.40952380952381,236.263919323767,1008.26666666667
"082230-99999",2014-01-29,5.40357142857143,283.023653659792,1000.13333333333
