Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,23.0000000000,µg/m3,2014-05-11 00:00:00 +01:00,2014-05-12 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,6.0000000000,µg/m3,2014-11-30 00:00:00 +01:00,2014-12-01 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,21.0000000000,µg/m3,2014-05-12 00:00:00 +01:00,2014-05-13 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,,µg/m3,2014-04-27 00:00:00 +01:00,2014-04-28 00:00:00 +01:00,-1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,,µg/m3,2014-04-28 00:00:00 +01:00,2014-04-29 00:00:00 +01:00,-1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,28.0000000000,µg/m3,2014-11-26 00:00:00 +01:00,2014-11-27 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,21.0000000000,µg/m3,2014-05-08 00:00:00 +01:00,2014-05-09 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,,µg/m3,2014-12-11 00:00:00 +01:00,2014-12-12 00:00:00 +01:00,-1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,40.0000000000,µg/m3,2014-12-14 00:00:00 +01:00,2014-12-15 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,12.0000000000,µg/m3,2014-12-15 00:00:00 +01:00,2014-12-16 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,66.0000000000,µg/m3,2014-11-24 00:00:00 +01:00,2014-11-25 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,26.0000000000,µg/m3,2014-12-19 00:00:00 +01:00,2014-12-20 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,,µg/m3,2014-12-09 00:00:00 +01:00,2014-12-10 00:00:00 +01:00,-1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,,µg/m3,2014-12-10 00:00:00 +01:00,2014-12-11 00:00:00 +01:00,-1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,,µg/m3,2014-12-05 00:00:00 +01:00,2014-12-06 00:00:00 +01:00,-1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,10.0000000000,µg/m3,2014-11-29 00:00:00 +01:00,2014-11-30 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,13.0000000000,µg/m3,2014-12-03 00:00:00 +01:00,2014-12-04 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,,µg/m3,2014-12-30 00:00:00 +01:00,2014-12-31 00:00:00 +01:00,-1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,,µg/m3,2014-12-28 00:00:00 +01:00,2014-12-29 00:00:00 +01:00,-1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,38.0000000000,µg/m3,2014-12-24 00:00:00 +01:00,2014-12-25 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,11.0000000000,µg/m3,2014-12-17 00:00:00 +01:00,2014-12-18 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,26.0000000000,µg/m3,2014-06-10 00:00:00 +01:00,2014-06-11 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,24.0000000000,µg/m3,2014-06-03 00:00:00 +01:00,2014-06-04 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,,µg/m3,2014-05-27 00:00:00 +01:00,2014-05-28 00:00:00 +01:00,-1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,,µg/m3,2014-05-29 00:00:00 +01:00,2014-05-30 00:00:00 +01:00,-1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,,µg/m3,2014-06-25 00:00:00 +01:00,2014-06-26 00:00:00 +01:00,-1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,,µg/m3,2014-06-29 00:00:00 +01:00,2014-06-30 00:00:00 +01:00,-1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,20.0000000000,µg/m3,2014-07-10 00:00:00 +01:00,2014-07-11 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,20.0000000000,µg/m3,2014-07-14 00:00:00 +01:00,2014-07-15 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,,µg/m3,2014-08-12 00:00:00 +01:00,2014-08-13 00:00:00 +01:00,-1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,52.0000000000,µg/m3,2014-08-02 00:00:00 +01:00,2014-08-03 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,21.0000000000,µg/m3,2014-07-27 00:00:00 +01:00,2014-07-28 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,,µg/m3,2014-08-21 00:00:00 +01:00,2014-08-22 00:00:00 +01:00,-1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,,µg/m3,2014-06-24 00:00:00 +01:00,2014-06-25 00:00:00 +01:00,-1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,,µg/m3,2014-08-16 00:00:00 +01:00,2014-08-17 00:00:00 +01:00,-1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,,µg/m3,2014-06-19 00:00:00 +01:00,2014-06-20 00:00:00 +01:00,-1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,32.0000000000,µg/m3,2014-08-22 00:00:00 +01:00,2014-08-23 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,30.0000000000,µg/m3,2014-06-08 00:00:00 +01:00,2014-06-09 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,21.0000000000,µg/m3,2014-08-30 00:00:00 +01:00,2014-08-31 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,18.0000000000,µg/m3,2014-08-31 00:00:00 +01:00,2014-09-01 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,22.0000000000,µg/m3,2014-06-17 00:00:00 +01:00,2014-06-18 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,24.0000000000,µg/m3,2014-05-20 00:00:00 +01:00,2014-05-21 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,17.0000000000,µg/m3,2014-05-17 00:00:00 +01:00,2014-05-18 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,24.0000000000,µg/m3,2014-09-27 00:00:00 +01:00,2014-09-28 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,17.0000000000,µg/m3,2014-05-16 00:00:00 +01:00,2014-05-17 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,12.0000000000,µg/m3,2014-09-30 00:00:00 +01:00,2014-10-01 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,19.0000000000,µg/m3,2014-09-29 00:00:00 +01:00,2014-09-30 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,,µg/m3,2014-09-11 00:00:00 +01:00,2014-09-12 00:00:00 +01:00,-1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,27.0000000000,µg/m3,2014-05-30 00:00:00 +01:00,2014-05-31 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,18.0000000000,µg/m3,2014-05-31 00:00:00 +01:00,2014-06-01 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,,µg/m3,2014-09-14 00:00:00 +01:00,2014-09-15 00:00:00 +01:00,-1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,,µg/m3,2014-05-25 00:00:00 +01:00,2014-05-26 00:00:00 +01:00,-1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,19.0000000000,µg/m3,2014-09-23 00:00:00 +01:00,2014-09-24 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,,µg/m3,2014-05-23 00:00:00 +01:00,2014-05-24 00:00:00 +01:00,-1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,25.0000000000,µg/m3,2014-10-05 00:00:00 +01:00,2014-10-06 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,,µg/m3,2014-10-11 00:00:00 +01:00,2014-10-12 00:00:00 +01:00,-1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,,µg/m3,2014-10-15 00:00:00 +01:00,2014-10-16 00:00:00 +01:00,-1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,,µg/m3,2014-10-13 00:00:00 +01:00,2014-10-14 00:00:00 +01:00,-1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,,µg/m3,2014-10-12 00:00:00 +01:00,2014-10-13 00:00:00 +01:00,-1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,24.0000000000,µg/m3,2014-10-29 00:00:00 +01:00,2014-10-30 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,,µg/m3,2014-11-13 00:00:00 +01:00,2014-11-14 00:00:00 +01:00,-1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,7.0000000000,µg/m3,2014-11-15 00:00:00 +01:00,2014-11-16 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,,µg/m3,2014-01-03 00:00:00 +01:00,2014-01-04 00:00:00 +01:00,-1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,17.0000000000,µg/m3,2014-11-02 00:00:00 +01:00,2014-11-03 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,,µg/m3,2014-05-01 00:00:00 +01:00,2014-05-02 00:00:00 +01:00,-1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,0.0000000000,µg/m3,2014-01-07 00:00:00 +01:00,2014-01-08 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,,µg/m3,2014-01-09 00:00:00 +01:00,2014-01-10 00:00:00 +01:00,-1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,45.0000000000,µg/m3,2014-04-23 00:00:00 +01:00,2014-04-24 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,,µg/m3,2014-01-08 00:00:00 +01:00,2014-01-09 00:00:00 +01:00,-1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,19.0000000000,µg/m3,2014-01-15 00:00:00 +01:00,2014-01-16 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,27.0000000000,µg/m3,2014-04-20 00:00:00 +01:00,2014-04-21 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,,µg/m3,2014-01-13 00:00:00 +01:00,2014-01-14 00:00:00 +01:00,-1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,15.0000000000,µg/m3,2014-01-17 00:00:00 +01:00,2014-01-18 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,30.0000000000,µg/m3,2014-01-16 00:00:00 +01:00,2014-01-17 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,8.0000000000,µg/m3,2014-01-24 00:00:00 +01:00,2014-01-25 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,7.0000000000,µg/m3,2014-01-25 00:00:00 +01:00,2014-01-26 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,4.0000000000,µg/m3,2014-01-20 00:00:00 +01:00,2014-01-21 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,6.0000000000,µg/m3,2014-01-19 00:00:00 +01:00,2014-01-20 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,14.0000000000,µg/m3,2014-01-29 00:00:00 +01:00,2014-01-30 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,,µg/m3,2014-01-30 00:00:00 +01:00,2014-01-31 00:00:00 +01:00,-1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,19.0000000000,µg/m3,2014-04-07 00:00:00 +01:00,2014-04-08 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,,µg/m3,2014-03-03 00:00:00 +01:00,2014-03-04 00:00:00 +01:00,-1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,,µg/m3,2014-03-02 00:00:00 +01:00,2014-03-03 00:00:00 +01:00,-1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,30.0000000000,µg/m3,2014-03-08 00:00:00 +01:00,2014-03-09 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES210A,STA_ES1849A,ES1849A,SP_03065007_10_M,SPP_03065007_10_M.1,SAM_03065007_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,,µg/m3,2014-03-07 00:00:00 +01:00,2014-03-08 00:00:00 +01:00,-1,1
