"code","date","ws","wd"
"083830-99999",2013-01-10,1.53333333333333,14.2128021817581
"083830-99999",2013-01-11,1.36666666666667,342.316257211151
"083830-99999",2013-01-12,NA,NA
"083830-99999",2013-01-13,NA,NA
"083830-99999",2013-01-14,2.06666666666667,314.980591984835
"083830-99999",2013-01-15,1.2,339.076813898091
"083830-99999",2013-01-16,3.26666666666667,254.815450530974
"083830-99999",2013-01-17,3.26666666666667,278.422166055067
"083830-99999",2013-01-18,3.06666666666667,230.243371558575
"083830-99999",2013-01-19,NA,NA
"083830-99999",2013-01-20,NA,NA
"083830-99999",2013-01-21,2.06666666666667,283.003482551398
"083830-99999",2013-01-22,4.63333333333333,260.75009952778
"083830-99999",2013-01-23,3.43333333333333,276.994552926691
"083830-99999",2013-01-24,2.73333333333333,263.417206502453
"083830-99999",2013-01-25,2.2,222.821252233523
"083830-99999",2013-01-26,NA,NA
"083830-99999",2013-01-27,NA,NA
"083830-99999",2013-01-28,1.7,348.674165523095
"083830-99999",2013-01-29,1.55,44.3952642384291
"083830-99999",2013-01-30,2.1,40
"083830-99999",2013-01-31,1,30
"083830-99999",2013-02-01,1,305
"083830-99999",2013-02-02,NA,NA
"083830-99999",2013-02-03,NA,NA
"083830-99999",2013-02-04,2.3,39.7653859623994
"083830-99999",2013-02-05,0.5,250
"083830-99999",2013-02-06,2.85,307.343276240678
"083830-99999",2013-02-07,2.05,12.6871615304601
"083830-99999",2013-02-08,2.05,348.432900957011
"083830-99999",2013-02-09,NA,NA
"083830-99999",2013-02-10,NA,NA
"083830-99999",2013-02-11,3.35,289.040068362072
"083830-99999",2013-02-12,2.05,357.18541686949
"083830-99999",2013-02-13,2.43333333333333,280
"083830-99999",2013-02-14,1.05,30
"083830-99999",2013-02-15,0.75,350
"083830-99999",2013-02-16,NA,NA
"083830-99999",2013-02-17,NA,NA
"083830-99999",2013-02-18,1.25,324.163448021355
"083830-99999",2013-02-19,1.8,3.89788624801397
"083830-99999",2013-02-20,1.8,272.038822389146
"083830-99999",2013-02-21,4.4,200
"083830-99999",2013-02-22,4.65,224.476930203157
"083830-99999",2013-02-23,NA,NA
"083830-99999",2013-02-24,NA,NA
"083830-99999",2013-02-25,2.05,77.7310934472861
"083830-99999",2013-02-26,2.05,36.3446321852397
"083830-99999",2013-02-27,1.16666666666667,4.51626541164587
"083830-99999",2013-02-28,NA,NA
"083830-99999",2013-03-01,1.7,320.138795172472
"083830-99999",2013-03-02,NA,NA
"083830-99999",2013-03-03,NA,NA
"083830-99999",2013-03-04,4.3,97.6133993115879
"083830-99999",2013-03-05,5.5,160.974377570051
"083830-99999",2013-03-06,4.96666666666667,230
"083830-99999",2013-03-07,7.03333333333333,202.578799521635
"083830-99999",2013-03-08,5.83333333333333,194.398494357922
"083830-99999",2013-03-09,NA,NA
"083830-99999",2013-03-10,NA,NA
"083830-99999",2013-03-11,4.9,233.670330487147
"083830-99999",2013-03-12,4.13333333333333,213.319767028115
"083830-99999",2013-03-13,2.93333333333333,309.227812333645
"083830-99999",2013-03-14,2.1,300
"083830-99999",2013-03-15,1.7,63.8695997494384
"083830-99999",2013-03-16,NA,NA
"083830-99999",2013-03-17,NA,NA
"083830-99999",2013-03-18,1.33333333333333,359.627725160032
"083830-99999",2013-03-19,3.63333333333333,147.183176288655
"083830-99999",2013-03-20,2.6,289.355091002571
"083830-99999",2013-03-21,2.03333333333333,68.493185674665
"083830-99999",2013-03-22,2.9,169.399270913017
"083830-99999",2013-03-23,NA,NA
"083830-99999",2013-03-24,NA,NA
"083830-99999",2013-03-25,2.6,212.049908637258
"083830-99999",2013-03-26,4.8,218.199249205917
"083830-99999",2013-03-27,4.46666666666667,228.128104943753
"083830-99999",2013-03-28,NA,NA
"083830-99999",2013-03-29,NA,NA
"083830-99999",2013-03-30,NA,NA
"083830-99999",2013-03-31,NA,NA
"083830-99999",2013-04-01,3.76666666666667,242.029182519782
"083830-99999",2013-04-02,3.43333333333333,228.014505460702
"083830-99999",2013-04-03,2.03333333333333,230
"083830-99999",2013-04-04,2.73333333333333,134.009354391618
"083830-99999",2013-04-05,3.6,300
"083830-99999",2013-04-06,NA,NA
"083830-99999",2013-04-07,NA,NA
"083830-99999",2013-04-08,2.06666666666667,290
"083830-99999",2013-04-09,2.23333333333333,218.531299112829
