"code","date","ws","wd"
"080270-99999",2013-04-14,8.6125,157.508213920719
"080270-99999",2013-04-15,2.5875,321.986453717463
"080270-99999",2013-04-16,1.6625,337.363516571909
"080270-99999",2013-04-17,4.75,202.0321965083
"080270-99999",2013-04-18,2.3375,312.833063808925
"080270-99999",2013-04-19,4.1125,359.40504483678
"080270-99999",2013-04-20,2.85,0.519954366451393
"080270-99999",2013-04-21,2.25,327.527480068791
"080270-99999",2013-04-22,2.8875,332.379869537646
"080270-99999",2013-04-23,2.075,338.589309413196
"080270-99999",2013-04-24,3.675,129.396936536196
"080270-99999",2013-04-25,4.6375,152.44169226399
"080270-99999",2013-04-26,5.725,317.875776650717
"080270-99999",2013-04-27,5.275,327.630526657599
"080270-99999",2013-04-28,3.925,351.547595674462
"080270-99999",2013-04-29,4.1875,15.9733512823669
"080270-99999",2013-04-30,3.6,269.840098907267
"080270-99999",2013-05-01,1.7375,252.091096006532
"080270-99999",2013-05-02,3.9875,265.580620880353
"080270-99999",2013-05-03,4.0875,282.147972577721
"080270-99999",2013-05-04,2.1875,357.170849867111
"080270-99999",2013-05-05,1.6,355.166717844297
"080270-99999",2013-05-06,2.4625,165.089770389802
"080270-99999",2013-05-07,1.8,46.807780475358
"080270-99999",2013-05-08,1.975,202.742973972609
"080270-99999",2013-05-09,2.9625,357.448301773268
"080270-99999",2013-05-10,2.725,308.797997307822
"080270-99999",2013-05-11,3.0375,314.343447098267
"080270-99999",2013-05-12,3.35,308.459712724409
"080270-99999",2013-05-13,1.775,359.678741877572
"080270-99999",2013-05-14,1.9875,325.308008655705
"080270-99999",2013-05-15,4.05,301.198979648498
"080270-99999",2013-05-16,3.925,275.244616158352
"080270-99999",2013-05-17,3.0625,159.123420625744
"080270-99999",2013-05-18,5.9,241.09978027695
"080270-99999",2013-05-19,4.4375,282.09785396409
"080270-99999",2013-05-20,3.1,298.743597320222
"080270-99999",2013-05-21,3.8625,277.62772761291
"080270-99999",2013-05-22,6.55,305.411126740036
"080270-99999",2013-05-23,7.575,318.815935061987
"080270-99999",2013-05-24,6.95,314.708131092577
"080270-99999",2013-05-25,5.2875,315.410590962419
"080270-99999",2013-05-26,2.95,44.0729533617614
"080270-99999",2013-05-27,2.2375,311.058773988368
"080270-99999",2013-05-28,6.6375,284.048052465422
"080270-99999",2013-05-29,6.425,256.189836757359
"080270-99999",2013-05-30,9.3625,289.457940489915
"080270-99999",2013-05-31,10.1625,307.764827398604
"080270-99999",2013-06-01,6.6875,311.065677453988
"080270-99999",2013-06-02,5.2,307.64907436095
"080270-99999",2013-06-03,3.35,300.12616142653
"080270-99999",2013-06-04,2.4625,292.343713371506
"080270-99999",2013-06-05,1.55,45.0655638143491
"080270-99999",2013-06-06,3.5875,226.676076474854
"080270-99999",2013-06-07,1.4625,334.661970463747
"080270-99999",2013-06-08,2.8375,252.881026382879
"080270-99999",2013-06-09,8.07142857142857,296.147319802435
"080270-99999",2013-06-10,2.625,320.596051390664
"080270-99999",2013-06-11,1.6625,5.04275590349787
"080270-99999",2013-06-12,2.625,305.578780538502
"080270-99999",2013-06-13,2.0375,359.262632245737
"080270-99999",2013-06-14,2.1875,328.526271651041
"080270-99999",2013-06-15,1.4,1.33450108287718
"080270-99999",2013-06-16,1.8625,311.489384787752
"080270-99999",2013-06-17,3.225,313.644659890539
"080270-99999",2013-06-18,2.95,357.583187813054
"080270-99999",2013-06-19,4.0375,269.198060906897
"080270-99999",2013-06-20,3.7375,253.991761131479
"080270-99999",2013-06-21,2.6375,278.580691387799
"080270-99999",2013-06-22,2.0375,302.950041637733
"080270-99999",2013-06-23,4.225,307.596165529191
"080270-99999",2013-06-24,3.0875,333.387133314383
"080270-99999",2013-06-25,2.0625,351.538689255188
"080270-99999",2013-06-26,2.8,340.306427849765
"080270-99999",2013-06-27,3.525,303.013150700473
"080270-99999",2013-06-28,2.825,308.703496771274
"080270-99999",2013-06-29,1.95,298.419502462154
"080270-99999",2013-06-30,1.1375,7.13413484368803
"080270-99999",2013-07-01,2.05,292.64500638754
"080270-99999",2013-07-02,1.8,319.297700685573
"080270-99999",2013-07-03,3.6625,298.364330206429
"080270-99999",2013-07-04,2.05,350.31769042757
"080270-99999",2013-07-05,1.225,353.994805653745
"080270-99999",2013-07-06,1.925,308.220075787644
"080270-99999",2013-07-07,1.8125,292.481343728197
"080270-99999",2013-07-08,1.7375,320.29252702399
"080270-99999",2013-07-09,1.475,322.001130178012
"080270-99999",2013-07-10,2.05,315.622360362714
"080270-99999",2013-07-11,1.52857142857143,328.890034652697
"080270-99999",2013-07-12,1.975,3.9841359556413
"080270-99999",2013-07-13,2.0625,315.52070711029
"080270-99999",2013-07-14,2.7,303.277261019647
"080270-99999",2013-07-15,1.675,313.613676132773
"080270-99999",2013-07-16,1.8125,310.80039928588
"080270-99999",2013-07-17,2.525,302.79154373228
"080270-99999",2013-07-18,2.125,298.815132556491
"080270-99999",2013-07-19,1.55,4.46239105791985
"080270-99999",2013-07-20,2.0125,276.861370005037
"080270-99999",2013-07-21,2.05,336.791902117344
"080270-99999",2013-07-22,2.325,331.054494122772
"080270-99999",2013-07-23,3.95714285714286,293.877142037679
"080270-99999",2013-07-24,2.075,325.592021082584
"080270-99999",2013-07-25,2,338.957300174493
"080270-99999",2013-07-26,2.4375,309.071882097336
"080270-99999",2013-07-27,2.18571428571429,296.151263821082
"080270-99999",2013-07-28,2.9625,185.211037055015
"080270-99999",2013-07-29,1.975,14.4799852922476
"080270-99999",2013-07-30,1.8625,22.5949515048292
"080270-99999",2013-07-31,2.4375,155.994227395807
"080270-99999",2013-08-01,3.2875,302.784557089131
"080270-99999",2013-08-02,2.975,322.162241108713
"080270-99999",2013-08-03,2.9625,9.60131779018528
"080270-99999",2013-08-04,2.325,338.63678201134
"080270-99999",2013-08-05,2.3,297.347590327898
"080270-99999",2013-08-06,1.925,321.929182763222
"080270-99999",2013-08-07,3.075,291.203004689832
"080270-99999",2013-08-08,4.05,279.272168001844
"080270-99999",2013-08-09,2.2375,303.445895899793
"080270-99999",2013-08-10,1.8625,332.789734128891
"080270-99999",2013-08-11,1.6,1.20353165092437
"080270-99999",2013-08-12,2.5,309.271852947617
"080270-99999",2013-08-13,2.975,320.732075325367
"080270-99999",2013-08-14,2.075,319.221873512061
"080270-99999",2013-08-15,2.0625,306.729312986946
"080270-99999",2013-08-16,2.5875,294.170562453615
"080270-99999",2013-08-17,2.125,309.795966486509
"080270-99999",2013-08-18,1.8625,334.914242270249
"080270-99999",2013-08-19,2.7875,305.804693634306
"080270-99999",2013-08-20,2.3125,13.8934090033772
"080270-99999",2013-08-21,1.0625,93.2134505807483
"080270-99999",2013-08-22,3.21428571428571,312.95031027194
"080270-99999",2013-08-23,2.25,297.932804061805
"080270-99999",2013-08-24,4.2375,301.276523342305
"080270-99999",2013-08-25,3.475,303.275323251071
"080270-99999",2013-08-26,3.9875,278.272122730567
"080270-99999",2013-08-27,2.6875,309.157367438735
"080270-99999",2013-08-28,2.8375,338.050038056418
"080270-99999",2013-08-29,2.75,316.995970442616
"080270-99999",2013-08-30,2.8125,317.450328956573
"080270-99999",2013-08-31,2.775,317.407498871357
"080270-99999",2013-09-01,2.325,352.72918249351
"080270-99999",2013-09-02,2.2,311.651605110802
"080270-99999",2013-09-03,1.4625,76.8422514136073
"080270-99999",2013-09-04,3.925,160.995888169349
"080270-99999",2013-09-05,3.45714285714286,250.732112285596
"080270-99999",2013-09-06,3.45,330.913522003443
"080270-99999",2013-09-07,1.525,34.7797368326188
"080270-99999",2013-09-08,2.625,323.94271159404
"080270-99999",2013-09-09,1.8,254.742982267235
"080270-99999",2013-09-10,3.275,319.233621514228
"080270-99999",2013-09-11,2.7125,353.570116383933
"080270-99999",2013-09-12,2.075,288.993986911924
"080270-99999",2013-09-13,1.2,291.636087555983
"080270-99999",2013-09-14,2.4375,304.961043017344
"080270-99999",2013-09-15,2.5625,331.039038164094
"080270-99999",2013-09-16,3.45,293.87179138422
"080270-99999",2013-09-17,4.1625,256.951681480122
"080270-99999",2013-09-18,4.9375,268.238310137819
"080270-99999",2013-09-19,3.025,316.076477323377
"080270-99999",2013-09-20,2.175,290.012626959599
"080270-99999",2013-09-21,1.2875,27.162554545399
"080270-99999",2013-09-22,1.3375,119.559973412821
"080270-99999",2013-09-23,4.75,159.579103699351
"080270-99999",2013-09-24,3.4125,199.057746176616
"080270-99999",2013-09-25,2.125,142.794848251704
"080270-99999",2013-09-26,2.1125,94.4486690926438
"080270-99999",2013-09-27,4.2875,154.9150973749
"080270-99999",2013-09-28,5.325,168.750400981638
"080270-99999",2013-09-29,3.0125,213.600748075544
"080270-99999",2013-09-30,3.075,168.588293641773
"080270-99999",2013-10-01,5.4,185.127667019257
"080270-99999",2013-10-02,3.2,155.430035999474
"080270-99999",2013-10-03,9.8375,165.649624081179
"080270-99999",2013-10-04,3.2125,299.154560360707
"080270-99999",2013-10-05,2.6375,294.056027502042
"080270-99999",2013-10-06,1.75,340.795121625598
"080270-99999",2013-10-07,1.4625,7.91971676971075
"080270-99999",2013-10-08,1.65,293.781972108345
"080270-99999",2013-10-09,1.075,31.9914812703877
"080270-99999",2013-10-10,3.275,344.140683716326
"080270-99999",2013-10-11,2.2,178.185192668309
"080270-99999",2013-10-12,2.8375,214.099450071372
"080270-99999",2013-10-13,1.8125,185.57890044122
"080270-99999",2013-10-14,1.2875,228.560079897393
"080270-99999",2013-10-15,3.1,186.694507426133
"080270-99999",2013-10-16,3.025,255.511766193059
"080270-99999",2013-10-17,1.675,122.643912195976
"080270-99999",2013-10-18,5.075,160.77520259661
"080270-99999",2013-10-19,4.7,182.981772566379
"080270-99999",2013-10-20,3.15,169.157273838587
"080270-99999",2013-10-21,6.3,159.979304475483
"080270-99999",2013-10-22,8.375,154.072351712351
"080270-99999",2013-10-23,4.575,177.408901216264
"080270-99999",2013-10-24,9.9125,154.551202226377
"080270-99999",2013-10-25,3.6,178.228293811089
"080270-99999",2013-10-26,2.5,236.412245546368
"080270-99999",2013-10-27,5.7875,164.015145203447
"080270-99999",2013-10-28,7.725,194.483856122768
"080270-99999",2013-10-29,4.2875,272.506800188892
"080270-99999",2013-10-30,1.8125,344.276222664242
"080270-99999",2013-10-31,1.4625,127.648877733693
"080270-99999",2013-11-01,6.2875,164.398190382011
"080270-99999",2013-11-02,5.2625,207.380968850749
"080270-99999",2013-11-03,3.075,284.656595681948
"080270-99999",2013-11-04,7.3875,249.561438140274
"080270-99999",2013-11-05,10.1,298.415937979121
"080270-99999",2013-11-06,2.9125,281.833271434407
"080270-99999",2013-11-07,1.65,172.731814446396
"080270-99999",2013-11-08,5.9375,218.49820026564
"080270-99999",2013-11-09,5.975,235.432141547936
"080270-99999",2013-11-10,10.275,307.771041236287
"080270-99999",2013-11-11,5.9625,329.472259443986
"080270-99999",2013-11-12,4.6875,322.138794949264
"080270-99999",2013-11-13,4,13.8892118123516
"080270-99999",2013-11-14,6.7,336.385404761746
"080270-99999",2013-11-15,4.7625,348.963212194345
"080270-99999",2013-11-16,1.8375,349.264741087088
"080270-99999",2013-11-17,2.5,17.4667636201746
"080270-99999",2013-11-18,4.375,353.404223402821
"080270-99999",2013-11-19,7,346.612391942006
"080270-99999",2013-11-20,4.2875,301.369078523323
"080270-99999",2013-11-21,10.375,295.712786163669
"080270-99999",2013-11-22,4.1,9.36655284481629
"080270-99999",2013-11-23,1.475,129.086662330514
"080270-99999",2013-11-24,1.975,78.3622565886775
"080270-99999",2013-11-25,3.8375,30.8714696294928
"080270-99999",2013-11-26,2.375,50.5722382455388
"080270-99999",2013-11-27,2.25,63.4026376750042
"080270-99999",2013-11-28,1.4875,163.953190415066
"080270-99999",2013-11-29,1.075,175.238011841755
"080270-99999",2013-11-30,6.675,354.929538289864
"080270-99999",2013-12-01,2.74285714285714,67.6841590696387
"080270-99999",2013-12-02,0.9375,75.2933197251506
"080270-99999",2013-12-03,1.7,154.043689999732
"080270-99999",2013-12-04,1.8125,319.515799843744
"080270-99999",2013-12-05,3.4625,345.639664244919
"080270-99999",2013-12-06,1.275,112.110388470276
"080270-99999",2013-12-07,1.2625,50.6550965608444
"080270-99999",2013-12-08,1.4,217.218489103359
"080270-99999",2013-12-09,4.75,168.806605918821
"080270-99999",2013-12-10,4.825,167.730697803025
"080270-99999",2013-12-11,8.55,154.278709658874
"080270-99999",2013-12-12,6.28,162.606775990015
"080270-99999",2013-12-13,2.1,209.876892629205
"080270-99999",2013-12-14,3.65,48.7531299935453
"080270-99999",2013-12-15,5.3125,159.03886582266
"080270-99999",2013-12-16,6.6,151.678748551609
"080270-99999",2013-12-17,9.9,155.176516903653
"080270-99999",2013-12-18,5.72857142857143,164.135153473994
"080270-99999",2013-12-19,5.925,246.841011736394
"080270-99999",2013-12-20,4.675,343.394342199914
"080270-99999",2013-12-21,5.9125,163.224204439393
"080270-99999",2013-12-22,6.25,157.985033122961
"080270-99999",2013-12-23,7.2,162.321534108985
"080270-99999",2013-12-24,11.575,160.597435604706
"080270-99999",2013-12-25,5,193.180392672824
"080270-99999",2013-12-26,6.8,232.837195011118
"080270-99999",2013-12-27,7.7125,165.904422834031
"080270-99999",2013-12-28,5.5875,272.454178911062
"080270-99999",2013-12-29,4.7125,242.22287174013
"080270-99999",2013-12-30,6.425,162.998227321809
"080270-99999",2013-12-31,7.4,178.492254752718
"080270-99999",2014-01-01,6.425,158.613176663614
"080270-99999",2014-01-02,4.5,164.242048900844
"080270-99999",2014-01-03,3.5875,146.184580902436
"080270-99999",2014-01-04,6.2875,229.964507272879
"080270-99999",2014-01-05,6.825,173.787767460824
"080270-99999",2014-01-06,11.6125,166.505091811318
"080270-99999",2014-01-07,5.8625,160.171687908237
"080270-99999",2014-01-08,8.425,167.77637376358
"080270-99999",2014-01-09,5.0875,178.676401734819
"080270-99999",2014-01-10,2,232.989890276243
"080270-99999",2014-01-11,2.1375,231.77412394974
"080270-99999",2014-01-12,7.7125,166.30847561664
"080270-99999",2014-01-13,2.5,207.267112544864
"080270-99999",2014-01-14,4.8875,236.159706657932
"080270-99999",2014-01-15,5.3375,187.038709381731
"080270-99999",2014-01-16,5.9,174.335696545702
"080270-99999",2014-01-17,8.2875,156.726721299476
"080270-99999",2014-01-18,7.5375,159.918534344757
"080270-99999",2014-01-19,3.8,245.699448920212
"080270-99999",2014-01-20,5.15,255.825998325151
"080270-99999",2014-01-21,3.4125,162.7776227467
"080270-99999",2014-01-22,5.025,273.101045809963
"080270-99999",2014-01-23,5.325,300.40296834876
"080270-99999",2014-01-24,9.2625,297.900050406222
"080270-99999",2014-01-25,9.3375,311.166781249485
"080270-99999",2014-01-26,4.175,269.381532122331
"080270-99999",2014-01-27,6.7375,276.038593614415
"080270-99999",2014-01-28,6.6875,204.618970762097
"080270-99999",2014-01-29,4.5625,221.901305433526
"080270-99999",2014-01-30,6.05,231.206372379552
"080270-99999",2014-01-31,5.025,216.418353997641
"080270-99999",2014-02-01,5.85,248.821315647143
"080270-99999",2014-02-02,4.125,218.515546425459
"080270-99999",2014-02-03,6.8125,163.880561933556
"080270-99999",2014-02-04,8.6875,165.558675448247
"080270-99999",2014-02-05,5.525,199.399856680606
"080270-99999",2014-02-06,10.1625,156.960283143093
"080270-99999",2014-02-07,6.625,210.706654527342
"080270-99999",2014-02-08,6.8,213.374470043881
"080270-99999",2014-02-09,8.5625,163.689701075604
"080270-99999",2014-02-10,11.7571428571429,283.171528926382
"080270-99999",2014-02-11,8.175,193.680257541511
"080270-99999",2014-02-12,6.5625,174.205051183178
"080270-99999",2014-02-13,6.5,221.000442538505
"080270-99999",2014-02-14,7.325,181.430947566649
"080270-99999",2014-02-15,2.7,288.231113951565
"080270-99999",2014-02-16,2.475,287.457992682202
"080270-99999",2014-02-17,7.4,153.21491903039
"080270-99999",2014-02-18,3.35,286.241289413066
"080270-99999",2014-02-19,3.275,269.164964488412
"080270-99999",2014-02-20,3.9875,194.625377844098
"080270-99999",2014-02-21,5.0125,283.698398790379
"080270-99999",2014-02-22,2.65,181.777413292532
"080270-99999",2014-02-23,9.0125,159.626708285816
"080270-99999",2014-02-24,6.425,153.703729218929
"080270-99999",2014-02-25,7.2125,193.257731410982
"080270-99999",2014-02-26,4.875,229.299266306724
"080270-99999",2014-02-27,4.5125,237.336781181325
"080270-99999",2014-02-28,7.9125,293.904853333856
"080270-99999",2014-03-01,3.2,243.755140237129
"080270-99999",2014-03-02,2.225,256.520807709035
"080270-99999",2014-03-03,8.8625,273.702086530236
"080270-99999",2014-03-04,9.1375,297.774124594783
"080270-99999",2014-03-05,7.975,306.788016243077
"080270-99999",2014-03-06,1.31428571428571,325.047694040639
"080270-99999",2014-03-07,3.5375,175.501621892624
"080270-99999",2014-03-08,4.75,155.704998474954
"080270-99999",2014-03-09,11.575,152.524972633248
"080270-99999",2014-03-10,3.2875,188.953822037022
"080270-99999",2014-03-11,1.925,288.160168128895
"080270-99999",2014-03-12,2.8125,115.587901592744
"080270-99999",2014-03-13,3.925,154.229262395699
"080270-99999",2014-03-14,2.475,242.372031422474
"080270-99999",2014-03-15,3.4125,312.628552486762
"080270-99999",2014-03-16,2.775,327.361499870609
"080270-99999",2014-03-17,0.9625,325.483618803069
"080270-99999",2014-03-18,3.3375,297.393738411
"080270-99999",2014-03-19,2.325,17.4511847472952
"080270-99999",2014-03-20,2.65714285714286,158.90456866242
"080270-99999",2014-03-21,3.97142857142857,329.516673972213
"080270-99999",2014-03-22,4.5375,266.866497007988
"080270-99999",2014-03-23,6.1625,272.080131134933
"080270-99999",2014-03-24,4.7625,247.302201457891
"080270-99999",2014-03-25,9.0125,271.675712646168
"080270-99999",2014-03-26,7.92857142857143,327.074663911419
"080270-99999",2014-03-27,2.34285714285714,278.587913109132
"080270-99999",2014-03-28,5.4,145.964432163038
"080270-99999",2014-03-29,7.5375,148.76594155619
"080270-99999",2014-03-30,9.525,150
"080270-99999",2014-03-31,6.95,149.801431158213
"080270-99999",2014-04-01,10.4125,160.265202682677
"080270-99999",2014-04-02,7.28571428571429,150
"080270-99999",2014-04-03,5.65,296.692244608714
"080270-99999",2014-04-04,3.55,316.561030221444
"080270-99999",2014-04-05,1.4875,165.927910309679
"080270-99999",2014-04-06,2.7,97.0741823002036
"080270-99999",2014-04-07,2.8375,167.538489178868
"080270-99999",2014-04-08,3.01428571428571,337.087507673159
"080270-99999",2014-04-09,1.5875,359.274716617893
"080270-99999",2014-04-10,2.5125,308.177159892697
"080270-99999",2014-04-11,2.975,304.038411793694
"080270-99999",2014-04-12,2.6375,295.5601906381
"080270-99999",2014-04-13,2,319.605791163775
"080270-99999",2014-04-14,1.2,13.8684460858728
"080270-99999",2014-04-15,1.3375,331.302840848329
"080270-99999",2014-04-16,1.6,325.318844891255
"080270-99999",2014-04-17,1.8625,309.253864129203
"080270-99999",2014-04-18,1.4625,341.00391787516
"080270-99999",2014-04-19,2.3875,310.234812912816
"080270-99999",2014-04-20,1.475,305.249606926286
"080270-99999",2014-04-21,1.925,306.048358994245
"080270-99999",2014-04-22,1.925,249.083515928395
"080270-99999",2014-04-23,4.8125,207.75309750585
"080270-99999",2014-04-24,3.6375,205.267495340467
"080270-99999",2014-04-25,5.225,284.00471710217
"080270-99999",2014-04-26,3.725,231.463307428107
"080270-99999",2014-04-27,6.6875,285.643287041246
"080270-99999",2014-04-28,2.8375,277.961535224295
"080270-99999",2014-04-29,2.7875,250.492759162725
"080270-99999",2014-04-30,3.1625,299.782829314882
"080270-99999",2014-05-01,4.1125,293.400832026595
"080270-99999",2014-05-02,6.375,310.227200825852
"080270-99999",2014-05-03,4.7125,321.166042623339
"080270-99999",2014-05-04,1.7375,5.83735747729646
"080270-99999",2014-05-05,4.8125,177.494320414135
"080270-99999",2014-05-06,2.64285714285714,270.961951748206
"080270-99999",2014-05-07,1.4125,326.131091273819
"080270-99999",2014-05-08,1.8,344.409418941285
"080270-99999",2014-05-09,1.31428571428571,265.588621720862
"080270-99999",2014-05-10,2.05,280.440994681946
"080270-99999",2014-05-11,3.425,298.493636313324
"080270-99999",2014-05-12,1.85,326.734234829709
"080270-99999",2014-05-13,4.425,327.153039032246
"080270-99999",2014-05-14,2.575,356.073832119826
"080270-99999",2014-05-15,3.3625,36.1511369608374
"080270-99999",2014-05-16,2.95,331.813213576965
"080270-99999",2014-05-17,2.7625,298.396040613218
"080270-99999",2014-05-18,3.0125,145.760543177019
"080270-99999",2014-05-19,5.5375,160.712714351295
"080270-99999",2014-05-20,4.11428571428571,321.806083555398
"080270-99999",2014-05-21,5.275,158.61038323645
"080270-99999",2014-05-22,5.3375,157.659820866041
"080270-99999",2014-05-23,4.9,274.894670548001
"080270-99999",2014-05-24,1.6625,301.291751805597
"080270-99999",2014-05-25,2.625,280.791406715354
"080270-99999",2014-05-26,4.175,287.874516708215
"080270-99999",2014-05-27,2.3125,326.186810293304
"080270-99999",2014-05-28,1.35,350.899195151298
"080270-99999",2014-05-29,1.98571428571429,289.361776117607
"080270-99999",2014-05-30,4.375,317.010642752541
"080270-99999",2014-05-31,4.55,317.356226690006
"080270-99999",2014-06-01,4.35,286.119100979345
"080270-99999",2014-06-02,3.075,300.511364626816
"080270-99999",2014-06-03,1.275,325.457285806577
"080270-99999",2014-06-04,3.25,288.152408154875
"080270-99999",2014-06-05,1.75,80.1815776744475
"080270-99999",2014-06-06,5.6375,149.35593681285
"080270-99999",2014-06-07,1.8,340.762968502879
"080270-99999",2014-06-08,2.3875,282.586165095601
"080270-99999",2014-06-09,2.21428571428571,312.602459725674
"080270-99999",2014-06-10,3.01428571428571,345.237559682444
"080270-99999",2014-06-11,2.1375,299.174001525685
"080270-99999",2014-06-12,1.22857142857143,312.56831264388
"080270-99999",2014-06-13,2.04285714285714,298.931207575713
"080270-99999",2014-06-14,4.3125,286.645920265782
"080270-99999",2014-06-15,4.95,321.223370160118
"080270-99999",2014-06-16,3.65,329.55363230006
"080270-99999",2014-06-17,3.2875,285.272461256005
"080270-99999",2014-06-18,2.7,310.005443319414
"080270-99999",2014-06-19,1.7875,348.138017387013
"080270-99999",2014-06-20,2.95,358.301079721324
"080270-99999",2014-06-21,3.4125,237.437867626359
"080270-99999",2014-06-22,2.85,311.844706352321
"080270-99999",2014-06-23,2.6375,292.696650815519
"080270-99999",2014-06-24,4.05,304.689258067039
"080270-99999",2014-06-25,6.05,292.151242824027
"080270-99999",2014-06-26,3.2625,315.211574951278
"080270-99999",2014-06-27,1.5375,346.942836627047
"080270-99999",2014-06-28,4.8,255.922123977417
