"code","date","ws","wd"
"080750-99999",2013-01-01,1.76923076923077,251.906533438967
"080750-99999",2013-01-02,4.52307692307692,11.8617697964298
"080750-99999",2013-01-03,4.66363636363636,51.1236308263128
"080750-99999",2013-01-04,0.469230769230769,51.6056783454919
"080750-99999",2013-01-05,2.96923076923077,43.8087081371282
"080750-99999",2013-01-06,1.18461538461538,273.029083717683
"080750-99999",2013-01-07,1.20769230769231,261.819432047285
"080750-99999",2013-01-08,3.74615384615385,221.172084097264
"080750-99999",2013-01-09,3.69615384615385,201.221482869914
"080750-99999",2013-01-10,2.67820512820513,243.808014410545
"080750-99999",2013-01-11,2.97352941176471,223.570929859473
"080750-99999",2013-01-12,6.09230769230769,230.082943923515
"080750-99999",2013-01-13,4.67051282051282,246.748190328675
"080750-99999",2013-01-14,3.00769230769231,289.077671029031
"080750-99999",2013-01-15,4.06923076923077,249.125474537513
"080750-99999",2013-01-16,6.94615384615385,242.541722236715
"080750-99999",2013-01-17,2.34230769230769,227.476789708062
"080750-99999",2013-01-18,8.71923076923077,223.520168909252
"080750-99999",2013-01-19,6.15384615384615,218.457896456651
"080750-99999",2013-01-20,5.73846153846154,229.54678432966
"080750-99999",2013-01-21,5.66923076923077,257.325875255294
"080750-99999",2013-01-22,6.36153846153846,213.964315447676
"080750-99999",2013-01-23,4.50769230769231,237.339967980914
"080750-99999",2013-01-24,5.78461538461538,330.007993862302
"080750-99999",2013-01-25,3.22307692307692,210.068382799418
"080750-99999",2013-01-26,3.36153846153846,321.970222468935
"080750-99999",2013-01-27,6.06538461538462,206.624821240573
"080750-99999",2013-01-28,4.86923076923077,202.288803533569
"080750-99999",2013-01-29,4.86666666666667,205.683116550151
"080750-99999",2013-01-30,5.81538461538462,215.982447233501
"080750-99999",2013-01-31,4.25384615384615,213.961718907429
"080750-99999",2013-02-01,8.18076923076923,213.872145183964
"080750-99999",2013-02-02,5.42820512820513,325.934140652335
"080750-99999",2013-02-03,4.09166666666667,355.863886352493
"080750-99999",2013-02-04,1.49230769230769,233.274071387855
"080750-99999",2013-02-05,2.83529411764706,237.698754665312
"080750-99999",2013-02-06,6.60769230769231,307.352038122142
"080750-99999",2013-02-07,4.44230769230769,336.129693361687
"080750-99999",2013-02-08,6.53611111111111,335.887495512642
"080750-99999",2013-02-09,4.11538461538461,328.807978293498
"080750-99999",2013-02-10,9.01923076923077,216.888436318707
"080750-99999",2013-02-11,6.2125,258.282024302665
"080750-99999",2013-02-12,2.57692307692308,279.951542151553
"080750-99999",2013-02-13,3.12222222222222,358.631890733141
"080750-99999",2013-02-14,1.3,38.4427173035957
"080750-99999",2013-02-15,1.94615384615385,11.2664024628585
"080750-99999",2013-02-16,0.784615384615385,246.171895810157
"080750-99999",2013-02-17,2.67692307692308,223.638021513753
"080750-99999",2013-02-18,1.46153846153846,247.84201461372
"080750-99999",2013-02-19,4.54615384615385,110.721354590055
"080750-99999",2013-02-20,1.9125,242.904444882449
"080750-99999",2013-02-21,4.51538461538462,226.916567777063
"080750-99999",2013-02-22,3.77916666666667,252.259671906528
"080750-99999",2013-02-23,7.59230769230769,5.50516080358489
"080750-99999",2013-02-24,4.10833333333333,346.35926801442
"080750-99999",2013-02-25,5.96346153846154,341.386844086533
"080750-99999",2013-02-26,2.50384615384615,308.866926358046
"080750-99999",2013-02-27,5.9474358974359,61.0866494963556
"080750-99999",2013-02-28,6.62692307692308,52.2570380452278
"080750-99999",2013-03-01,5.875,25.0113580230993
"080750-99999",2013-03-02,4.82307692307692,48.7791317192861
"080750-99999",2013-03-03,3.8,158.684396296653
"080750-99999",2013-03-04,5.79230769230769,100.997125078327
"080750-99999",2013-03-05,5.73846153846154,148.20591656419
"080750-99999",2013-03-06,3.89583333333333,224.092518682466
"080750-99999",2013-03-07,9.0375,203.200147407493
"080750-99999",2013-03-08,7.78461538461538,212.495966437875
"080750-99999",2013-03-09,7.25769230769231,224.108786303631
"080750-99999",2013-03-10,7.94545454545455,219.259426744901
"080750-99999",2013-03-11,8.86923076923077,232.466457159697
"080750-99999",2013-03-12,5.75384615384615,234.277439050417
"080750-99999",2013-03-13,6.56923076923077,357.354141699637
"080750-99999",2013-03-14,5.57692307692308,336.2250053945
"080750-99999",2013-03-15,1.38461538461538,232.298060575609
"080750-99999",2013-03-16,6.24615384615385,202.019732519116
"080750-99999",2013-03-17,4.14615384615385,159.800814991925
"080750-99999",2013-03-18,9.43846153846154,239.771516588714
"080750-99999",2013-03-19,4.70833333333333,200.807558287232
"080750-99999",2013-03-20,3.56153846153846,226.085931054412
"080750-99999",2013-03-21,4.53333333333333,203.307632248394
"080750-99999",2013-03-22,7.19230769230769,215.335231085504
"080750-99999",2013-03-23,3.53846153846154,208.281482312785
"080750-99999",2013-03-24,4.12307692307692,240.166672051739
"080750-99999",2013-03-25,6.97692307692308,210.809430211576
"080750-99999",2013-03-26,4.41538461538461,227.245955765719
"080750-99999",2013-03-27,5.69230769230769,218.185114486369
"080750-99999",2013-03-28,6.53235294117647,222.57139766371
"080750-99999",2013-03-29,7.61538461538462,210.873986701824
"080750-99999",2013-03-30,7.12564102564103,256.11864354426
"080750-99999",2013-03-31,2.9,210.93911106002
"080750-99999",2013-04-01,8.37857142857143,250.311633434994
"080750-99999",2013-04-02,5.33333333333333,247.205696911439
"080750-99999",2013-04-03,3.14666666666667,182.85029184722
"080750-99999",2013-04-04,4.72666666666667,356.374502068415
"080750-99999",2013-04-05,5.99222222222222,354.620144038204
"080750-99999",2013-04-06,6.39,328.972500522874
"080750-99999",2013-04-07,4.33,222.949061345697
"080750-99999",2013-04-08,7.51333333333333,231.234024089332
"080750-99999",2013-04-09,8.99333333333333,228.213560989938
"080750-99999",2013-04-10,7.81333333333333,210.41401157138
"080750-99999",2013-04-11,8.65666666666667,219.446248140109
"080750-99999",2013-04-12,7.41,218.907699818844
"080750-99999",2013-04-13,4.4,206.800924219928
"080750-99999",2013-04-14,5.24666666666667,201.618051062173
"080750-99999",2013-04-15,3.91333333333333,235.370965622424
"080750-99999",2013-04-16,1.99333333333333,250.156667126889
"080750-99999",2013-04-17,4.25333333333333,221.134798569351
"080750-99999",2013-04-18,8.36666666666667,48.1281052619361
"080750-99999",2013-04-19,9.13333333333333,30.7318050906265
"080750-99999",2013-04-20,7.16,53.4606529781219
"080750-99999",2013-04-21,5.18571428571429,41.1022916469662
"080750-99999",2013-04-22,6.06666666666667,41.1485404954982
"080750-99999",2013-04-23,3.7,47.3138831535325
"080750-99999",2013-04-24,2.9,79.8284364382425
"080750-99999",2013-04-25,3.81,56.4238166706118
"080750-99999",2013-04-26,5.18,23.0112176964226
"080750-99999",2013-04-27,6.48,0.138410103041726
"080750-99999",2013-04-28,8.15,31.1658156265661
"080750-99999",2013-04-29,9.99333333333333,41.4062741724602
"080750-99999",2013-04-30,3.28666666666667,16.1712189354693
"080750-99999",2013-05-01,2.41,270.23892743034
"080750-99999",2013-05-02,2.25666666666667,34.9617989144622
"080750-99999",2013-05-03,4.16666666666667,41.3506612847831
"080750-99999",2013-05-04,2.51,35.3523734835647
"080750-99999",2013-05-05,2.28,37.0196068121953
"080750-99999",2013-05-06,4.69642857142857,222.374968206904
