"code","date","ws","wd"
"081840-99999",2013-01-01,1.15972222222222,208.406856477583
"081840-99999",2013-01-02,1.19166666666667,350.440989316769
"081840-99999",2013-01-03,2.11875,352.389996279013
"081840-99999",2013-01-04,0.3875,228.199942701099
"081840-99999",2013-01-05,0.585416666666667,236.614859516516
"081840-99999",2013-01-06,0.7375,204.181534200159
"081840-99999",2013-01-07,0.585416666666667,197.722835585995
"081840-99999",2013-01-08,0.4,190.931149978866
"081840-99999",2013-01-09,0.772222222222222,359.351408207971
"081840-99999",2013-01-10,1.19375,222.977259316901
"081840-99999",2013-01-11,0.43695652173913,8.57639562674407
"081840-99999",2013-01-12,0.347222222222222,232.29355812287
"081840-99999",2013-01-13,1.31041666666667,356.683099966284
"081840-99999",2013-01-14,1.21041666666667,300.838883573715
"081840-99999",2013-01-15,1.80416666666667,3.41236235850445
"081840-99999",2013-01-16,1.68541666666667,27.3875998853
"081840-99999",2013-01-17,1.68333333333333,38.8035858276902
"081840-99999",2013-01-18,0.999305555555556,177.892704710914
"081840-99999",2013-01-19,3.88125,198.503520821217
"081840-99999",2013-01-20,1.95416666666667,205.346357342442
"081840-99999",2013-01-21,1.35416666666667,241.942942347807
"081840-99999",2013-01-22,3.16458333333333,234.627498334373
"081840-99999",2013-01-23,0.920833333333333,290.444688539633
"081840-99999",2013-01-24,1.44583333333333,16.9399809073728
"081840-99999",2013-01-25,0.666666666666667,206.03107268129
"081840-99999",2013-01-26,1.65,107.846066357449
"081840-99999",2013-01-27,0.819791666666667,32.8128720801409
"081840-99999",2013-01-28,1.79583333333333,151.467976352015
"081840-99999",2013-01-29,0.4625,225.083685885628
"081840-99999",2013-01-30,0.4375,233.948435930499
"081840-99999",2013-01-31,0.922916666666667,186.4518935812
"081840-99999",2013-02-01,1.1625,307.247448288055
"081840-99999",2013-02-02,2,18.7624124053341
"081840-99999",2013-02-03,4.82083333333333,16.2368335521393
"081840-99999",2013-02-04,0.535416666666667,199.020661698254
"081840-99999",2013-02-05,1.71041666666667,148.032015032603
"081840-99999",2013-02-06,1.40625,348.870964968053
"081840-99999",2013-02-07,3.56458333333333,359.618606115622
"081840-99999",2013-02-08,1.8,22.4010602606597
"081840-99999",2013-02-09,2.50833333333333,60.8996339299393
"081840-99999",2013-02-10,2.07916666666667,228.561298664233
"081840-99999",2013-02-11,1.01521739130435,273.159907536871
"081840-99999",2013-02-12,2.37708333333333,252.787636539991
"081840-99999",2013-02-13,1.2375,221.344286648241
"081840-99999",2013-02-14,1.23333333333333,200.029891536128
"081840-99999",2013-02-15,1.2375,94.2736944452742
"081840-99999",2013-02-16,0.941304347826087,164.488803795733
"081840-99999",2013-02-17,1.1,67.5350712829002
"081840-99999",2013-02-18,1.93541666666667,25.7291884670373
"081840-99999",2013-02-19,1.75625,185.853853999501
"081840-99999",2013-02-20,0.857638888888889,184.475449628284
"081840-99999",2013-02-21,1.00208333333333,155.919349826333
"081840-99999",2013-02-22,2.19375,19.8199668095155
"081840-99999",2013-02-23,2.70625,47.934663684959
"081840-99999",2013-02-24,1.16458333333333,43.7852889132641
"081840-99999",2013-02-25,1.1375,142.247644168158
"081840-99999",2013-02-26,0.906521739130435,125.060031270931
"081840-99999",2013-02-27,3.87777777777778,25.4431509622273
"081840-99999",2013-02-28,3.96458333333333,21.020698470814
"081840-99999",2013-03-01,7.16041666666667,20.9993382258419
"081840-99999",2013-03-02,2.17291666666667,201.245918948292
"081840-99999",2013-03-03,1.86458333333333,182.007251954692
"081840-99999",2013-03-04,1.50833333333333,111.383366784517
"081840-99999",2013-03-05,4.64305555555556,92.8269063186887
"081840-99999",2013-03-06,3.57083333333333,62.488560122389
"081840-99999",2013-03-07,2.325,186.402431527786
"081840-99999",2013-03-08,1.9,65.2957330181682
"081840-99999",2013-03-09,1.92083333333333,241.741416428828
"081840-99999",2013-03-10,1.525,293.545944228117
"081840-99999",2013-03-11,1.67291666666667,296.03912980446
"081840-99999",2013-03-12,3.32083333333333,166.233984821954
"081840-99999",2013-03-13,1.86458333333333,27.7919971561746
"081840-99999",2013-03-14,3.39583333333333,15.5509498164466
"081840-99999",2013-03-15,1.62916666666667,192.001968558802
"081840-99999",2013-03-16,4.88541666666667,201.443049877044
"081840-99999",2013-03-17,4.30625,197.929941541566
"081840-99999",2013-03-18,2.26527777777778,356.769502608568
"081840-99999",2013-03-19,1.97083333333333,156.006550061526
"081840-99999",2013-03-20,1.44583333333333,182.110996460643
"081840-99999",2013-03-21,2.47083333333333,188.669411385646
"081840-99999",2013-03-22,3.83402777777778,181.983988339622
"081840-99999",2013-03-23,1.69791666666667,68.853339638707
"081840-99999",2013-03-24,2.25138888888889,33.3563247602159
"081840-99999",2013-03-25,1.77083333333333,136.614338349806
"081840-99999",2013-03-26,1.95,184.469042903975
"081840-99999",2013-03-27,1.65347222222222,27.5402394927422
"081840-99999",2013-03-28,1.17326388888889,103.191931851278
"081840-99999",2013-03-29,2.52291666666667,204.020366265406
"081840-99999",2013-03-30,2.25972222222222,180.710461260741
"081840-99999",2013-03-31,2.07083333333333,189.726889795692
"081840-99999",2013-04-01,2.14097222222222,25.4434608115964
"081840-99999",2013-04-02,1.32951388888889,164.455911980266
"081840-99999",2013-04-03,2.853125,184.426385911635
"081840-99999",2013-04-04,1.94583333333333,27.2247943278718
"081840-99999",2013-04-05,1.49166666666667,23.5606531129973
"081840-99999",2013-04-06,1.37638888888889,197.746136340513
"081840-99999",2013-04-07,2.13541666666667,177.357723206395
"081840-99999",2013-04-08,1.15208333333333,57.0935679398281
"081840-99999",2013-04-09,3.07291666666667,212.821840363192
"081840-99999",2013-04-10,3.27708333333333,185.570312790436
"081840-99999",2013-04-11,4.26458333333333,187.367366826905
"081840-99999",2013-04-12,3.03958333333333,174.340434615848
"081840-99999",2013-04-13,2.25,176.764765956785
"081840-99999",2013-04-14,3.58958333333333,185.586989053146
"081840-99999",2013-04-15,3.32291666666667,181.047454966101
"081840-99999",2013-04-16,1.12708333333333,190.615130534713
"081840-99999",2013-04-17,2.44583333333333,175.749533522169
"081840-99999",2013-04-18,1.80208333333333,198.263774682298
"081840-99999",2013-04-19,1.39652777777778,42.5591911547494
"081840-99999",2013-04-20,1.83611111111111,183.733660121045
"081840-99999",2013-04-21,2.45833333333333,190.083617364138
"081840-99999",2013-04-22,1.78958333333333,190.406120781377
"081840-99999",2013-04-23,1.69166666666667,55.884732527516
"081840-99999",2013-04-24,4.17291666666667,36.711804177579
"081840-99999",2013-04-25,3.61666666666667,16.1425152203819
"081840-99999",2013-04-26,3.55625,27.2565541880703
"081840-99999",2013-04-27,2.37152777777778,35.1263582728925
"081840-99999",2013-04-28,4.20625,20.5782616791945
"081840-99999",2013-04-29,4.05902777777778,20.0961138569559
"081840-99999",2013-04-30,2.88541666666667,154.139878028819
"081840-99999",2013-05-01,3.35138888888889,181.787703202498
"081840-99999",2013-05-02,1.91111111111111,192.770734311601
"081840-99999",2013-05-03,1.13194444444444,158.87889878912
"081840-99999",2013-05-04,1.475,186.085385183252
"081840-99999",2013-05-05,1.48333333333333,152.724355102905
"081840-99999",2013-05-06,1.60138888888889,183.397370114239
"081840-99999",2013-05-07,1.10694444444444,182.171714862897
"081840-99999",2013-05-08,1.47916666666667,182.447273950021
"081840-99999",2013-05-09,2.425,180.474660918346
"081840-99999",2013-05-10,1.59166666666667,34.9652378392332
"081840-99999",2013-05-11,1.87916666666667,180.516430040981
"081840-99999",2013-05-12,2.08333333333333,183.382822641989
"081840-99999",2013-05-13,1.9,179.436546498303
"081840-99999",2013-05-14,2.50277777777778,194.785248824589
"081840-99999",2013-05-15,2.12395833333333,40.5105969951508
"081840-99999",2013-05-16,1.37083333333333,158.214655120666
"081840-99999",2013-05-17,4.15694444444444,192.035946162184
"081840-99999",2013-05-18,4.96694444444444,212.208016453573
"081840-99999",2013-05-19,1.54305555555556,343.57090258487
"081840-99999",2013-05-20,0.784722222222222,36.4444365408974
"081840-99999",2013-05-21,0.902777777777778,167.589140366919
"081840-99999",2013-05-22,1.51805555555556,201.284470425755
"081840-99999",2013-05-23,2.24444444444444,145.478973372145
"081840-99999",2013-05-24,2.02111111111111,144.65501651265
"081840-99999",2013-05-25,2.46597222222222,129.005036171983
"081840-99999",2013-05-26,2.76041666666667,173.851066957024
"081840-99999",2013-05-27,2.93472222222222,185.982909873594
"081840-99999",2013-05-28,1.40798611111111,60.5151639701356
"081840-99999",2013-05-29,1.85729166666667,70.4049208631619
"081840-99999",2013-05-30,1.64444444444444,166.208165268138
"081840-99999",2013-05-31,1.65625,188.74523754262
"081840-99999",2013-06-01,1.83333333333333,167.441505888393
