"code","date","ws","wd"
"082230-99999",2013-01-01,0.857142857142857,225.29493503766
"082230-99999",2013-01-02,0.932142857142857,355.500178194456
"082230-99999",2013-01-03,0.860714285714286,75.4924627296128
"082230-99999",2013-01-04,0.107142857142857,NA
"082230-99999",2013-01-05,0.45,261.600388160266
"082230-99999",2013-01-06,0.489285714285714,178.499701255112
"082230-99999",2013-01-07,0.410714285714286,278.812717513803
"082230-99999",2013-01-08,0.842857142857143,123.38736659205
"082230-99999",2013-01-09,0.428571428571429,36.5936503916326
"082230-99999",2013-01-10,1.65119047619048,236.175651049352
"082230-99999",2013-01-11,1.12380952380952,247.353175922354
"082230-99999",2013-01-12,6.48571428571429,233.703996606622
"082230-99999",2013-01-13,6.83846153846154,274.199181605308
"082230-99999",2013-01-14,5.82142857142857,285.778690489656
"082230-99999",2013-01-15,7.34285714285714,274.303098776792
"082230-99999",2013-01-16,7.95119047619048,238.828441683698
"082230-99999",2013-01-17,5.75333333333333,279.607357201199
"082230-99999",2013-01-18,9.08214285714286,233.175508589302
"082230-99999",2013-01-19,6.90059523809524,219.385589781765
"082230-99999",2013-01-20,6.74642857142857,246.288467491068
"082230-99999",2013-01-21,5.59375,282.188448889761
"082230-99999",2013-01-22,5.31277777777778,246.395556010197
"082230-99999",2013-01-23,7.296875,276.257641324926
"082230-99999",2013-01-24,7.22857142857143,299.450404925078
"082230-99999",2013-01-25,2.2,235.110298098742
"082230-99999",2013-01-26,4.16785714285714,288.988433928861
"082230-99999",2013-01-27,5.1948717948718,228.959966266897
"082230-99999",2013-01-28,2.77333333333333,250.301872417967
"082230-99999",2013-01-29,0.216666666666667,167.515743491811
"082230-99999",2013-01-30,0.486666666666667,210.157831798128
"082230-99999",2013-01-31,0.466666666666667,217.783895661317
"082230-99999",2013-02-01,3.95,231.626890446333
"082230-99999",2013-02-02,6.09285714285714,318.007856130922
"082230-99999",2013-02-03,2.38214285714286,8.81327581986809
"082230-99999",2013-02-04,0.66875,180.047721516255
"082230-99999",2013-02-05,2.225,271.756715990803
"082230-99999",2013-02-06,7.01458333333333,301.816192528036
"082230-99999",2013-02-07,5.09375,284.133581316308
"082230-99999",2013-02-08,4.88571428571429,307.206641077684
"082230-99999",2013-02-09,1.74642857142857,291.599517327303
"082230-99999",2013-02-10,6.85714285714286,229.551233092152
"082230-99999",2013-02-11,7.29,280.349757338279
"082230-99999",2013-02-12,6,303.146446193773
"082230-99999",2013-02-13,4.58928571428571,296.644464323816
