"code","date","ws","wd"
"080450-99999",2013-01-01,0.925,298.924830802648
"080450-99999",2013-01-02,1.56041666666667,12.9717269120011
"080450-99999",2013-01-03,1.93333333333333,223.829071296095
"080450-99999",2013-01-04,1.50833333333333,240.587004552889
"080450-99999",2013-01-05,1.675,228.45644906772
"080450-99999",2013-01-06,1.91666666666667,228.149755513124
"080450-99999",2013-01-07,3.03541666666667,209.129697485984
"080450-99999",2013-01-08,4.12986111111111,186.896627274314
"080450-99999",2013-01-09,3.22986111111111,185.419073651411
"080450-99999",2013-01-10,1.70416666666667,295.790826732058
"080450-99999",2013-01-11,2.52898550724638,201.417336841677
"080450-99999",2013-01-12,2.05416666666667,266.480827094404
"080450-99999",2013-01-13,2.61458333333333,332.015792270821
"080450-99999",2013-01-14,1.13541666666667,321.080324890091
"080450-99999",2013-01-15,0.843055555555556,215.386449798001
"080450-99999",2013-01-16,3.97611111111111,267.67401235214
"080450-99999",2013-01-17,2.48958333333333,210.576049913613
"080450-99999",2013-01-18,7.11805555555556,220.990172938595
"080450-99999",2013-01-19,6.92638888888889,319.64163662927
"080450-99999",2013-01-20,3.5125,244.200839587018
"080450-99999",2013-01-21,3.07291666666667,222.210835179561
"080450-99999",2013-01-22,3.08229166666667,279.055762444752
"080450-99999",2013-01-23,2.675,214.811343336499
"080450-99999",2013-01-24,2.01458333333333,307.904078093398
"080450-99999",2013-01-25,3.19583333333333,209.158175570185
"080450-99999",2013-01-26,2.24027777777778,212.291501096734
"080450-99999",2013-01-27,3.91041666666667,215.626804052361
"080450-99999",2013-01-28,4.18541666666667,190.353888532582
"080450-99999",2013-01-29,7.96388888888889,186.935294011959
"080450-99999",2013-01-30,6.04583333333333,177.953346910334
"080450-99999",2013-01-31,4.74027777777778,179.85795261855
"080450-99999",2013-02-01,5.66597222222222,220.601667892571
"080450-99999",2013-02-02,2.74791666666667,1.21396995352174
"080450-99999",2013-02-03,1.58333333333333,355.009891604488
"080450-99999",2013-02-04,1.15555555555556,349.84244957385
"080450-99999",2013-02-05,1.85208333333333,324.880603613132
"080450-99999",2013-02-06,3.23958333333333,346.367809479697
"080450-99999",2013-02-07,1.64166666666667,358.371040778925
"080450-99999",2013-02-08,2.6125,10.3995163359473
"080450-99999",2013-02-09,1.25833333333333,338.404213384383
"080450-99999",2013-02-10,3.97638888888889,242.709058445833
"080450-99999",2013-02-11,1.74166666666667,318.839992914735
"080450-99999",2013-02-12,0.856944444444444,208.582695937463
"080450-99999",2013-02-13,1.25,352.106546774008
"080450-99999",2013-02-14,1.61041666666667,1.34845400944916
"080450-99999",2013-02-15,2.07291666666667,259.104177276106
"080450-99999",2013-02-16,2.27391304347826,213.343657265271
"080450-99999",2013-02-17,3.91458333333333,188.489512135331
"080450-99999",2013-02-18,2.62777777777778,187.583177324717
"080450-99999",2013-02-19,0.997916666666667,279.49063458259
"080450-99999",2013-02-20,2.70763888888889,194.496651725684
